index,id,brewery_id,brewery_name,beer_name,style,ounces,abv,ibu,city,state
911,311,478,Good People Brewing Company,Coffee Oatmeal Stout,Oatmeal Stout,12,0.06,54,Birmingham,AL
912,309,478,Good People Brewing Company,Good People IPA,American IPA,12,0.06,64,Birmingham,AL
913,308,478,Good People Brewing Company,Good People American Brown Ale,American Brown Ale,12,0.058,36,Birmingham,AL
914,2205,194,Goodlife Brewing Co.,Mountain Rescue Pale Ale,American Pale Ale (APA),12,0.055,40,Bend,OR
915,2198,196,Goose Island Brewery Company,Goose Island India Pale Ale,American IPA,12,0.059,55,Chicago,IL
916,2457,88,Goose Island Brewing Company,312 Urban Pale Ale,American Pale Ale (APA),16,0.054,30,Chicago,IL
917,2202,88,Goose Island Brewing Company,312 Urban Pale Ale,American Pale Ale (APA),12,0.054,30,Chicago,IL
918,2201,88,Goose Island Brewing Company,312 Urban Wheat Ale,American Pale Wheat Ale,16,0.042,18,Chicago,IL
919,1829,88,Goose Island Brewing Company,312 Urban Wheat Ale,American Pale Wheat Ale,12,0.042,18,Chicago,IL
920,581,88,Goose Island Brewing Company,312 Urban Wheat Ale (2012),American Pale Wheat Ale,12,0.042,20,Chicago,IL
921,1383,420,Gore Range Brewery,Beaver Logger,American Pale Lager,12,0.052,19,Edwards,CO
922,477,536,Grand Canyon Brewing Company,White Water Wheat,American Pale Wheat Ale,12,0.05,,Williams,AZ
923,476,536,Grand Canyon Brewing Company,Grand Canyon American Pilsner,American Pilsner,12,0.052,,Williams,AZ
924,143,536,Grand Canyon Brewing Company,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,12,0.054,,Williams,AZ
925,142,536,Grand Canyon Brewing Company,Black Iron India Pale Ale,American IPA,12,,,Williams,AZ
926,2129,213,Grapevine Craft Brewery,Monarch Classic American Wheat,American Pale Wheat Ale,12,0.043,21,Farmers Branch,TX
927,2127,213,Grapevine Craft Brewery,Sir William's English Brown Ale,English Brown Ale,12,0.049,21,Farmers Branch,TX
928,2126,213,Grapevine Craft Brewery,Lakefire Rye Pale Ale,American Pale Ale (APA),12,0.055,35,Farmers Branch,TX
929,2303,165,Great Crescent Brewery,Beer Agent Re-Ignition,American Blonde Ale,16,0.053,22,Aurora,IN
930,1990,165,Great Crescent Brewery,Cherry Ale,Fruit / Vegetable Beer,16,0.057,18,Aurora,IN
931,1702,165,Great Crescent Brewery,Bourbon Barrel Aged Coconut Porter,American Porter,16,0.056,33,Aurora,IN
932,1701,165,Great Crescent Brewery,Great Crescent IPA,American IPA,16,0.062,60,Aurora,IN
933,1700,165,Great Crescent Brewery,Aurora Lager,Dortmunder / Export Lager,16,0.057,27,Aurora,IN
934,1699,165,Great Crescent Brewery,Great Crescent Blonde Ale,American Blonde Ale,16,0.053,22,Aurora,IN
935,1269,165,Great Crescent Brewery,Great Crescent Coconut Porter,American Porter,16,0.056,33,Aurora,IN
936,930,165,Great Crescent Brewery,Great Crescent Oktoberfest Lager,M?rzen / Oktoberfest,16,0.057,25,Aurora,IN
937,649,165,Great Crescent Brewery,Great Crescent Brown Ale,American Brown Ale,16,0.045,36,Aurora,IN
938,639,165,Great Crescent Brewery,Cherry Ale (1),Fruit / Vegetable Beer,16,0.057,18,Aurora,IN
939,626,165,Great Crescent Brewery,Aurora Lager (2011),Dortmunder / Export Lager,16,0.057,27,Aurora,IN
940,615,165,Great Crescent Brewery,Frosted Fields Winter Wheat,American Dark Wheat Ale,16,0.06,25,Aurora,IN
941,478,165,Great Crescent Brewery,Great Crescent Belgian Style Wit,Witbier,16,0.051,13,Aurora,IN
942,455,165,Great Crescent Brewery,Bourbon's Barrel Stout,American Stout,16,0.075,65,Aurora,IN
943,442,165,Great Crescent Brewery,Great Crescent Stout,English Stout,16,0.08,66,Aurora,IN
944,441,165,Great Crescent Brewery,Great Crescent Coconut Porter (2012),American Porter,16,0.056,33,Aurora,IN
945,440,165,Great Crescent Brewery,Great Crescent Dark Lager,Euro Dark Lager,16,0.057,23,Aurora,IN
946,439,165,Great Crescent Brewery,Great Crescent Mild Ale,English Dark Mild Ale,16,0.042,26,Aurora,IN
947,436,165,Great Crescent Brewery,Great Crescent IPA (2011),American IPA,16,0.062,60,Aurora,IN
948,389,165,Great Crescent Brewery,Great Crescent Blonde Ale (2011),American Blonde Ale,16,0.053,22,Aurora,IN
949,2650,6,Great Divide Brewing Company,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),12,0.05,,Denver,CO
950,2649,6,Great Divide Brewing Company,Hibernation Ale,Old Ale,12,0.087,,Denver,CO
951,2648,6,Great Divide Brewing Company,Whitewater,American Pale Wheat Ale,12,0.061,,Denver,CO
952,2647,6,Great Divide Brewing Company,Rumble,American IPA,12,0.071,,Denver,CO
953,2646,6,Great Divide Brewing Company,Orabelle,Tripel,12,0.083,,Denver,CO
954,2645,6,Great Divide Brewing Company,Lasso,American IPA,12,0.05,,Denver,CO
955,2644,6,Great Divide Brewing Company,Yeti  Imperial Stout,Russian Imperial Stout,12,0.095,75,Denver,CO
956,2643,6,Great Divide Brewing Company,Colette,Saison / Farmhouse Ale,12,0.073,,Denver,CO
957,2642,6,Great Divide Brewing Company,Titan IPA,American IPA,12,0.071,,Denver,CO
958,404,543,Great Northern Brewing Company,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,24,0.045,15,Whitefish,MT
959,164,543,Great Northern Brewing Company,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,12,0.045,15,Whitefish,MT
960,1923,269,Great Raft Brewing Company,Commotion APA,American Pale Ale (APA),12,0.052,49,Shreveport,LA
961,1922,269,Great Raft Brewing Company,Southern Drawl Pale Lager,American Pale Lager,12,0.052,,Shreveport,LA
962,1604,365,Great River Brewery,Chickawawa Lemonale,Fruit / Vegetable Beer,12,0.05,5,Davenport,IA
963,1574,365,Great River Brewery,Barrel Aged Farmer,American Brown Ale,16,0.07,22,Davenport,IA
964,1446,365,Great River Brewery,Great River Golden Ale,American Blonde Ale,12,0.048,,Davenport,IA
965,1275,365,Great River Brewery,Dirty Blonde Chocolate Ale,American Blonde Ale,12,0.048,,Davenport,IA
966,1244,365,Great River Brewery,Dos Pistolas,Vienna Lager,12,0.048,20,Davenport,IA
967,1064,365,Great River Brewery,Owney Irish Style Red Ale,Irish Red Ale,16,0.05,30,Davenport,IA
968,1028,365,Great River Brewery,Aaah Bock Lager,Vienna Lager,16,0.06,,Davenport,IA
969,865,365,Great River Brewery,Widespread Wit,Witbier,16,0.055,10,Davenport,IA
970,864,365,Great River Brewery,Roller Dam Red Ale,Irish Red Ale,16,0.054,30,Davenport,IA
971,863,365,Great River Brewery,483 Pale Ale,American Pale Ale (APA),16,0.053,48,Davenport,IA
972,672,365,Great River Brewery,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,16,0.09,99,Davenport,IA
973,655,365,Great River Brewery,Farmer Brown Ale,American Brown Ale,16,0.07,22,Davenport,IA
974,540,365,Great River Brewery,Big Cock IPA,American IPA,16,0.07,70,Davenport,IA
975,539,365,Great River Brewery,Oktoberfest,M?rzen / Oktoberfest,16,0.059,25,Davenport,IA
976,517,365,Great River Brewery,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,16,0.048,25,Davenport,IA
977,371,365,Great River Brewery,Redband Stout,American Stout,16,0.06,36,Davenport,IA
978,190,365,Great River Brewery,483 Pale Ale (2010),American Pale Ale (APA),16,0.053,48,Davenport,IA
979,189,365,Great River Brewery,Roller Dam Red Ale (2010),Irish Red Ale,16,0.054,30,Davenport,IA
980,1106,466,Green Room Brewing,Pablo Beach Pale Ale,American Pale Ale (APA),12,0.05,30,Jacksonville,FL
981,2314,156,Greenbrier Valley Brewing Company,Wild Trail Pale Ale,American Pale Ale (APA),12,0.057,44,Lewisburg,WV
982,2313,156,Greenbrier Valley Brewing Company,Mothman Black IPA,American Black Ale,12,0.067,71,Lewisburg,WV
983,2461,86,Grey Sail Brewing Company,Autumn Winds Fest Beer,M?rzen / Oktoberfest,16,0.058,,Westerly,RI
984,2044,86,Grey Sail Brewing Company,Captain's Daughter,American Double / Imperial IPA,12,0.085,69,Westerly,RI
985,1567,379,Grey Sail Brewing of Rhode Island,Autumn Winds,M?rzen / Oktoberfest,16,0.058,,Westerly,RI
986,1505,379,Grey Sail Brewing of Rhode Island,Flying Jenny Extra Pale Ale,American Pale Ale (APA),12,0.06,54,Westerly,RI
987,1186,379,Grey Sail Brewing of Rhode Island,Hazy Day Belgian-Style Wit,Witbier,16,0.04,20,Westerly,RI
988,1185,379,Grey Sail Brewing of Rhode Island,Bring Back the Beach Blonde Ale,American Blonde Ale,16,0.055,,Westerly,RI
989,984,379,Grey Sail Brewing of Rhode Island,Leaning Chimney Smoked Porter,American Porter,16,0.06,34,Westerly,RI
990,693,379,Grey Sail Brewing of Rhode Island,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),12,0.06,54,Westerly,RI
991,631,379,Grey Sail Brewing of Rhode Island,Flagship Ale,Cream Ale,12,0.049,22,Westerly,RI
992,2375,124,Griffin Claw Brewing Company,Mr. Blue Sky,American Pale Wheat Ale,16,0.045,6,Birmingham,MI
993,2143,124,Griffin Claw Brewing Company,3 Scrooges,Winter Warmer,16,0.065,,Birmingham,MI
994,2142,124,Griffin Claw Brewing Company,Screamin??Pumpkin,Pumpkin Ale,16,0.05,25,Birmingham,MI
995,2141,124,Griffin Claw Brewing Company,Grand Trunk Bohemian Pils,Czech Pilsener,16,0.05,35,Birmingham,MI
996,2140,124,Griffin Claw Brewing Company,El Rojo,American Amber / Red Ale,16,0.065,25,Birmingham,MI
997,2139,124,Griffin Claw Brewing Company,Norm's Raggedy Ass IPA,American IPA,16,0.075,,Birmingham,MI
998,2138,124,Griffin Claw Brewing Company,Grind Line,American Pale Ale (APA),16,0.05,35,Birmingham,MI
999,2007,124,Griffin Claw Brewing Company,Norm's Gateway IPA,American IPA,12,0.04,55,Birmingham,MI
1000,1570,124,Griffin Claw Brewing Company,Lemon Shandy Tripel,Tripel,16,0.09,,Birmingham,MI
1001,2339,144,Grimm Brothers Brewhouse,Little Red Cap,Altbier,12,0.063,43,Loveland,CO
1002,1857,290,Hale's Ales,Supergoose IPA,American IPA,12,0.069,67,Seattle,WA
1003,1440,290,Hale's Ales,Hale's Pale American Ale,American Pale Ale (APA),12,0.047,,Seattle,WA
1004,1753,327,Half Acre Beer Company,Heyoka IPA,American IPA,16,0.07,,Chicago,IL
1005,1448,327,Half Acre Beer Company,Guest Lager,American Double / Imperial Pilsner,16,0.08,,Chicago,IL
1006,1134,327,Half Acre Beer Company,Pony Pilsner,German Pilsener,16,0.057,,Chicago,IL
1007,1066,327,Half Acre Beer Company,Akari Shogun American Wheat Ale,American Pale Wheat Ale,16,0.055,,Chicago,IL
1008,849,327,Half Acre Beer Company,Meat Wave,English India Pale Ale (IPA),16,0.06,,Chicago,IL
1009,352,327,Half Acre Beer Company,Over Ale,American Brown Ale,16,0.06,,Chicago,IL
1010,149,327,Half Acre Beer Company,Gossamer Golden Ale,American Blonde Ale,16,0.042,,Chicago,IL
1011,148,327,Half Acre Beer Company,Daisy Cutter Pale Ale,American Pale Ale (APA),16,0.052,,Chicago,IL
1012,2026,248,Half Full Brewery,Pursuit,American IPA,12,0.07,40,Stamford,CT
1013,1361,248,Half Full Brewery,Half Full Bright Ale,American Blonde Ale,12,0.052,18,Stamford,CT
1014,1016,476,Hangar 24 Craft Brewery,Orange Wheat,Fruit / Vegetable Beer,12,0.046,17,Redlands,CA
1015,1015,476,Hangar 24 Craft Brewery,Hangar 24 Helles Lager,Munich Helles Lager,12,0.043,14,Redlands,CA
1016,1677,343,Hardywood Park Craft Brewery,The Great Return,American IPA,16,0.075,70,Richmond,VA
1017,1331,343,Hardywood Park Craft Brewery,Hardywood Cream Ale,Cream Ale,12,0.044,18,Richmond,VA
1018,1270,343,Hardywood Park Craft Brewery,Capital Trail Pale Ale,American Pale Ale (APA),12,0.056,55,Richmond,VA
1019,2059,234,Harpoon Brewery,UFO Gingerland,Herbed / Spiced Beer,12,0.052,15,Boston,MA
1020,1653,234,Harpoon Brewery,The Long Thaw White IPA,American White IPA,12,0.062,45,Boston,MA
1021,1558,234,Harpoon Brewery,Honey Cider,Cider,12,0.048,,Boston,MA
1022,1380,234,Harpoon Brewery,Harpoon Summer Beer,K?lsch,12,0.05,28,Boston,MA
1023,1379,234,Harpoon Brewery,Harpoon IPA,American IPA,12,0.059,42,Boston,MA
1024,1340,234,Harpoon Brewery,UFO Pumpkin,Pumpkin Ale,12,0.059,20,Boston,MA
1025,1313,234,Harpoon Brewery,Harpoon Octoberfest,M?rzen / Oktoberfest,12,0.055,30,Boston,MA
1026,770,234,Harpoon Brewery,Harpoon IPA (2012),American IPA,12,0.059,42,Boston,MA
1027,769,234,Harpoon Brewery,Harpoon Summer Beer (2012),K?lsch,12,0.05,28,Boston,MA
1028,610,234,Harpoon Brewery,UFO White,American Pale Wheat Ale,12,0.048,10,Boston,MA
1029,192,234,Harpoon Brewery,Harpoon Summer Beer (2010),K?lsch,12,0.05,28,Boston,MA
1030,126,234,Harpoon Brewery,Harpoon IPA (2010),American IPA,12,0.059,42,Boston,MA
1031,506,535,Harvest Moon Brewing Company,Great Falls Select Pale Ale,American Blonde Ale,12,,,Belt,MT
1032,181,535,Harvest Moon Brewing Company,Beltian White,Witbier,12,0.048,,Belt,MT
1033,2183,204,Hawai'i Nui Brewing Co.,Kaua'i Golden Ale,American Blonde Ale,12,0.049,,Hilo,HI
1034,2182,204,Hawai'i Nui Brewing Co.,Sunset Amber,American Pale Ale (APA),12,0.054,,Hilo,HI
1035,2181,204,Hawai'i Nui Brewing Co.,Hapa Brown Ale,American Brown Ale,19.2,0.064,,Hilo,HI
1036,2180,204,Hawai'i Nui Brewing Co.,Hapa Brown Ale,American Brown Ale,12,0.064,,Hilo,HI
1037,2179,204,Hawai'i Nui Brewing Co.,Southern Cross,Flanders Red Ale,19.2,0.083,,Hilo,HI
1038,1895,280,Headlands Brewing Company,Groupe G,Belgian IPA,16,0.076,65,Mill Valley,CA
1039,1894,280,Headlands Brewing Company,Pt. Bonita Rustic Lager,American Pale Lager,16,0.062,40,Mill Valley,CA
1040,1893,280,Headlands Brewing Company,Hill 88 Double IPA,American Double / Imperial IPA,16,0.088,77,Mill Valley,CA
1041,990,479,Heavy Seas Beer,Loose Cannon,American IPA,12,0.072,45,Halethorpe,MD
1042,989,479,Heavy Seas Beer,AARGHtoberfest!,M?rzen / Oktoberfest,12,0.06,30,Halethorpe,MD
1043,988,479,Heavy Seas Beer,Davy Jones Lager,Cream Ale,12,0.06,,Halethorpe,MD
1044,1351,423,Hess Brewing Company,Grazias,Cream Ale,16,0.063,30,San Diego,CA
1045,1346,423,Hess Brewing Company,Habitus IPA,American IPA,16,0.08,86,San Diego,CA
1046,904,423,Hess Brewing Company,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,16,0.099,85,San Diego,CA
1047,2295,168,High Hops Brewery,The Golden One,American Pilsner,12,0.063,21,Windsor,CO
1048,2294,168,High Hops Brewery,The Power of Zeus,American Pale Ale (APA),12,0.07,68,Windsor,CO
1049,824,500,High Noon Saloon And Brewery,Tonganoxie Honey Wheat,American Pale Wheat Ale,12,0.044,22,Leavenworth,KS
1050,616,500,High Noon Saloon And Brewery,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12,0.045,,Leavenworth,KS
1051,96,500,High Noon Saloon And Brewery,Annie's Amber Ale,American Amber / Red Ale,12,0.055,,Leavenworth,KS
1052,1615,Hilliard's Beer,Seattle,The 12th Can??American Pale Ale (APA),16,0.045,32,362,WA,
1053,889,362,Hilliard's Beer,Hilliard's Pils,Czech Pilsener,16,0.055,34,Seattle,WA
1054,724,362,Hilliard's Beer,Hilliard's Blonde,American Blonde Ale,16,0.049,20,Seattle,WA
1055,497,362,Hilliard's Beer,Hilliard's Amber Ale,American Amber / Red Ale,16,0.055,60,Seattle,WA
1056,496,362,Hilliard's Beer,Hilliard's Saison,Saison / Farmhouse Ale,16,0.066,30,Seattle,WA
1057,1652,349,Hinterland Brewery,White Cap White IPA,American White IPA,16,0.042,,Green Bay,WI
1058,1835,297,Hop Farm Brewing Company,Provision,Saison / Farmhouse Ale,12,0.042,25,Pittsburgh,PA
1059,1834,297,Hop Farm Brewing Company,One Nut Brown,American Brown Ale,12,0.047,28,Pittsburgh,PA
1060,1833,297,Hop Farm Brewing Company,Hop Farm IPA,American IPA,12,0.058,45,Pittsburgh,PA
1061,2195,198,Hop Valley Brewing Company,Double D Blonde,American Blonde Ale,12,0.049,20,Springfield,OR
1062,1605,198,Hop Valley Brewing Company,Festeroo Winter Ale,American Strong Ale,12,0.078,60,Springfield,OR
1063,1543,198,Hop Valley Brewing Company,Proxima IPA,American IPA,12,0.063,70,Springfield,OR
1064,1390,198,Hop Valley Brewing Company,Double D Blonde (2013),American Blonde Ale,12,0.049,20,Springfield,OR
1065,1354,198,Hop Valley Brewing Company,541 American Lager,American Pale Lager,12,0.048,13,Springfield,OR
1066,1353,198,Hop Valley Brewing Company,Alphadelic IPA,American IPA,12,0.065,90,Springfield,OR
1067,499,198,Hop Valley Brewing Company,Alphadelic IPA (2011),American IPA,12,0.065,90,Springfield,OR
1068,498,198,Hop Valley Brewing Company,Double D Blonde (2011),American Blonde Ale,12,0.049,20,Springfield,OR
1069,1501,395,Hops & Grain Brewery,Green House India Pale Ale,American IPA,12,0.07,,Austin,TX
1070,1004,395,Hops & Grain Brewery,The One They Call Zoe,American Pale Lager,12,0.051,,Austin,TX
1071,502,395,Hops & Grain Brewery,Alteration,Altbier,12,0.051,40,Austin,TX
1072,501,395,Hops & Grain Brewery,Pale Dog,American Pale Ale (APA),12,0.06,50,Austin,TX
1073,2357,136,Hops & Grains Brewing Company,Porter Culture,American Porter,12,0.065,,Austin,TX
1074,2483,80,Hopworks Urban Brewery,Hard Cider,Cider,16,0.068,,Portland,OR
1075,2482,80,Hopworks Urban Brewery,Totally Radler,Radler,16,0.027,21,Portland,OR
1076,2400,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1077,2399,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1078,2398,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1079,2397,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1080,2396,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1081,2395,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1082,2394,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1083,2393,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1084,2392,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1085,2391,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1086,2390,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1087,2389,80,Hopworks Urban Brewery,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Portland,OR
1088,2388,80,Hopworks Urban Brewery,Rise Up Red,American Amber / Red Ale,16,0.058,60,Portland,OR
1089,2200,80,Hopworks Urban Brewery,Survival Stout,American Stout,16,0.058,35,Portland,OR
1090,2199,80,Hopworks Urban Brewery,Hopworks IPA,American IPA,16,0.066,75,Portland,OR
1091,2193,80,Hopworks Urban Brewery,Abominable Winter Ale,American Strong Ale,16,0.073,70,Portland,OR
1092,1398,80,Hopworks Urban Brewery,Pigwar White India Pale Ale,American White IPA,16,0.06,60,Portland,OR
1093,1085,80,Hopworks Urban Brewery,Rise-Up Red (2014),American Amber / Red Ale,16,0.058,60,Portland,OR
1094,916,80,Hopworks Urban Brewery,Abominable Winter Ale (2012),American Strong Ale,16,0.073,70,Portland,OR
1095,658,80,Hopworks Urban Brewery,HUB Lager,Czech Pilsener,16,0.051,32,Portland,OR
1096,653,80,Hopworks Urban Brewery,Hopworks IPA (2012),American IPA,16,0.066,75,Portland,OR
1097,2385,120,Horny Goat Brew Pub,Watermelon Wheat,American Pale Wheat Ale,12,0.056,,Milwaukee,WI
1098,2384,120,Horny Goat Brew Pub,Laka Laka Pineapple,Hefeweizen,12,0.051,17,Milwaukee,WI
1099,2383,120,Horny Goat Brew Pub,Oktoberfest,M?rzen / Oktoberfest,16,0.06,,Milwaukee,WI
1100,1251,445,Howard Brewing Company,Trail Maker Pale Ale,American Pale Ale (APA),12,0.065,,Lenoir,NC
1101,1250,445,Howard Brewing Company,Action Man Lager,Vienna Lager,12,0.055,,Lenoir,NC
1102,1903,277,Indeed Brewing Company,Let It Ride IPA,American IPA,12,0.068,90,Minneapolis,MN
1103,1691,277,Indeed Brewing Company,Stir Crazy Winter Ale,Winter Warmer,12,0.065,22,Minneapolis,MN
1104,1555,277,Indeed Brewing Company,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,12,0.05,10,Minneapolis,MN
1105,1115,277,Indeed Brewing Company,Shenanigans Summer Ale,American Pale Wheat Ale,12,0.046,27,Minneapolis,MN
1106,729,277,Indeed Brewing Company,Midnight Ryder,American Black Ale,12,0.065,80,Minneapolis,MN
1107,728,277,Indeed Brewing Company,Day Tripper Pale Ale,American Pale Ale (APA),12,0.054,45,Minneapolis,MN
1108,2350,140,Independence Brewing Company,Oklahoma Suks,American Amber / Red Ale,12,0.048,32,Austin,TX
1109,2301,140,Independence Brewing Company,Power & Light,American Pale Ale (APA),12,0.055,42,Austin,TX
1110,1904,140,Independence Brewing Company,White Rabbit,Witbier,12,0.059,27,Austin,TX
1111,2609,23,Indiana City Brewing,Tribute,American Pale Ale (APA),12,0.058,58,Indianapolis,IN
1112,2038,242,Infamous Brewing Company,Infamous IPA,American IPA,12,0.07,75,Austin,TX
1113,1774,242,Infamous Brewing Company,Hijack,Cream Ale,12,0.055,20,Austin,TX
1114,559,527,Intuition Ale Works,Jon Boat Coastal Ale,American Blonde Ale,12,0.045,20,Jacksonville,FL
1115,558,527,Intuition Ale Works,I-10 IPA,American IPA,12,0.068,55,Jacksonville,FL
1116,553,527,Intuition Ale Works,People's Pale Ale,American Pale Ale (APA),12,0.053,28,Jacksonville,FL
