id,brewery_id,beer_name,style,ounces,abv,ibu,brewery_name,city,state
1960,240,Saison Pamplemousse,Saison / Farmhouse Ale,12,0.058,35,Golden Road Brewing,Los Angeles,CA
1777,240,2020 IPA,American IPA,16,0.074,74,Golden Road Brewing,Los Angeles,CA
1698,240,Wolf Among Weeds IPA,American IPA,16,0.08,70,Golden Road Brewing,Los Angeles,CA
1641,240,Better Weather IPA,American IPA,16,0.094,92,Golden Road Brewing,Los Angeles,CA
1490,240,Point the Way IPA,American IPA,16,0.059,60,Golden Road Brewing,Los Angeles,CA
1489,240,Golden Road Hefeweizen,Hefeweizen,16,0.046,15,Golden Road Brewing,Los Angeles,CA
1399,240,Heal the Bay IPA,American IPA,16,0.068,65,Golden Road Brewing,Los Angeles,CA
1296,240,Point the Way IPA,American IPA,12,0.059,60,Golden Road Brewing,Los Angeles,CA
1034,240,Cabrillo Kölsch,Kölsch,16,0.05,,Golden Road Brewing,Los Angeles,CA
991,240,Get Up Offa That Brown,American Brown Ale,16,0.055,20,Golden Road Brewing,Los Angeles,CA
750,240,Burning Bush Smoked IPA,American IPA,16,0.08,70,Golden Road Brewing,Los Angeles,CA
749,240,Wolf Among Weeds IPA (2012),American IPA,16,0.08,70,Golden Road Brewing,Los Angeles,CA
549,240,Point the Way IPA (2012),American IPA,16,0.059,60,Golden Road Brewing,Los Angeles,CA
548,240,Golden Road Hefeweizen (2012),Hefeweizen,16,0.046,15,Golden Road Brewing,Los Angeles,CA
2587,39,Vanilla Porter,American Porter,16,0.07,11,Gonzo's BiggDogg Brewing,Kalamazoo,MI
1109,464,Descender IPA,American IPA,12,0.07,70,Good Life Brewing Company,Bend,OR
1108,464,Sweet As Pacific Ale,American Pale Wheat Ale,12,0.06,18,Good Life Brewing Company,Bend,OR
1000,478,Good People Pale Ale,American Pale Ale (APA),12,0.056,36,Good People Brewing Company,Birmingham,AL
312,478,Snake Handler Double IPA,American Double / Imperial IPA,12,0.093,103,Good People Brewing Company,Birmingham,AL
311,478,Coffee Oatmeal Stout,Oatmeal Stout,12,0.06,54,Good People Brewing Company,Birmingham,AL
309,478,Good People IPA,American IPA,12,0.06,64,Good People Brewing Company,Birmingham,AL
308,478,Good People American Brown Ale,American Brown Ale,12,0.058,36,Good People Brewing Company,Birmingham,AL
2205,194,Mountain Rescue Pale Ale,American Pale Ale (APA),12,0.055,40,Goodlife Brewing Co.,Bend,OR
2198,196,Goose Island India Pale Ale,American IPA,12,0.059,55,Goose Island Brewery Company,Chicago,IL
2457,88,312 Urban Pale Ale,American Pale Ale (APA),16,0.054,30,Goose Island Brewing Company,Chicago,IL
2202,88,312 Urban Pale Ale,American Pale Ale (APA),12,0.054,30,Goose Island Brewing Company,Chicago,IL
2201,88,312 Urban Wheat Ale,American Pale Wheat Ale,16,0.042,18,Goose Island Brewing Company,Chicago,IL
1829,88,312 Urban Wheat Ale,American Pale Wheat Ale,12,0.042,18,Goose Island Brewing Company,Chicago,IL
581,88,312 Urban Wheat Ale (2012),American Pale Wheat Ale,12,0.042,20,Goose Island Brewing Company,Chicago,IL
1383,420,Beaver Logger,American Pale Lager,12,0.052,19,Gore Range Brewery,Edwards,CO
477,536,White Water Wheat,American Pale Wheat Ale,12,0.05,,Grand Canyon Brewing Company,Williams,AZ
476,536,Grand Canyon American Pilsner,American Pilsner,12,0.052,,Grand Canyon Brewing Company,Williams,AZ
143,536,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,12,0.054,,Grand Canyon Brewing Company,Williams,AZ
142,536,Black Iron India Pale Ale,American IPA,12,,,Grand Canyon Brewing Company,Williams,AZ
2129,213,Monarch Classic American Wheat,American Pale Wheat Ale,12,0.043,21,Grapevine Craft Brewery,Farmers Branch,TX
2127,213,Sir William's English Brown Ale,English Brown Ale,12,0.049,21,Grapevine Craft Brewery,Farmers Branch,TX
2126,213,Lakefire Rye Pale Ale,American Pale Ale (APA),12,0.055,35,Grapevine Craft Brewery,Farmers Branch,TX
2303,165,Beer Agent Re-Ignition,American Blonde Ale,16,0.053,22,Great Crescent Brewery,Aurora,IN
1990,165,Cherry Ale,Fruit / Vegetable Beer,16,0.057,18,Great Crescent Brewery,Aurora,IN
1702,165,Bourbon Barrel Aged Coconut Porter,American Porter,16,0.056,33,Great Crescent Brewery,Aurora,IN
1701,165,Great Crescent IPA,American IPA,16,0.062,60,Great Crescent Brewery,Aurora,IN
1700,165,Aurora Lager,Dortmunder / Export Lager,16,0.057,27,Great Crescent Brewery,Aurora,IN
1699,165,Great Crescent Blonde Ale,American Blonde Ale,16,0.053,22,Great Crescent Brewery,Aurora,IN
1269,165,Great Crescent Coconut Porter,American Porter,16,0.056,33,Great Crescent Brewery,Aurora,IN
930,165,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,16,0.057,25,Great Crescent Brewery,Aurora,IN
649,165,Great Crescent Brown Ale,American Brown Ale,16,0.045,36,Great Crescent Brewery,Aurora,IN
639,165,Cherry Ale (1),Fruit / Vegetable Beer,16,0.057,18,Great Crescent Brewery,Aurora,IN
626,165,Aurora Lager (2011),Dortmunder / Export Lager,16,0.057,27,Great Crescent Brewery,Aurora,IN
615,165,Frosted Fields Winter Wheat,American Dark Wheat Ale,16,0.06,25,Great Crescent Brewery,Aurora,IN
478,165,Great Crescent Belgian Style Wit,Witbier,16,0.051,13,Great Crescent Brewery,Aurora,IN
455,165,Bourbon's Barrel Stout,American Stout,16,0.075,65,Great Crescent Brewery,Aurora,IN
442,165,Great Crescent Stout,English Stout,16,0.08,66,Great Crescent Brewery,Aurora,IN
441,165,Great Crescent Coconut Porter (2012),American Porter,16,0.056,33,Great Crescent Brewery,Aurora,IN
440,165,Great Crescent Dark Lager,Euro Dark Lager,16,0.057,23,Great Crescent Brewery,Aurora,IN
439,165,Great Crescent Mild Ale,English Dark Mild Ale,16,0.042,26,Great Crescent Brewery,Aurora,IN
436,165,Great Crescent IPA (2011),American IPA,16,0.062,60,Great Crescent Brewery,Aurora,IN
389,165,Great Crescent Blonde Ale (2011),American Blonde Ale,16,0.053,22,Great Crescent Brewery,Aurora,IN
2650,6,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),12,0.05,,Great Divide Brewing Company,Denver,CO
2649,6,Hibernation Ale,Old Ale,12,0.087,,Great Divide Brewing Company,Denver,CO
2648,6,Whitewater,American Pale Wheat Ale,12,0.061,,Great Divide Brewing Company,Denver,CO
2647,6,Rumble,American IPA,12,0.071,,Great Divide Brewing Company,Denver,CO
2646,6,Orabelle,Tripel,12,0.083,,Great Divide Brewing Company,Denver,CO
2645,6,Lasso,American IPA,12,0.05,,Great Divide Brewing Company,Denver,CO
2644,6,Yeti  Imperial Stout,Russian Imperial Stout,12,0.095,75,Great Divide Brewing Company,Denver,CO
2643,6,Colette,Saison / Farmhouse Ale,12,0.073,,Great Divide Brewing Company,Denver,CO
2642,6,Titan IPA,American IPA,12,0.071,,Great Divide Brewing Company,Denver,CO
404,543,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,24,0.045,15,Great Northern Brewing Company,Whitefish,MT
164,543,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,12,0.045,15,Great Northern Brewing Company,Whitefish,MT
1923,269,Commotion APA,American Pale Ale (APA),12,0.052,49,Great Raft Brewing Company,Shreveport,LA
1922,269,Southern Drawl Pale Lager,American Pale Lager,12,0.052,,Great Raft Brewing Company,Shreveport,LA
1604,365,Chickawawa Lemonale,Fruit / Vegetable Beer,12,0.05,5,Great River Brewery,Davenport,IA
1574,365,Barrel Aged Farmer,American Brown Ale,16,0.07,22,Great River Brewery,Davenport,IA
1446,365,Great River Golden Ale,American Blonde Ale,12,0.048,,Great River Brewery,Davenport,IA
1275,365,Dirty Blonde Chocolate Ale,American Blonde Ale,12,0.048,,Great River Brewery,Davenport,IA
1244,365,Dos Pistolas,Vienna Lager,12,0.048,20,Great River Brewery,Davenport,IA
1064,365,Owney Irish Style Red Ale,Irish Red Ale,16,0.05,30,Great River Brewery,Davenport,IA
1028,365,Aaah Bock Lager,Vienna Lager,16,0.06,,Great River Brewery,Davenport,IA
865,365,Widespread Wit,Witbier,16,0.055,10,Great River Brewery,Davenport,IA
864,365,Roller Dam Red Ale,Irish Red Ale,16,0.054,30,Great River Brewery,Davenport,IA
863,365,483 Pale Ale,American Pale Ale (APA),16,0.053,48,Great River Brewery,Davenport,IA
672,365,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,16,0.09,99,Great River Brewery,Davenport,IA
655,365,Farmer Brown Ale,American Brown Ale,16,0.07,22,Great River Brewery,Davenport,IA
540,365,Big Cock IPA,American IPA,16,0.07,70,Great River Brewery,Davenport,IA
539,365,Oktoberfest,Märzen / Oktoberfest,16,0.059,25,Great River Brewery,Davenport,IA
517,365,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,16,0.048,25,Great River Brewery,Davenport,IA
371,365,Redband Stout,American Stout,16,0.06,36,Great River Brewery,Davenport,IA
190,365,483 Pale Ale (2010),American Pale Ale (APA),16,0.053,48,Great River Brewery,Davenport,IA
189,365,Roller Dam Red Ale (2010),Irish Red Ale,16,0.054,30,Great River Brewery,Davenport,IA
1106,466,Pablo Beach Pale Ale,American Pale Ale (APA),12,0.05,30,Green Room Brewing,Jacksonville,FL
2314,156,Wild Trail Pale Ale,American Pale Ale (APA),12,0.057,44,Greenbrier Valley Brewing Company,Lewisburg,WV
2313,156,Mothman Black IPA,American Black Ale,12,0.067,71,Greenbrier Valley Brewing Company,Lewisburg,WV
2461,86,Autumn Winds Fest Beer,Märzen / Oktoberfest,16,0.058,,Grey Sail Brewing Company,Westerly,RI
2044,86,Captain's Daughter,American Double / Imperial IPA,12,0.085,69,Grey Sail Brewing Company,Westerly,RI
1567,379,Autumn Winds,Märzen / Oktoberfest,16,0.058,,Grey Sail Brewing of Rhode Island,Westerly,RI
1505,379,Flying Jenny Extra Pale Ale,American Pale Ale (APA),12,0.06,54,Grey Sail Brewing of Rhode Island,Westerly,RI
1186,379,Hazy Day Belgian-Style Wit,Witbier,16,0.04,20,Grey Sail Brewing of Rhode Island,Westerly,RI
1185,379,Bring Back the Beach Blonde Ale,American Blonde Ale,16,0.055,,Grey Sail Brewing of Rhode Island,Westerly,RI
984,379,Leaning Chimney Smoked Porter,American Porter,16,0.06,34,Grey Sail Brewing of Rhode Island,Westerly,RI
693,379,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),12,0.06,54,Grey Sail Brewing of Rhode Island,Westerly,RI
631,379,Flagship Ale,Cream Ale,12,0.049,22,Grey Sail Brewing of Rhode Island,Westerly,RI
2375,124,Mr. Blue Sky,American Pale Wheat Ale,16,0.045,6,Griffin Claw Brewing Company,Birmingham,MI
2143,124,3 Scrooges,Winter Warmer,16,0.065,,Griffin Claw Brewing Company,Birmingham,MI
2142,124,Screamin�?Pumpkin,Pumpkin Ale,16,0.05,25,Griffin Claw Brewing Company,Birmingham,MI
2141,124,Grand Trunk Bohemian Pils,Czech Pilsener,16,0.05,35,Griffin Claw Brewing Company,Birmingham,MI
2140,124,El Rojo,American Amber / Red Ale,16,0.065,25,Griffin Claw Brewing Company,Birmingham,MI
2139,124,Norm's Raggedy Ass IPA,American IPA,16,0.075,,Griffin Claw Brewing Company,Birmingham,MI
2138,124,Grind Line,American Pale Ale (APA),16,0.05,35,Griffin Claw Brewing Company,Birmingham,MI
2007,124,Norm's Gateway IPA,American IPA,12,0.04,55,Griffin Claw Brewing Company,Birmingham,MI
1570,124,Lemon Shandy Tripel,Tripel,16,0.09,,Griffin Claw Brewing Company,Birmingham,MI
2339,144,Little Red Cap,Altbier,12,0.063,43,Grimm Brothers Brewhouse,Loveland,CO
1857,290,Supergoose IPA,American IPA,12,0.069,67,Hale's Ales,Seattle,WA
1440,290,Hale's Pale American Ale,American Pale Ale (APA),12,0.047,,Hale's Ales,Seattle,WA
1753,327,Heyoka IPA,American IPA,16,0.07,,Half Acre Beer Company,Chicago,IL
1448,327,Guest Lager,American Double / Imperial Pilsner,16,0.08,,Half Acre Beer Company,Chicago,IL
1134,327,Pony Pilsner,German Pilsener,16,0.057,,Half Acre Beer Company,Chicago,IL
1066,327,Akari Shogun American Wheat Ale,American Pale Wheat Ale,16,0.055,,Half Acre Beer Company,Chicago,IL
849,327,Meat Wave,English India Pale Ale (IPA),16,0.06,,Half Acre Beer Company,Chicago,IL
352,327,Over Ale,American Brown Ale,16,0.06,,Half Acre Beer Company,Chicago,IL
149,327,Gossamer Golden Ale,American Blonde Ale,16,0.042,,Half Acre Beer Company,Chicago,IL
148,327,Daisy Cutter Pale Ale,American Pale Ale (APA),16,0.052,,Half Acre Beer Company,Chicago,IL
2026,248,Pursuit,American IPA,12,0.07,40,Half Full Brewery,Stamford,CT
1361,248,Half Full Bright Ale,American Blonde Ale,12,0.052,18,Half Full Brewery,Stamford,CT
1016,476,Orange Wheat,Fruit / Vegetable Beer,12,0.046,17,Hangar 24 Craft Brewery,Redlands,CA
1015,476,Hangar 24 Helles Lager,Munich Helles Lager,12,0.043,14,Hangar 24 Craft Brewery,Redlands,CA
1677,343,The Great Return,American IPA,16,0.075,70,Hardywood Park Craft Brewery,Richmond,VA
1331,343,Hardywood Cream Ale,Cream Ale,12,0.044,18,Hardywood Park Craft Brewery,Richmond,VA
1270,343,Capital Trail Pale Ale,American Pale Ale (APA),12,0.056,55,Hardywood Park Craft Brewery,Richmond,VA
2059,234,UFO Gingerland,Herbed / Spiced Beer,12,0.052,15,Harpoon Brewery,Boston,MA
1653,234,The Long Thaw White IPA,American White IPA,12,0.062,45,Harpoon Brewery,Boston,MA
1558,234,Honey Cider,Cider,12,0.048,,Harpoon Brewery,Boston,MA
1380,234,Harpoon Summer Beer,Kölsch,12,0.05,28,Harpoon Brewery,Boston,MA
1379,234,Harpoon IPA,American IPA,12,0.059,42,Harpoon Brewery,Boston,MA
1340,234,UFO Pumpkin,Pumpkin Ale,12,0.059,20,Harpoon Brewery,Boston,MA
1313,234,Harpoon Octoberfest,Märzen / Oktoberfest,12,0.055,30,Harpoon Brewery,Boston,MA
770,234,Harpoon IPA (2012),American IPA,12,0.059,42,Harpoon Brewery,Boston,MA
769,234,Harpoon Summer Beer (2012),Kölsch,12,0.05,28,Harpoon Brewery,Boston,MA
610,234,UFO White,American Pale Wheat Ale,12,0.048,10,Harpoon Brewery,Boston,MA
192,234,Harpoon Summer Beer (2010),Kölsch,12,0.05,28,Harpoon Brewery,Boston,MA
126,234,Harpoon IPA (2010),American IPA,12,0.059,42,Harpoon Brewery,Boston,MA
506,535,Great Falls Select Pale Ale,American Blonde Ale,12,,,Harvest Moon Brewing Company,Belt,MT
181,535,Beltian White,Witbier,12,0.048,,Harvest Moon Brewing Company,Belt,MT
2183,204,Kaua'i Golden Ale,American Blonde Ale,12,0.049,,Hawai'i Nui Brewing Co.,Hilo,HI
2182,204,Sunset Amber,American Pale Ale (APA),12,0.054,,Hawai'i Nui Brewing Co.,Hilo,HI
2181,204,Hapa Brown Ale,American Brown Ale,19.2,0.064,,Hawai'i Nui Brewing Co.,Hilo,HI
2180,204,Hapa Brown Ale,American Brown Ale,12,0.064,,Hawai'i Nui Brewing Co.,Hilo,HI
2179,204,Southern Cross,Flanders Red Ale,19.2,0.083,,Hawai'i Nui Brewing Co.,Hilo,HI
1895,280,Groupe G,Belgian IPA,16,0.076,65,Headlands Brewing Company,Mill Valley,CA
1894,280,Pt. Bonita Rustic Lager,American Pale Lager,16,0.062,40,Headlands Brewing Company,Mill Valley,CA
1893,280,Hill 88 Double IPA,American Double / Imperial IPA,16,0.088,77,Headlands Brewing Company,Mill Valley,CA
990,479,Loose Cannon,American IPA,12,0.072,45,Heavy Seas Beer,Halethorpe,MD
989,479,AARGHtoberfest!,Märzen / Oktoberfest,12,0.06,30,Heavy Seas Beer,Halethorpe,MD
988,479,Davy Jones Lager,Cream Ale,12,0.06,,Heavy Seas Beer,Halethorpe,MD
1351,423,Grazias,Cream Ale,16,0.063,30,Hess Brewing Company,San Diego,CA
1346,423,Habitus IPA,American IPA,16,0.08,86,Hess Brewing Company,San Diego,CA
904,423,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,16,0.099,85,Hess Brewing Company,San Diego,CA
2295,168,The Golden One,American Pilsner,12,0.063,21,High Hops Brewery,Windsor,CO
2294,168,The Power of Zeus,American Pale Ale (APA),12,0.07,68,High Hops Brewery,Windsor,CO
824,500,Tonganoxie Honey Wheat,American Pale Wheat Ale,12,0.044,22,High Noon Saloon And Brewery,Leavenworth,KS
616,500,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12,0.045,,High Noon Saloon And Brewery,Leavenworth,KS
96,500,Annie's Amber Ale,American Amber / Red Ale,12,0.055,,High Noon Saloon And Brewery,Leavenworth,KS
1615,Hilliard's Beer,The 12th Can�?American Pale Ale (APA),16,0.045,32,362,Seattle,WA,
889,362,Hilliard's Pils,Czech Pilsener,16,0.055,34,Hilliard's Beer,Seattle,WA
724,362,Hilliard's Blonde,American Blonde Ale,16,0.049,20,Hilliard's Beer,Seattle,WA
497,362,Hilliard's Amber Ale,American Amber / Red Ale,16,0.055,60,Hilliard's Beer,Seattle,WA
496,362,Hilliard's Saison,Saison / Farmhouse Ale,16,0.066,30,Hilliard's Beer,Seattle,WA
1652,349,White Cap White IPA,American White IPA,16,0.042,,Hinterland Brewery,Green Bay,WI
1835,297,Provision,Saison / Farmhouse Ale,12,0.042,25,Hop Farm Brewing Company,Pittsburgh,PA
1834,297,One Nut Brown,American Brown Ale,12,0.047,28,Hop Farm Brewing Company,Pittsburgh,PA
1833,297,Hop Farm IPA,American IPA,12,0.058,45,Hop Farm Brewing Company,Pittsburgh,PA
2195,198,Double D Blonde,American Blonde Ale,12,0.049,20,Hop Valley Brewing Company,Springfield,OR
1605,198,Festeroo Winter Ale,American Strong Ale,12,0.078,60,Hop Valley Brewing Company,Springfield,OR
1543,198,Proxima IPA,American IPA,12,0.063,70,Hop Valley Brewing Company,Springfield,OR
1390,198,Double D Blonde (2013),American Blonde Ale,12,0.049,20,Hop Valley Brewing Company,Springfield,OR
1354,198,541 American Lager,American Pale Lager,12,0.048,13,Hop Valley Brewing Company,Springfield,OR
1353,198,Alphadelic IPA,American IPA,12,0.065,90,Hop Valley Brewing Company,Springfield,OR
499,198,Alphadelic IPA (2011),American IPA,12,0.065,90,Hop Valley Brewing Company,Springfield,OR
498,198,Double D Blonde (2011),American Blonde Ale,12,0.049,20,Hop Valley Brewing Company,Springfield,OR
1501,395,Green House India Pale Ale,American IPA,12,0.07,,Hops & Grain Brewery,Austin,TX
1004,395,The One They Call Zoe,American Pale Lager,12,0.051,,Hops & Grain Brewery,Austin,TX
502,395,Alteration,Altbier,12,0.051,40,Hops & Grain Brewery,Austin,TX
501,395,Pale Dog,American Pale Ale (APA),12,0.06,50,Hops & Grain Brewery,Austin,TX
2357,136,Porter Culture,American Porter,12,0.065,,Hops & Grains Brewing Company,Austin,TX
2483,80,Hard Cider,Cider,16,0.068,,Hopworks Urban Brewery,Portland,OR
2482,80,Totally Radler,Radler,16,0.027,21,Hopworks Urban Brewery,Portland,OR
2400,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2399,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2398,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2397,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2396,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2395,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2394,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2393,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2392,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2391,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2390,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2389,80,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,Hopworks Urban Brewery,Portland,OR
2388,80,Rise Up Red,American Amber / Red Ale,16,0.058,60,Hopworks Urban Brewery,Portland,OR
2200,80,Survival Stout,American Stout,16,0.058,35,Hopworks Urban Brewery,Portland,OR
2199,80,Hopworks IPA,American IPA,16,0.066,75,Hopworks Urban Brewery,Portland,OR
2193,80,Abominable Winter Ale,American Strong Ale,16,0.073,70,Hopworks Urban Brewery,Portland,OR
1398,80,Pigwar White India Pale Ale,American White IPA,16,0.06,60,Hopworks Urban Brewery,Portland,OR
1085,80,Rise-Up Red (2014),American Amber / Red Ale,16,0.058,60,Hopworks Urban Brewery,Portland,OR
916,80,Abominable Winter Ale (2012),American Strong Ale,16,0.073,70,Hopworks Urban Brewery,Portland,OR
658,80,HUB Lager,Czech Pilsener,16,0.051,32,Hopworks Urban Brewery,Portland,OR
653,80,Hopworks IPA (2012),American IPA,16,0.066,75,Hopworks Urban Brewery,Portland,OR
2385,120,Watermelon Wheat,American Pale Wheat Ale,12,0.056,,Horny Goat Brew Pub,Milwaukee,WI
2384,120,Laka Laka Pineapple,Hefeweizen,12,0.051,17,Horny Goat Brew Pub,Milwaukee,WI
2383,120,Oktoberfest,Märzen / Oktoberfest,16,0.06,,Horny Goat Brew Pub,Milwaukee,WI
1251,445,Trail Maker Pale Ale,American Pale Ale (APA),12,0.065,,Howard Brewing Company,Lenoir,NC
1250,445,Action Man Lager,Vienna Lager,12,0.055,,Howard Brewing Company,Lenoir,NC
1903,277,Let It Ride IPA,American IPA,12,0.068,90,Indeed Brewing Company,Minneapolis,MN
1691,277,Stir Crazy Winter Ale,Winter Warmer,12,0.065,22,Indeed Brewing Company,Minneapolis,MN
1555,277,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,12,0.05,10,Indeed Brewing Company,Minneapolis,MN
1115,277,Shenanigans Summer Ale,American Pale Wheat Ale,12,0.046,27,Indeed Brewing Company,Minneapolis,MN
729,277,Midnight Ryder,American Black Ale,12,0.065,80,Indeed Brewing Company,Minneapolis,MN
728,277,Day Tripper Pale Ale,American Pale Ale (APA),12,0.054,45,Indeed Brewing Company,Minneapolis,MN
