Attribute,Index,Dirty Value
flight,268,aa-484-dfw-mia
flight,269,co-62-iah-ewr
flight,270,aa-446-dfw-phl
flight,271,aa-466-iah-mia
flight,272,ua-3050-phx-clt
flight,273,co-89-iah-ewr
flight,274,co-1088-cle-iah
flight,275,aa-1886-bos-mia
flight,276,aa-1664-mia-atl
flight,277,aa-3979-cvg-ord
flight,278,aa-1279-dfw-phx
flight,279,co-1614-lax-iah
flight,280,aa-616-dfw-dtw
flight,281,aa-4344-ord-dtw
flight,282,ua-2945-phl-clt
flight,283,aa-2525-dfw-mia
flight,284,aa-271-mia-lax
flight,285,aa-2050-ord-mia
flight,286,aa-1434-dfw-mco
flight,287,co-1561-phx-iah
flight,288,aa-4307-ord-dtw
flight,289,aa-3-jfk-lax
flight,290,co-1694-lax-iah
flight,291,ua-843-lax-ord
flight,292,co-1193-ewr-mco
flight,293,aa-3842-msp-ord
flight,294,aa-643-mia-ord
flight,295,ua-2906-phl-mco
flight,296,ua-938-den-ord
flight,297,aa-1221-mco-ord
flight,298,co-16-lax-ewr
flight,299,ua-2515-dfw-clt
flight,300,aa-400-dfw-jfk
flight,301,ua-664-ord-phl
flight,302,aa-1522-sfo-ord
flight,303,ua-233-lax-jfk
flight,304,aa-3823-lax-den
flight,305,aa-2312-dfw-dtw
flight,306,aa-1165-jfk-mia
flight,307,aa-431-mia-sfo
flight,308,ua-257-jfk-sfo
flight,309,ua-3373-iad-phl
flight,310,aa-649-ord-sna
flight,311,co-1250-mia-iah
flight,312,ua-6273-yyc-sfo
flight,313,ua-858-pvg-sfo
flight,314,ua-2704-dtw-phx
flight,315,aa-3063-slc-lax
flight,316,ua-2708-ewr-clt
flight,317,ua-62-iah-ewr
flight,318,aa-3804-phl-ord
flight,319,aa-1917-jfk-mco
flight,320,aa-2268-phx-ord
flight,321,ua-2314-atl-phl
flight,322,aa-4277-cvg-jfk
flight,323,aa-2957-dfw-cvg
flight,324,ua-37-edi-ewr
flight,325,aa-789-ord-den
flight,326,ua-854-sfo-iah
flight,327,aa-415-bos-ord
flight,328,aa-85-jfk-sfo
flight,329,aa-3786-iah-ord
flight,330,co-50-cle-ewr
flight,331,ua-3099-phx-phl
flight,332,aa-4198-ord-cle
flight,333,aa-404-mia-mco
flight,334,co-45-ewr-mia
flight,335,aa-3809-phx-lax
flight,336,aa-59-jfk-sfo
flight,337,aa-222-lax-bos
flight,338,aa-3859-iah-ord
flight,339,co-1586-iah-mco
flight,340,aa-518-mia-jfk
flight,341,ua-397-jfk-sfo
flight,342,ua-3925-iad-orf
flight,343,aa-1733-ord-phx
flight,344,ua-2830-mco-clt
flight,345,co-58-den-iah
flight,346,aa-1544-san-ord
flight,347,ua-5487-sfo-mry
flight,348,aa-204-lax-mco
flight,349,ua-414-lax-sfo
flight,350,co-1614-lax-iah
flight,351,ua-2726-fll-phl
flight,352,co-52-iah-lax
flight,353,co-1090-bos-iah
flight,354,aa-616-dfw-dtw
flight,355,ua-3515-iad-msp
flight,356,aa-3468-cvg-mia
flight,357,aa-484-dfw-mia
flight,358,aa-1886-bos-mia
flight,359,co-62-iah-ewr
flight,360,co-1561-phx-iah
flight,361,ua-2314-atl-phl
flight,362,aa-446-dfw-phl
flight,363,co-1023-iah-den
flight,364,aa-466-iah-mia
flight,365,ua-3050-phx-clt
flight,366,co-89-iah-ewr
flight,367,co-1088-cle-iah
flight,368,aa-1664-mia-atl
flight,369,aa-1279-dfw-phx
flight,370,ua-854-sfo-iah
flight,371,ua-382-iad-lax
flight,372,aa-4344-ord-dtw
flight,373,ua-257-jfk-sfo
flight,374,ua-2945-phl-clt
flight,375,co-63-ewr-iah
flight,376,co-47-iah-lax
flight,377,aa-2050-ord-mia
flight,378,ua-248-phx-ord
flight,379,aa-4330-cvg-ord
flight,380,aa-1434-dfw-mco
flight,381,aa-1640-mia-mco
flight,382,aa-4307-ord-dtw
flight,383,aa-3-jfk-lax
flight,384,co-1694-lax-iah
flight,385,ua-843-lax-ord
flight,386,co-1193-ewr-mco
flight,387,aa-3842-msp-ord
flight,388,aa-643-mia-ord
flight,389,aa-1007-mia-phx
flight,390,aa-2525-dfw-mia
flight,391,ua-2906-phl-mco
flight,392,ua-938-den-ord
flight,393,aa-1221-mco-ord
flight,394,co-16-lax-ewr
flight,395,ua-2515-dfw-clt
flight,396,aa-400-dfw-jfk
flight,397,ua-664-ord-phl
flight,398,aa-3756-ord-slc
flight,399,ua-37-ewr-mco
flight,400,aa-1522-sfo-ord
flight,401,ua-233-lax-jfk
flight,402,aa-3823-lax-den
flight,403,aa-2312-dfw-dtw
flight,404,aa-1165-jfk-mia
flight,405,aa-431-mia-sfo
flight,406,ua-3373-iad-phl
flight,407,aa-649-ord-sna
flight,408,co-1250-mia-iah
flight,409,ua-6273-yyc-sfo
flight,410,ua-828-sfo-ord
flight,411,co-4888-iah-dal
flight,412,ua-858-pvg-sfo
flight,413,ua-2704-dtw-phx
flight,414,aa-3063-slc-lax
flight,415,ua-2708-ewr-clt
flight,416,ua-62-iah-ewr
flight,417,ua-1500-iah-gua
flight,418,aa-3804-phl-ord
flight,419,aa-1917-jfk-mco
flight,420,aa-2268-phx-ord
flight,421,aa-4277-cvg-jfk
flight,422,aa-2957-dfw-cvg
flight,423,ua-37-edi-ewr
flight,424,aa-789-ord-den
flight,425,aa-415-bos-ord
flight,426,aa-85-jfk-sfo
flight,427,aa-3979-cvg-ord
flight,428,aa-3786-iah-ord
flight,429,aa-271-mia-lax
flight,430,co-50-cle-ewr
flight,431,ua-3099-phx-phl
flight,432,aa-4198-ord-cle
flight,433,aa-404-mia-mco
flight,434,co-45-ewr-mia
flight,435,aa-3809-phx-lax
flight,436,aa-59-jfk-sfo
flight,437,aa-222-lax-bos
flight,438,aa-3859-iah-ord
flight,439,co-1586-iah-mco
flight,440,aa-518-mia-jfk
flight,441,ua-397-jfk-sfo
flight,442,ua-3925-iad-orf
flight,443,aa-1733-ord-phx
flight,444,aa-3-jfk-lax
flight,445,ua-2830-mco-clt
flight,446,co-58-den-iah
flight,447,ua-5487-sfo-mry
flight,448,aa-204-lax-mco
flight,449,ua-414-lax-sfo
flight,450,co-1614-lax-iah
flight,451,ua-2726-fll-phl
flight,452,co-52-iah-lax
flight,453,co-1090-bos-iah
flight,454,aa-616-dfw-dtw
flight,455,ua-3515-iad-msp
flight,456,aa-3468-cvg-mia
flight,457,aa-484-dfw-mia
flight,458,aa-1886-bos-mia
flight,459,co-62-iah-ewr
flight,460,co-1561-phx-iah
flight,461,ua-2314-atl-phl
flight,462,aa-446-dfw-phl
flight,463,co-1023-iah-den
flight,464,aa-466-iah-mia
flight,465,ua-3050-phx-clt
flight,466,co-89-iah-ewr
flight,467,co-1088-cle-iah
flight,468,aa-1664-mia-atl
flight,469,aa-1279-dfw-phx
flight,470,ua-854-sfo-iah
flight,471,ua-382-iad-lax
flight,472,aa-4344-ord-dtw
flight,473,ua-257-jfk-sfo
flight,474,ua-2945-phl-clt
flight,475,co-63-ewr-iah
flight,476,co-47-iah-lax
flight,477,aa-2050-ord-mia
flight,478,ua-248-phx-ord
flight,479,aa-4330-cvg-ord
flight,480,aa-1434-dfw-mco
flight,481,aa-1640-mia-mco
flight,482,aa-4307-ord-dtw
flight,483,co-1694-lax-iah
flight,484,ua-843-lax-ord
flight,485,co-1193-ewr-mco
flight,486,aa-3842-msp-ord
flight,487,aa-643-mia-ord
flight,488,aa-1007-mia-phx
flight,489,ua-2906-phl-mco
flight,490,ua-938-den-ord
flight,491,aa-1221-mco-ord
flight,492,co-16-lax-ewr
flight,493,ua-2515-dfw-clt
flight,494,aa-400-dfw-jfk
flight,495,ua-664-ord-phl
flight,496,aa-3756-ord-slc
flight,497,ua-37-ewr-mco
flight,498,aa-1522-sfo-ord
flight,499,ua-233-lax-jfk
flight,500,aa-3823-lax-den
flight,501,aa-2312-dfw-dtw
flight,502,aa-1165-jfk-mia
flight,503,aa-431-mia-sfo
flight,504,ua-3373-iad-phl
flight,505,aa-649-ord-sna
flight,506,co-1250-mia-iah
flight,507,ua-6273-yyc-sfo
flight,508,ua-828-sfo-ord
flight,509,co-4888-iah-dal
flight,510,ua-858-pvg-sfo
flight,511,ua-2704-dtw-phx
flight,512,aa-3063-slc-lax
flight,513,ua-2708-ewr-clt
flight,514,ua-62-iah-ewr
flight,515,ua-1500-iah-gua
flight,516,aa-3804-phl-ord
flight,517,aa-1917-jfk-mco
flight,518,aa-2268-phx-ord
flight,519,aa-4277-cvg-jfk
flight,520,aa-2957-dfw-cvg
flight,521,ua-37-edi-ewr
flight,522,aa-789-ord-den
flight,523,aa-415-bos-ord
flight,524,aa-85-jfk-sfo
flight,525,aa-3979-cvg-ord
flight,526,aa-1544-san-ord
flight,527,aa-3786-iah-ord
flight,528,aa-271-mia-lax
flight,529,aa-2525-dfw-mia
flight,530,co-50-cle-ewr
flight,531,ua-3099-phx-phl
flight,532,aa-4198-ord-cle
flight,533,aa-404-mia-mco
flight,534,co-45-ewr-mia
flight,535,aa-3809-phx-lax
flight,536,aa-59-jfk-sfo
flight,537,aa-222-lax-bos
flight,538,aa-3859-iah-ord
flight,539,co-1586-iah-mco
flight,540,aa-518-mia-jfk
flight,541,ua-397-jfk-sfo
flight,542,ua-3925-iad-orf
flight,543,aa-1733-ord-phx
flight,544,aa-4344-ord-dtw
flight,545,aa-1640-mia-mco
flight,546,ua-2830-mco-clt
flight,547,co-58-den-iah
flight,548,aa-204-lax-mco
flight,549,ua-414-lax-sfo
flight,550,co-1614-lax-iah
flight,551,ua-2726-fll-phl
flight,552,co-52-iah-lax
flight,553,co-1090-bos-iah
flight,554,aa-3468-cvg-mia
flight,555,ua-3515-iad-msp
flight,556,aa-484-dfw-mia
flight,557,aa-616-dfw-dtw
flight,558,co-62-iah-ewr
flight,559,co-63-ewr-iah
flight,560,aa-446-dfw-phl
flight,561,co-1023-iah-den
flight,562,aa-466-iah-mia
flight,563,ua-3050-phx-clt
flight,564,co-89-iah-ewr
flight,565,co-1088-cle-iah
flight,566,aa-2957-dfw-cvg
flight,567,aa-1664-mia-atl
flight,568,aa-3979-cvg-ord
flight,569,aa-1279-dfw-phx
flight,570,aa-404-mia-mco
flight,571,aa-3756-ord-slc
flight,572,ua-382-iad-lax
flight,573,ua-2945-phl-clt
flight,574,co-47-iah-lax
flight,575,aa-271-mia-lax
flight,576,aa-2050-ord-mia
flight,577,ua-248-phx-ord
flight,578,aa-4330-cvg-ord
flight,579,aa-1434-dfw-mco
flight,580,co-1561-phx-iah
flight,581,aa-4307-ord-dtw
flight,582,aa-3-jfk-lax
flight,583,co-1694-lax-iah
flight,584,ua-843-lax-ord
flight,585,co-1193-ewr-mco
flight,586,aa-3842-msp-ord
flight,587,aa-643-mia-ord
flight,588,aa-1007-mia-phx
flight,589,aa-2525-dfw-mia
flight,590,ua-2906-phl-mco
flight,591,ua-938-den-ord
flight,592,aa-1221-mco-ord
flight,593,co-16-lax-ewr
flight,594,ua-2515-dfw-clt
flight,595,aa-400-dfw-jfk
flight,596,ua-664-ord-phl
flight,597,ua-37-ewr-mco
flight,598,aa-1522-sfo-ord
flight,599,ua-233-lax-jfk
flight,600,aa-3823-lax-den
flight,601,aa-2312-dfw-dtw
flight,602,ua-2314-atl-phl
flight,603,aa-1165-jfk-mia
flight,604,aa-431-mia-sfo
flight,605,ua-257-jfk-sfo
flight,606,ua-3373-iad-phl
flight,607,co-1250-mia-iah
flight,608,ua-828-sfo-ord
flight,609,co-4888-iah-dal
flight,610,ua-2704-dtw-phx
flight,611,aa-3063-slc-lax
flight,612,ua-2708-ewr-clt
flight,613,ua-62-iah-ewr
flight,614,aa-3804-phl-ord
flight,615,aa-1917-jfk-mco
flight,616,aa-2268-phx-ord
flight,617,aa-4277-cvg-jfk
flight,618,aa-789-ord-den
flight,619,ua-854-sfo-iah
flight,620,aa-415-bos-ord
flight,621,aa-85-jfk-sfo
flight,622,aa-3786-iah-ord
flight,623,aa-222-lax-bos
flight,624,co-50-cle-ewr
flight,625,ua-3099-phx-phl
flight,626,aa-4198-ord-cle
flight,627,co-45-ewr-mia
flight,628,aa-3809-phx-lax
flight,629,aa-59-jfk-sfo
flight,630,aa-3859-iah-ord
flight,631,co-1586-iah-mco
flight,632,aa-518-mia-jfk
flight,633,ua-397-jfk-sfo
flight,634,ua-3925-iad-orf
flight,635,aa-1733-ord-phx
flight,636,aa-3-jfk-lax
flight,637,ua-2830-mco-clt
flight,638,co-58-den-iah
flight,639,ua-5487-sfo-mry
flight,640,aa-204-lax-mco
flight,641,ua-414-lax-sfo
flight,642,co-1614-lax-iah
flight,643,ua-2726-fll-phl
flight,644,co-52-iah-lax
flight,645,co-1090-bos-iah
flight,646,aa-616-dfw-dtw
flight,647,ua-3515-iad-msp
flight,648,aa-3468-cvg-mia
flight,649,aa-484-dfw-mia
flight,650,aa-1886-bos-mia
flight,651,co-62-iah-ewr
flight,652,co-1561-phx-iah
flight,653,ua-2314-atl-phl
flight,654,aa-446-dfw-phl
flight,655,co-1023-iah-den
flight,656,aa-466-iah-mia
flight,657,ua-3050-phx-clt
flight,658,co-89-iah-ewr
flight,659,co-1088-cle-iah
flight,660,aa-1664-mia-atl
flight,661,aa-1279-dfw-phx
flight,662,ua-854-sfo-iah
flight,663,ua-382-iad-lax
flight,664,aa-4344-ord-dtw
flight,665,ua-257-jfk-sfo
flight,666,ua-2945-phl-clt
flight,667,co-63-ewr-iah
flight,668,co-47-iah-lax
flight,669,aa-2050-ord-mia
flight,670,ua-248-phx-ord
flight,671,aa-4330-cvg-ord
flight,672,aa-1434-dfw-mco
flight,673,aa-1640-mia-mco
flight,674,aa-4307-ord-dtw
flight,675,co-1694-lax-iah
flight,676,ua-843-lax-ord
flight,677,co-1193-ewr-mco
flight,678,aa-3842-msp-ord
flight,679,aa-643-mia-ord
flight,680,aa-1007-mia-phx
flight,681,ua-2906-phl-mco
flight,682,ua-938-den-ord
flight,683,aa-1221-mco-ord
flight,684,co-16-lax-ewr
flight,685,ua-2515-dfw-clt
flight,686,aa-400-dfw-jfk
flight,687,ua-664-ord-phl
flight,688,aa-3756-ord-slc
flight,689,ua-37-ewr-mco
flight,690,aa-1522-sfo-ord
flight,691,ua-233-lax-jfk
flight,692,aa-3823-lax-den
flight,693,aa-2312-dfw-dtw
flight,694,aa-1165-jfk-mia
flight,695,aa-431-mia-sfo
flight,696,ua-3373-iad-phl
flight,697,aa-649-ord-sna
flight,698,co-1250-mia-iah
flight,699,ua-6273-yyc-sfo
flight,700,ua-828-sfo-ord
flight,701,co-4888-iah-dal
flight,702,ua-858-pvg-sfo
flight,703,ua-2704-dtw-phx
flight,704,aa-3063-slc-lax
flight,705,ua-2708-ewr-clt
flight,706,ua-62-iah-ewr
flight,707,ua-1500-iah-gua
flight,708,aa-3804-phl-ord
flight,709,aa-1917-jfk-mco
flight,710,aa-2268-phx-ord
flight,711,aa-4277-cvg-jfk
flight,712,aa-2957-dfw-cvg
flight,713,ua-37-edi-ewr
flight,714,aa-789-ord-den
flight,715,aa-415-bos-ord
flight,716,aa-85-jfk-sfo
flight,717,aa-3979-cvg-ord
flight,718,aa-1544-san-ord
flight,719,aa-3786-iah-ord
flight,720,aa-271-mia-lax
flight,721,aa-2525-dfw-mia
flight,722,co-50-cle-ewr
flight,723,ua-3099-phx-phl
flight,724,aa-4198-ord-cle
flight,725,aa-404-mia-mco
flight,726,co-45-ewr-mia
flight,727,aa-3809-phx-lax
flight,728,aa-59-jfk-sfo
flight,729,aa-222-lax-bos
flight,730,aa-3859-iah-ord
flight,731,aa-1733-ord-phx
flight,732,co-1586-iah-mco
flight,733,ua-397-jfk-sfo
flight,734,ua-3925-iad-orf
flight,735,aa-1640-mia-mco
flight,736,aa-1544-san-ord
flight,737,ua-5487-sfo-mry
flight,738,aa-204-lax-mco
flight,739,ua-414-lax-sfo
flight,740,co-1614-lax-iah
flight,741,aa-3756-ord-slc
flight,742,aa-3468-cvg-mia
flight,743,aa-484-dfw-mia
flight,744,aa-616-dfw-dtw
flight,745,aa-446-dfw-phl
flight,746,co-1023-iah-den
flight,747,aa-466-iah-mia
flight,748,aa-2957-dfw-cvg
flight,749,aa-1664-mia-atl
flight,750,aa-3979-cvg-ord
flight,751,aa-1279-dfw-phx
flight,752,ua-382-iad-lax
flight,753,aa-4344-ord-dtw
flight,754,ua-257-jfk-sfo
flight,755,aa-271-mia-lax
flight,756,aa-2050-ord-mia
flight,757,ua-248-phx-ord
flight,758,aa-4330-cvg-ord
flight,759,aa-1434-dfw-mco
flight,760,aa-4307-ord-dtw
flight,761,aa-3-jfk-lax
flight,762,co-1193-ewr-mco
flight,763,aa-3842-msp-ord
flight,764,aa-643-mia-ord
flight,765,aa-1007-mia-phx
flight,766,aa-2525-dfw-mia
flight,767,ua-938-den-ord
flight,768,aa-1221-mco-ord
flight,769,aa-1886-bos-mia
flight,770,ua-664-ord-phl
flight,771,ua-37-ewr-mco
flight,772,aa-1522-sfo-ord
flight,773,aa-3823-lax-den
flight,774,aa-2312-dfw-dtw
flight,775,aa-1165-jfk-mia
flight,776,aa-431-mia-sfo
flight,777,ua-3373-iad-phl
flight,778,aa-649-ord-sna
flight,779,ua-828-sfo-ord
flight,780,co-4888-iah-dal
flight,781,co-1561-phx-iah
flight,782,aa-3804-phl-ord
flight,783,aa-2268-phx-ord
flight,784,ua-233-lax-jfk
flight,785,ua-6273-yyc-sfo
flight,786,aa-4277-cvg-jfk
flight,787,aa-789-ord-den
flight,788,aa-222-lax-bos
flight,789,aa-4198-ord-cle
flight,790,aa-404-mia-mco
flight,791,aa-3809-phx-lax
flight,792,aa-59-jfk-sfo
flight,793,aa-2050-ord-mia
flight,794,aa-1165-jfk-mia
flight,795,aa-484-dfw-mia
flight,796,aa-466-iah-mia
flight,797,aa-2525-dfw-mia
flight,798,ua-382-iad-lax
flight,799,aa-1279-dfw-phx
flight,800,aa-2312-dfw-dtw
flight,801,aa-446-dfw-phl
flight,802,aa-400-dfw-jfk
flight,803,aa-484-dfw-mia
flight,804,co-1586-iah-mco
flight,805,aa-1917-jfk-mco
flight,806,aa-1640-mia-mco
flight,807,aa-404-mia-mco
flight,808,aa-204-lax-mco
flight,809,aa-1221-mco-ord
flight,810,aa-1434-dfw-mco
flight,811,co-1193-ewr-mco
flight,812,aa-3859-iah-ord
flight,813,co-1586-iah-mco
flight,814,aa-518-mia-jfk
flight,815,ua-397-jfk-sfo
flight,816,ua-3925-iad-orf
flight,817,aa-1733-ord-phx
flight,818,aa-3-jfk-lax
flight,819,ua-2830-mco-clt
flight,820,co-58-den-iah
flight,821,ua-5487-sfo-mry
flight,822,aa-204-lax-mco
flight,823,ua-414-lax-sfo
flight,824,co-1614-lax-iah
flight,825,ua-2726-fll-phl
flight,826,co-52-iah-lax
flight,827,co-1090-bos-iah
flight,828,aa-616-dfw-dtw
flight,829,ua-3515-iad-msp
flight,830,aa-3468-cvg-mia
flight,831,aa-484-dfw-mia
flight,832,aa-1886-bos-mia
flight,833,co-62-iah-ewr
flight,834,co-1561-phx-iah
flight,835,ua-2314-atl-phl
flight,836,aa-446-dfw-phl
flight,837,co-1023-iah-den
flight,838,aa-466-iah-mia
flight,839,ua-3050-phx-clt
flight,840,co-89-iah-ewr
flight,841,co-1088-cle-iah
flight,842,aa-1664-mia-atl
flight,843,aa-1279-dfw-phx
flight,844,ua-854-sfo-iah
flight,845,ua-382-iad-lax
flight,846,aa-4344-ord-dtw
flight,847,ua-257-jfk-sfo
flight,848,ua-2945-phl-clt
flight,849,co-63-ewr-iah
flight,850,co-47-iah-lax
flight,851,aa-2050-ord-mia
flight,852,ua-248-phx-ord
flight,853,aa-4330-cvg-ord
flight,854,aa-1434-dfw-mco
flight,855,aa-1640-mia-mco
flight,856,aa-4307-ord-dtw
flight,857,co-1694-lax-iah
flight,858,ua-843-lax-ord
flight,859,co-1193-ewr-mco
flight,860,aa-3842-msp-ord
flight,861,aa-643-mia-ord
flight,862,aa-1007-mia-phx
flight,863,ua-2906-phl-mco
flight,864,ua-938-den-ord
flight,865,aa-1221-mco-ord
flight,866,co-16-lax-ewr
flight,867,ua-2515-dfw-clt
flight,868,aa-400-dfw-jfk
flight,869,ua-664-ord-phl
flight,870,aa-3756-ord-slc
flight,871,ua-37-ewr-mco
flight,872,aa-1522-sfo-ord
flight,873,ua-233-lax-jfk
flight,874,aa-3823-lax-den
flight,875,aa-2312-dfw-dtw
flight,876,aa-1165-jfk-mia
flight,877,aa-431-mia-sfo
flight,878,ua-3373-iad-phl
flight,879,aa-649-ord-sna
flight,880,co-1250-mia-iah
flight,881,ua-6273-yyc-sfo
flight,882,ua-828-sfo-ord
flight,883,co-4888-iah-dal
flight,884,ua-858-pvg-sfo
flight,885,ua-2704-dtw-phx
flight,886,aa-3063-slc-lax
flight,887,ua-2708-ewr-clt
flight,888,ua-62-iah-ewr
flight,889,ua-1500-iah-gua
flight,890,aa-3804-phl-ord
flight,891,aa-1917-jfk-mco
flight,892,aa-2268-phx-ord
flight,893,aa-4277-cvg-jfk
flight,894,aa-2957-dfw-cvg
flight,895,ua-37-edi-ewr
flight,896,aa-789-ord-den
flight,897,aa-415-bos-ord
flight,898,aa-85-jfk-sfo
flight,899,aa-3979-cvg-ord
flight,900,aa-1544-san-ord
flight,901,aa-3786-iah-ord
flight,902,aa-271-mia-lax
flight,903,aa-2525-dfw-mia
flight,904,co-50-cle-ewr
flight,905,ua-3099-phx-phl
flight,906,aa-4198-ord-cle
flight,907,aa-404-mia-mco
flight,908,co-45-ewr-mia
flight,909,aa-3809-phx-lax
flight,910,aa-59-jfk-sfo
flight,911,aa-222-lax-bos
flight,912,aa-3859-iah-ord
flight,913,aa-1640-mia-mco
flight,914,ua-3925-iad-orf
flight,915,aa-4344-ord-dtw
flight,916,ua-414-lax-sfo
flight,917,co-1614-lax-iah
flight,918,co-52-iah-lax
flight,919,co-1090-bos-iah
flight,920,aa-3468-cvg-mia
flight,921,co-62-iah-ewr
flight,922,aa-466-iah-mia
flight,923,aa-1664-mia-atl
flight,924,aa-1279-dfw-phx
flight,925,aa-404-mia-mco
flight,926,ua-382-iad-lax
flight,927,co-50-cle-ewr
flight,928,aa-616-dfw-dtw
flight,929,aa-271-mia-lax
flight,930,aa-2050-ord-mia
flight,931,aa-4307-ord-dtw
flight,932,aa-3-jfk-lax
flight,933,co-1694-lax-iah
flight,934,co-1193-ewr-mco
flight,935,ua-2906-phl-mco
flight,936,ua-938-den-ord
flight,937,aa-1221-mco-ord
flight,938,co-16-lax-ewr
flight,939,ua-2515-dfw-clt
flight,940,aa-400-dfw-jfk
flight,941,ua-664-ord-phl
flight,942,ua-37-ewr-mco
flight,943,ua-233-lax-jfk
flight,944,aa-2312-dfw-dtw
flight,945,aa-431-mia-sfo
flight,946,ua-257-jfk-sfo
flight,947,ua-3373-iad-phl
flight,948,ua-828-sfo-ord
flight,949,co-4888-iah-dal
flight,950,ua-858-pvg-sfo
flight,951,ua-2704-dtw-phx
flight,952,aa-3063-slc-lax
flight,953,ua-1500-iah-gua
flight,954,co-1561-phx-iah
flight,955,aa-2268-phx-ord
flight,956,ua-2314-atl-phl
flight,957,ua-6273-yyc-sfo
flight,958,aa-4277-cvg-jfk
flight,959,aa-2957-dfw-cvg
flight,960,ua-37-edi-ewr
flight,961,ua-854-sfo-iah
flight,962,aa-85-jfk-sfo
flight,963,aa-1544-san-ord
flight,964,aa-3786-iah-ord
flight,965,co-1088-cle-iah
flight,966,aa-4198-ord-cle
flight,967,aa-3809-phx-lax
flight,968,aa-59-jfk-sfo
flight,969,aa-222-lax-bos
flight,970,aa-3859-iah-ord
flight,971,aa-3842-msp-ord
flight,972,aa-643-mia-ord
flight,973,aa-1640-mia-mco
flight,974,aa-2525-dfw-mia
flight,975,ua-3050-phx-clt
flight,976,ua-3925-iad-orf
flight,977,ua-664-ord-phl
flight,978,aa-789-ord-den
flight,979,aa-2312-dfw-dtw
flight,980,co-1694-lax-iah
flight,981,co-63-ewr-iah
flight,982,aa-3786-iah-ord
flight,983,co-47-iah-lax
flight,984,aa-1434-dfw-mco
flight,985,aa-4330-cvg-ord
flight,986,aa-3809-phx-lax
flight,987,aa-59-jfk-sfo
flight,988,aa-4307-ord-dtw
flight,989,aa-85-jfk-sfo
flight,990,aa-3859-iah-ord
flight,991,aa-518-mia-jfk
flight,992,ua-397-jfk-sfo
flight,993,ua-3925-iad-orf
flight,994,aa-1733-ord-phx
flight,995,aa-1640-mia-mco
flight,996,aa-3-jfk-lax
flight,997,ua-2830-mco-clt
flight,998,aa-1544-san-ord
flight,999,aa-204-lax-mco
flight,1000,ua-414-lax-sfo
flight,1001,aa-3756-ord-slc
flight,1002,ua-2726-fll-phl
flight,1003,aa-3468-cvg-mia
flight,1004,ua-3515-iad-msp
flight,1005,aa-484-dfw-mia
