instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4201,368450.5624,3,0,1,22,0,2,1,1,-0.077439126,0.6515,0.7,0.2985,30,104,134
4202,360047.1,3,0,1,23,0,2,1,1,0.7,0.6515,0.7,0.2836,23,58,81
4203,360071.1,3,0,1,0,0,3,1,1.932068334,0.68,0.6364,0.79,0.2836,11,25,36
4204,360071.1,3,0,1,83.15684181,0,3,1,1,0.68,0.6364,0.79,0.2985,10,18,28
38586.8905,360071.1,3,0,1,2,0,-0.674921226,1,1,0.66,0.6061,0.83,0.2239,7,9,16
4206,360071.1,3,0,1,3,0,3,1,2,0.66,0.6061,0.83,0.1045,2,3,5
4207,360071.1,3,0,1,4,0,3,1,1,0.66,0.6061,0.83,0.1045,0,-98.92727377,5
4208,360071.1,3,0,1,5,0,3,1,1,0.64,0.5758,0.83,0.194,3,19,22
-2172.714123,360071.1,3,0,1,6,0,3,1,1,0.66,0.6212,1.114861638,0.2985,12,104,116
4210,360071.1,3,0,15.1126653,7,0,3,1,1,0.7,0.6515,0.54,0.2239,236.1185589,318,336
4211,360071.1,3,0,1,8,0,3,1,1,0.7,0.6515,0.48,0.2836,41,499,540
4212,360071.1,3,0,1,9,0,3,1,1,0.72,0.6515,0.45,0.3881,32,189,221
4213,360071.1,3,0,1,10,0,3,1,1,0.74,0.6667,0.42,0.2836,31,95,126
4214,360071.1,3,0,1,11,0,3,1,1,0.76,0.6667,0.35,0.2239,53,117,170
4215,360071.1,3,0,1,12,0,3,1,1,0.76,0.6667,0.35,0.2537,55,188,243
4216,360071.1,3,0,1,13,0,3,1,1,0.8,0.697,0.31,0.3284,45,186,231
4217,360071.1,3,0,1,14,0,3,1,1,0.8,0.697,-0.145496919,0.194,50,138,188
4218,360071.1,3,0,1,15,0,3,1,1,0.82,0.7121,0.3,0.1642,43,146,189
4219,360071.1,3,1.781576482,1,16,0,20.93851168,1,1,0.82,0.7121,0.3,0.4179,60,268,328
4220,360071.1,3,-1.186371378,1,17,0,3,1,1,0.82,0.7121,0.26,0.4179,78,492,570
4221,360071.1,3,0,1,18,0,3,1,1,0.8,0.697,0.29,0.2985,214.8139136,510,588
4222,360071.1,3,0,1,19,0,3,1,1,0.76,0.55346782,0.35,0.3881,60,341,401
4223,360071.1,3,0,1,20,0,3,1,1,0.74,0.6515,0.37,0.2985,69,264,333
4224,360071.1,3,0,1,21,0,3,1,1,0.72,0.6515,1.638336834,0.378659532,26,195,221
4225,360071.1,3,0,1,22,0,3,1,1,0.7,0.5989325,0.42,0.194,-87.36558809,151,183
-33166.47937,362144.8516,3,0,1,23,0,3,1,1,0.68,0.6364,0.47,0.194,32,97,129
4227,360095.1,3,0,1,0,0,4,1,1,0.66,0.6212,0.5,0.1642,15,39,54
4228,360095.1,3,0,0.627501101,1,0,4,1,1,0.64,0.6212,0.53,0.1343,13,19,32
4229,360095.1,3,0,1,2,0,17.40431943,1,1,0.62,0.6212,0.57,0.1343,2,6,8
4230,360095.1,3,0,1,3,0,4,1,-0.430995245,0.6,0.6061,0.6,0.1642,2,7,9
4231,360095.1,3,0,1,4,0,4,1,1,0.58,0.5455,0.64,-0.182760504,2,4,6
4232,360095.1,3,0,1,5,0,4,1,1,0.58,0.5455,0.026377761,0.2537,1,24,25
4233,360095.1,3,0,1,6,0,4,3.499372255,1,0.6,0.6061,0.64,0.2537,4,119,123
4234,360095.1,83.23958405,0,1,7,0,3.062752223,1,1,0.62,0.6061,0.61,0.2239,29,291,320
4235,360095.1,3,0,1,8,0,4,1,1,2.165813185,0.721773336,0.47,0.2239,44,511,555
4236,360095.1,3,0,1,9,0,4,1,1,0.7,0.6364,0.42,0.2239,33,227,260
4237,360095.1,3,0,1,10,0,4,1,1,0.72,0.6515,0.42,0.194,35,97,132
4238,360095.1,3,0,1,11,0,4,1,1,0.74,0.6515,0.37,0.1343,47,122,169
4239,360095.1,312.6038493,0,1,12,0,4,2.624166629,1,0.76,0.6667,0.35,0.1642,50,183,233
4240,360095.1,3,0,1,13,0,4,1,1,0.76,0.6667,0.33,0.194,70,162,232
4241,360095.1,3,0,1,14,0,4,1,1,0.78,0.6818,0.31,0.194,46,117,163
4242,360095.1,3,0,1,15,0,4,1,1,0.78,0.6667,0.25,0.2537,64,176,240
4243,360095.1,3,0,1,16,0,4,1,1,0.8,0.697,0.26,0.1343,63,260,323
4244,360095.1,3,0,1,17,0,4,1,1,0.78,0.6818,0.27,0.3582,98,496,594
4245,344949.0978,3,0,1,18,0,4,1,1,0.76,0.6667,0.271719208,0.2537,114,472,586
4246,329832.5725,3,0,1,19,0,4,1,1,0.74,0.6515,0.33,0.194,89,366,455
4247,360095.1,3,0,1,20,0,4,1,1,0.74,0.6515,0.33,0.194,55,285,340
4248,360095.1,3,0,1,21,0,1.271393545,1,1,0.72,0.6515,0.37,0.1045,81,242,323
4249,360095.1,3,0,1,22,-10.38542611,4,1,1,0.7,0.6364,0.42,0.1642,43,164,207
4250,360095.1,3,0,1,23,0,5.677495977,1,1,0.66,0.6212,0.5,0,27,99,126
4251,359399.1167,3,0,1,0,0,5,1,1,0.66,0.6212,0.5,0,20,48,68
4252,359399.1167,3,0,1,1,0,5,1,1,0.66,0.6212,0.5,-0.077984209,15,16,31
4253,359399.1167,3,0,1,2,0,5,1,1,0.62,0.6061,0.69,0,6,7,13
4254,359399.1167,63.82018734,0,1,3,0,5,1,1,0.64,0.6212,0.53,0,5,6,11
4255,359399.1167,3,0,1,4,0,5,1,1,0.62,0.6212,0.57,0,1,5,6
4256,359399.1167,3,0,1,5,0,5,1,1,0.6,0.6061,0.64,0.1343,3,27,30
4257,359399.1167,3,0,1,6,0,5,1,1,0.62,0.6061,0.61,0.1343,11,97,108
4258,359399.1167,3,0,1,7,0,5,1,1,0.66,0.6212,0.54,0.1045,25,218,243
4259,359399.1167,43.81893745,0,1,8,0,5,1,1,0.840420849,1.347294117,0.42,0.1642,39,453,492
4260,357258.7467,3,0,1,9,0,5,1,1,0.74,0.6515,0.35,0.1642,58,202,260
4261,359399.1167,3,0,1,10,0,5,1,1,0.76,0.6667,0.33,0.1642,61,109,170
4262,359399.1167,3,0,1,11,0,5,1,1,0.8,0.697,0.26,0,68,146,214
4263,359399.1167,3,0,1,12,0,5,-1.329288775,1,0.8,0.697,0.26,0,83,180,263
4264,359399.1167,-180.9184835,0,1,13,0,5,1,1,0.8,0.6818,0.24,0,83,209,292
4265,359399.1167,3,0,1,14,0,5,1,1,0.82,0.697,0.23,0.194,78,225,303
4266,359399.1167,3,0,1,15,0,5,1,0.294321415,0.82,0.697,0.21,0.2537,82,299,381
4267,359399.1167,3,0,1,16,0,5,1,1,0.82,0.697,0.17,0,85,342,427
4268,359399.1167,3,0,1,17,0,5,1,1,0.82,0.697,0.21,0.194,99,362,461
4269,359399.1167,3,0,1,18,0,5,1,1,0.8,0.6818,0.24,0.2537,98,324,422
4270,359399.1167,3,0,1,19,0,5,1,1,0.78,0.6667,0.25,0.194,80,238,318
4271,359399.1167,3,0,1,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84,185,269
4272,359399.1167,3,0,1,21,0,5,1,1,0.7,0.6364,0.45,0.194,69,149,218
4273,359399.1167,3,0,1,22,0,5,1,1,0.7,0.6364,0.42,0,49,173,222
4274,359399.1167,3,0,1,23,0,5,1,1,0.68,0.6364,0.47,0.0896,44,96.61973194,140
4275,359423.1167,3,0,1,0,90,6,0,1,0.68,0.6364,0.47,0.966903906,31,84,115
4276,359423.1167,3,0,1,1,31.17006407,6,0,1,0.66,0.6212,0.54,0,20,58,78
4277,359423.1167,3,0,1,2,77,6,0,3.203949388,0.64,0.6212,0.53,0,9,43,52
4278,359423.1167,3,0,1,3,16,6,0,1,0.64,0.6212,0.53,0,5,21,26
4279,359423.1167,3,0,1,4,59,6,0,1,0.62,0.6061,0.61,0,3,8,11
4280,359423.1167,3,0,1,5,29,6,0,1,0.58,0.5455,0.73,0.1045,1,13,14
4281,359423.1167,3,-1.186208105,1,6,11,6,0,1,0.62,0.6061,0.69,0.1045,-120.1953522,21,32
4282,359423.1167,3,0,1,7,33,6,0,1,0.64,0.6061,0.65,0,10,35,45
4283,359423.1167,3,0,1,8,38,6,0,1,0.68,0.6364,0.57,-0.608815238,38,94,132
28088.10098,359423.1167,3,0,1,9,99.18825197,6,0,1,0.74,0.6667,0.51,0.237656709,55,124,179
4285,359423.1167,3,0,1,10,54,6,0,1,0.8,0.7121,0.36,0,103,168,271
4286,359423.1167,3,0,1,11,21,6,0,1,0.8,0.7121,0.36,0.0896,144,213,357
4287,359423.1167,3,0,1,12,2,6,0,1,0.82,0.7121,0.3,0.1343,142,232,374
4288,359423.1167,3,0,1,13,73,6,0,1,0.82,0.7121,0.3,0.1045,178,226,404
4289,359423.1167,3,0,1,14,78,6,0,1,0.84,0.7121,0.2,0,177,215,392
4290,363404.0835,3,0,1,15,73,0.117651868,0,1,1.691942701,0.7273,0.19,0.1642,168,163,331
4291,359423.1167,3,0,1,16,87,6,0,1,0.88,0.7424,0.22,0.2239,206,192,398
4292,359423.1167,3,0,1,-0.13713737,48,6,0,1,0.84,0.7273,0.3,0.2239,179,170,349
4293,359423.1167,3,0,1,18,74,6,0,1,0.82,0.7121,0.3,0.2836,193,190,383
4294,359423.1167,3,0,1,19,33,6,0,1,0.8,0.697,0.33,0.2239,156,149,305
4295,359423.1167,3,0,1,20,67,6,0,1,0.76,0.6818,0.45,0.2836,136,148,284
4296,359423.1167,3,0,1,21,7,6,0,1,0.74,0.6667,0.48,0.194,95,137,232
4297,359423.1167,3,0,1,22,64,6,0,1,0.72,0.6667,0.51,-0.231677008,78,123,201
4298,359423.1167,3,0,1,23,42,5.178123947,0,1,0.72,0.6667,0.54,0.58939437,66,88,154
4299,359447.1167,3,0,1,0,13,0,0,1,0.7,0.6515,0.58,0.2239,47,97,144
4300,359447.1167,3,0,1,1,7,0,0,2,0.7,0.6515,0.61,0.1642,23,55,78
4301,359447.1167,3,0,1,2,44,0,0,1,0.7,0.320865203,0.58,0.194,19,50,69
4302,359447.1167,3,0,17.26895463,3,69,0,0,-1.629700581,0.791749305,0.6364,0.65,0.0896,8,25,33
4303,359447.1167,-43.31561826,0,1,4,27,0,-1.584097269,3,0.68,0.6364,0.65,0.0896,3,2,5
4304,385569.83,3,0,1,5,63,0,0,3,0.62,0.5758,1.133515425,0.194,0,1,1
4305,359447.1167,3,0,1,6,4,0,0,2,0.62,0.5455,0.94,0.0896,0,3,3
4306,359447.1167,3,0,1,7,48,5.004764626,0,2,0.827548021,0.5758,0.89,0.616785517,3,22,25
4307,359447.1167,3,0,1,8,66,0,0,1,0.9358251,0.6364,0.79,0.584607953,39,53,92
4308,359447.1167,3,0,1,9,96,0,0,1,0.7,0.6667,0.74,0.2537,82,99,181
4309,359447.1167,3,0,1,10,193.8554088,-5.799778516,0,1,0.74,0.697,0.66,0.1642,131,133,264
4310,359447.1167,3,1.841907254,1,11,16,0,0,1,0.76,0.7121,1.657948987,0.1045,215,175,390
4311,359447.1167,3,0,1,12,48,0,0,1,1.34913724,0.7576,0.55,0.1045,198,206,404
4312,359447.1167,3,0,1,13,58,0,0,1,0.8,1.274613194,0.346295341,0.2239,248,173,421
4313,359447.1167,3,0,1,14,73,0,0,1,0.902974761,0.7879,0.56,0.2537,225,150,375
4314,359447.1167,3,0,1,15,29,0,0,1,0.84,0.803,0.53,0.2985,194,182,376
4315,359447.1167,3,0,1,16,69,0,0,1,0.84,0.803,0.53,0.437266013,195,219,414
4316,359447.1167,127.5176563,0,1,17,78,0,0,3,0.8,-0.226524163,0.100598264,1.107576317,181,177,358
4317,359447.1167,3,0,1,18,4,0,0,3,0.8,0.7424,0.49,0.8507,74,107,181
4318,359447.1167,3,0,1,19,92,0,0,2,0.66,0.6061,0.83,0.194,100,83,183
4319,361083.979,3,0,1,20,50,0,0,3,0.66,0.6061,0.83,0,83,93,176
4320,359447.1167,3,0,1,21,16,0,0,2,0.66,0.6061,0.83,0.1642,75,92,167
4321,359447.1167,3,0,1,95.50309973,83,0,0,2,0.66,0.6061,1.01122604,0.1045,69,93,162
4322,359447.1167,3,0,1,23,53,0,0,1,0.64,-0.472973619,0.83,0.1642,70,77,147
9265.320377,359471.1167,20.82379031,0,1,0,1,1,1,1,0.64,0.5758,0.83,-0.578070038,63,77,140
4324,350473.4151,3,0,1,1,1,1,1,1,0.64,0.5758,0.83,0.0896,43,76,119
4325,359471.1167,3,0,1,2,1,1,1,1,0.64,0.5758,0.83,0,33,30,63
4326,359471.1167,3,1.943891196,1,3,1,1,1,1,0.64,0.5909,0.78,0,13,13,26
4327,347069.9942,3,0,1,4,1,1,1,2,0.66,0.6061,0.78,0.0896,8,4,12
4328,359471.1167,3,0,1,5,1,1,0.841270737,2,0.64,0.5758,0.83,0.1343,1,3,4
4329,359471.1167,97.10660535,0,1,6,1,1,1,1,-0.055457147,0.055935879,0.89,0.1642,5,11,16
4330,359471.1167,3,0,1,7,1,1,1,1,0.66,0.6061,0.83,-0.219154204,17,19,36
4331,359471.1167,3,0,1,8,1,1,1,1,0.7,0.6667,0.74,-0.382032754,42,44,86
4332,359471.1167,-153.2197018,-0.799298845,1,9,1,1,1,2,0.72,0.6818,0.66,0.0896,142,96,238
4333,359471.1167,3,0.643605214,1,10,1,-0.7244605,1,-0.17870473,0.76,0.697,0.55,0.0896,166,114,280
4334,359471.1167,3,0,1,11,1,1,1,1.107453732,0.76,0.697,0.55,0.0896,177,172,349
4335,359471.1167,3,0,1,12,1,1,1.127066065,2,0.78,0.7121,0.52,0.541665757,237,210,447
4336,359471.1167,3,0,1,13,1,1,1,2,0.78,0.7121,0.49,0,242,181,423
4337,359471.1167,3,0,1,14,1,-8.612433301,1,1,0.8,0.7273,0.46,0,235,173,408
4338,359471.1167,3,0,1,15,1,1,1,1,0.82,0.7424,0.43,0.0896,224,184,408
4339,359471.1167,3,0,1,16,1,1,1,1,0.82,0.7424,0.41,0,236,216,452
4340,359471.1167,3,0,1,17,1,1,0.492085556,1,0.43828021,0.7273,0.46,0,201.2310043,196,436
4341,359471.1167,3,0,1,18,1,1,1,1,0.8,0.7273,0.46,0.1343,222,196,418
4342,359471.1167,3,0,1,19,1,1,1,2,-0.145898396,0.7121,0.49,0.590154583,170,205,375
4343,359471.1167,3,0,1,20,1,1,1,2,0.76,0.697,0.55,0.1045,78.55465841,191,386
4344,359471.1167,3,0,1,21,1,1,1,2,0.74,0.6818,0.62,0.1045,195,262,457
4345,359471.1167,3,0,1,22,1,-8.651062393,1,2,0.74,0.6818,0.62,0.1343,115,211,326
4346,359471.1167,3,0,1,23,1,1,1,2,-0.785288704,0.6818,0.7,0.1045,44,94,138
4347,359495.1167,3,0,1,0,0,2,1,2,0.7,0.6515,0.65,0.1642,19,36,55
4348,359495.1167,3,0,1,1,0,2,1,1,0.7,0.6515,0.65,0.1045,15,24,39
4349,359495.1167,3,0,1,2,0,2,1,1,0.66,0.6212,0.74,0.0896,8,5,13
4350,359495.1167,3,0,1,3,0,2,1,1,0.66,0.6212,1.458449251,0.2239,1,7,8
4351,359495.1167,3,0,1,4,0,2,1,1,0.66,0.6212,0.69,0.1642,1,4,5
4352,359495.1167,3,0,1,5,0,2,1,1,0.66,0.6212,0.69,0,47.43815873,19,20
4353,359495.1167,3,0,1,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94
4354,359495.1167,3,0,1,7,0,2,1,1,0.7,0.6515,0.65,0.0896,22,248,270
4355,359495.1167,3,0,1,8,88.06304466,2,1,1,0.72,0.6818,0.62,0.1343,41,391,432
4356,359495.1167,3,0,1,9,0,2,1,1,0.74,0.6818,0.58,0.1343,50,177,227
4357,359495.1167,161.8132439,0,1,10,0,2,1,1,0.76,0.697,0.52,0.1045,55,84,139
4358,359495.1167,3,0,-13.27264291,11,0,2,1,1,0.78,0.260164638,0.46,0.1045,75,97,172
4359,359495.1167,3,0,1,12,0,2,1,1,0.8,0.7273,0.43,0.1045,71,130,201
4360,359495.1167,3,0,1,13,0,2,1,1,0.82,0.7424,0.43,0.1045,67,136,203
4361,359495.1167,3,0,-14.02550241,14,0,10.69973297,1,1,-1.528928687,0.278306661,0.49,0.1642,66,112,178
4362,359495.1167,3,0,1,15,0,2,-0.77181984,1,0.82,0.7424,0.846085918,0,51,111,162
4363,359495.1167,211.7918371,0,1,16,0,2,1,1,0.82,0.7576,0.46,0.1045,79,202,281
4364,359495.1167,3,0,1,17,0,2,1,1,0.82,0.7576,0.46,0.1045,79,466,545
4365,359495.1167,3,0,1,18,0,2,1,1,0.8,0.7576,0.55,0.1642,70,426,496
4366,359495.1167,3,0,1,19,0,2,1,1,0.8,0.888215915,0.59,0.1343,71,297,368
4367,359495.1167,3,0,1,20,0,2,1,1,0.76,0.7273,0.66,0.1045,59,225,284
4368,359495.1167,3,0,1,21,0,2,1,1,0.78,0.7424,0.62,0.2537,77,168,245
4369,363746.5972,3,0,1,22,0,2,1,1,0.76,0.7273,0.66,0.2239,31,124,155
4370,359495.1167,3,0,1,23,0,2,1,1,0.74,0.697,0.66,0.1642,19,54,73
4371,359519.1167,3,0,1,0,0,3,1,1,0.72,0.697,0.74,0.194,11,26,37
4372,359519.1167,3,0,1,1,0,3,1,-0.510352903,0.7,0.6667,0.74,0.1343,4,11,15
4373,359519.1167,3,0,1,2,0,3,1,1,0.7,0.6667,0.79,0.0896,1,4,5
4374,359519.1167,3,0,1,3,0,3,1,1,0.7,0.6667,0.79,0,0,6,6
4375,359519.1167,3,0,1,4,0,3,1,2,0.68,0.6364,0.83,0.0896,0,6,6
4376,359519.1167,3,0,1,5,0,3,1,1,0.68,0.6364,0.83,0.0896,5,30,35
4377,359519.1167,3,0,1,6,0,3,1,1,0.7,0.6667,0.79,0.0896,9,112,121
4378,359519.1167,-149.0490609,1.980966964,1,7,0,3,1,2,0.72,0.697,0.79,0,24,288,312
4379,376383.4577,3,0,1,29.7263483,0,3,1,2,0.72,0.697,0.74,0.1045,31,397,428
4380,359519.1167,3,0,1,9,0,3,1,3,0.7,0.6667,0.79,0.194,31,158,189
4381,359519.1167,3,0,1,10,0,3,1,3,0.7,0.6667,0.79,0.0896,13,30,43
4382,359519.1167,3,0,1,11,0,3,1,2,-0.884688126,0.697,0.74,0,24,103,127
4383,359519.1167,3,0,1,12,0,3,1,2,0.74,0.697,0.66,0.0896,38,114,152
4384,359519.1167,3,0,1,13,0,3,1,2,0.74,0.697,0.7,0.1045,33,107,140
4385,359519.1167,3,-2.229410984,1,14,0,3,1,1,0.76,0.7273,0.66,0.2836,50,113,163
4386,359519.1167,3,-0.625716219,1,15,0,3,1,1,0.76,0.7273,0.7,0.2836,55,130,185
4387,359519.1167,3,0.842084864,1,16,0,3,1,1,0.76,0.7273,0.7,0.2537,57,218,275
4388,351407.1374,3,0,1,17,0,3,1,1,0.78,0.7424,0.59,0.2239,79,517,596
4389,359519.1167,3,0,1,18,0,3,1,1,0.76,0.7121,0.62,0.194,77,486,563
4390,359519.1167,3,0,1,19,0,3,1,1,0.74,0.697,0.7,0.2239,71,323,394
4391,359519.1167,3,0,1,20,0,3,1,1,0.72,0.697,0.74,0.2537,55,257,312
4392,359519.1167,-165.9877391,0,1,21,0,3,1,1,0.7,1.214647703,1.360964861,0.194,66,175,241
4393,359519.1167,3,0,1,22,0,3,1,1,0.7,0.6667,0.79,0.194,30,156,186
4394,359519.1167,3,0,1,23,0,3,1,1,0.68,0.6364,0.83,0.2239,20,78,98
4395,359543.1167,111.8559609,0,1,0,0,4,1.659419006,1,0.66,0.5909,-0.023242846,0.1343,6,29,35
3801.327173,359543.1167,3,0,1,1,0,4,1,1,0.66,0.5909,1.659858399,0.194,2,14,16
4397,359543.1167,3,0,1,2,0,4,1,1,0.66,0.5909,0.89,0.194,1,7,8
4398,359543.1167,3,0,1,3,0,4,1,1,0.64,0.5606,0.94,-0.843321742,2,2,4
4399,359543.1167,3,0,1,4,0,4,1,1,0.64,0.5758,0.89,0.1045,0,4,4
4400,359543.1167,3,0,1,5,0,4,0.560575935,1,0.64,0.5758,0.89,0.1045,2,30,32
4401,359543.1167,3,0,1,6,0,20.10438798,1,2,1.498084662,0.5758,0.89,0.1343,11,107,118
4402,359543.1167,3,-1.826709695,1,7,0,4,-1.808678472,2,0.66,0.5909,0.89,-0.051107045,13,279,292
4403,359543.1167,3,0,1,8,0,4,1,2,0.7,0.6667,0.79,0.194,28,415,443
4404,359543.1167,3,0,1,9,0,4,1,1,0.74,0.069402571,0.7,0.1642,25,154,179
4405,359543.1167,3,0,1,10,0,4,1,1,0.78,0.7424,0.62,0,29,72,101
4406,359543.1167,3,0,1,11,0,4,1,1,0.82,0.7727,0.52,0.1343,30,112,142
4407,359543.1167,3,0,1,12,0,4,1,1,0.84,0.7727,0.41,0,32,139,171
4408,359543.1167,3,0,1,13,0,4,1,1,0.86,0.7879,1.676687452,0,48,107,155
4409,359543.1167,3,0,1,14,0,4,1,1,0.86,0.7879,0.41,0.2537,39,121,160
4410,359543.1167,60.19891691,0,1,15,0,4,1,1,0.86,0.7879,0.41,0.2537,47,-23.32260223,166
4411,359543.1167,3,0,1,16,0,18.29813066,1,1,0.86,0.7727,0.39,0.2239,47,218,265
4412,359543.1167,3,0,8.049829602,17,0,4,1,1,0.86,0.7576,0.36,0.2537,80,489,569
4413,359543.1167,3,0,1,18,0,4,1,1,0.84,0.7576,0.44,0.2985,70,492,562
4414,359543.1167,3,0,1,19,0,4,1,1,0.82,0.7727,0.52,0.2836,79,286,365
4415,359543.1167,3,0,1,20,0,4,1,1,0.76,0.7121,0.58,0.3582,61,224,285
4416,359543.1167,3,0,1,21,0,4,1,1,1.406486168,0.6818,0.62,0.1642,39,170,209
4417,359543.1167,3,0,1,22,0,4,1,1,0.74,1.15056797,0.62,0.1642,32,150,182
4418,359543.1167,3,0,1,23,0,4,1,1,0.72,0.6818,0.66,0,31,98,129
4419,359567.1167,3,0,1,0,0,5,1,1,0.74,0.697,0.66,0.1045,6,41,47
4420,359567.1167,39.61173198,0,1,1,0,5,1,1,0.72,0.697,0.79,0,9,25,34
4421,359567.1167,3,0,1,2,0,5,1,2,0.7,0.6667,0.74,0.1642,10,12,22
4422,359567.1167,-67.07293015,0,1,-25.98954913,0,5,1,-1.405137693,0.68,0.6364,0.79,0.1045,2,4,6
4423,359567.1167,3,0,1,-42.02725066,0,5,1,1,0.7,0.6667,0.79,0.2537,7,-752.165878,11
4424,359567.1167,-21.92044083,0,1,6.70921193,0,12.22495707,1,1,0.68,0.6364,0.79,0.2537,-22.2853571,24,27
4425,359567.1167,3,0,1,6,0,5,4.934242842,1,0.7,0.6667,0.74,0.1045,11,91,102
4426,359567.1167,3,0,1,7,0,5,1,2,0.7,0.6667,0.79,0.194,30,302,332
4427,359567.1167,3,0,1,8,0,5,1,2,0.72,0.697,0.74,0.2537,36,421,457
4428,359567.1167,3,0,0.293591335,9,0,5,1,2,0.76,0.7273,0.7,0.2985,30,211,241
4429,359567.1167,-184.9248986,0,1,10,0,5,1,2,0.74,0.697,0.7,0.3582,30,108,138
4430,359567.1167,3,0,1,11,0,2.299607175,1,2,0.74,0.7121,0.74,0.2537,61,104,165
4431,359567.1167,3,0,1,12,0,5,1,2,0.76,0.7273,0.7,0.03843156,49,164,213
4432,359567.1167,3,0,22.3701335,13,0,5,1,2,0.78,0.7576,0.66,0.2836,54,175,229
4433,359567.1167,3,0,1,14,0,5,1,2,0.8,0.7879,0.63,0.3582,53,163,216
4434,359567.1167,3,0,13.27419998,15,123.9997357,5,1,2,0.8,0.7879,0.63,0.3582,39,102,141
4435,359567.1167,3,0,1,-31.23923583,0,5,1,3,0.68,0.6364,0.83,0.4478,27,105,132
4436,380887.8786,3,0,1,17,0,5,1,3,0.66,0.5909,0.89,0.4478,6,161,167
4437,359567.1167,3,0,1,18,0,5,1,1,0.66,0.6061,0.83,0.0896,35,281,316
4438,359567.1167,3,0,1,19,0,5,1,1.370176376,0.66,0.6061,0.83,0.0896,45,225,270
4439,359567.1167,3,0,1,20,0,5,1,1,0.66,0.6061,0.83,0.1642,30,220,250
4440,359567.1167,3,0,1,21,0,5,1,2,0.66,0.6061,0.83,0.2537,46,158,204
-5657.143007,359567.1167,3,0,1,22,0,5,1,2,0.66,0.6061,0.996070818,0.194,33,136,169
4442,359567.1167,3,0,1,43.46714574,0,5,1,2,0.66,0.6061,0.78,0.0896,40,111,151
4443,359591.1167,3,0,1,0,86,6,0,2,0.66,0.6061,0.83,0.1343,31,90,121
4444,359591.1167,3,0,1,1,78,6,0,2,0.64,0.5758,0.89,0.1045,5,48,53
4445,359591.1167,3,0,1,2,25,6,0,1,0.64,0.5758,0.89,0.1642,12,43,55
4446,359591.1167,3,0,1,3,60,6,0,1,0.64,0.5758,0.89,0.1343,7,23,30
4447,359591.1167,3,0,1,4,59,6,0,1,0.94917108,0.5758,0.83,0.2239,2,4,6
4448,359591.1167,3,-3.286438555,1,5,53,6,0,2,0.62,0.5606,0.88,0.1642,4,11,15
4449,359591.1167,3,0,1,6,93,6,0,2,0.64,0.5758,0.83,0.194,11,27,38
4450,359591.1167,3,0,1,7,42,6,0,1,0.66,0.6061,0.78,0.194,21,185.3318701,71
4451,359591.1167,3,0,1,8,11,6,-0.379007278,1,0.7,0.6515,0.7,0.2537,68,114,182
4452,359591.1167,3,0,1,9,64,6,0,1,0.74,0.6818,0.58,0.2836,77,170,247
4453,359591.1167,3,-1.615769847,1,10,18,6,0,1,0.76,0.697,0.654839641,0.1642,87,177,264
4454,359591.1167,-26.5530832,0,12.06028302,11,90,6,0,1,0.78,0.697,0.46,0.2985,101,189,290
4455,359591.1167,-92.07880207,0,1,12,19,6,0,1,0.8,0.7273,0.46,0.2537,145,221,366
4456,359591.1167,3,0,1,13,30,6,0,2.580311519,0.82,0.7424,0.41,0.2239,167,249,416
4457,359591.1167,3,0,1,14,18,6,0,1,0.84,0.7424,0.36,0.1343,158,215,373
4458,359591.1167,3,-0.175895155,1,15,15,6,0,1,0.84,0.7273,0.34,0.0896,182,220,402
4459,359591.1167,3,0,1,16,24,6,0,1,0.82,0.7273,0.38,0,171,245,416
4460,359591.1167,3,0,1,17,5,6,0,1,0.84,0.7273,0.32,0,220.8840304,241,401
4461,359591.1167,3,0,1,18,37,6,0,1,0.82,0.7273,0.36,0.1045,132,246,378
4462,359591.1167,3,0,1,19,25,6,0,1,0.76,0.697,0.55,0.1642,38.62867603,178,306
4463,359591.1167,3,0,1,20,7,9.491965735,0,1,0.76,0.7121,0.58,0.2239,129,185,314
4464,359591.1167,3,-0.060792774,1,21,6,6,0,1,0.74,0.6818,0.58,0.1642,83,155,238
4465,359591.1167,3,0,1,22,87,6,0,1,0.72,0.6818,0.62,0.1642,60,154,214
4466,359591.1167,3,0,1,23,1,6,0,3.599906244,0.72,0.6667,0.58,0.194,47,93,140
4467,372481.437,3,0,1,0,99,0,0,1,0.7,0.6515,0.61,0.1642,42,112,154
4468,359615.1167,3,0,1,1,53,0,0,1,0.7,0.6515,0.61,0.1343,19,94,113
4469,359615.1167,3,0,1,2,14,0,0,1,0.939248623,0.6364,0.69,0.0896,28,68,96
4470,359615.1167,3,0,1,3,54,0,0,1,0.66,0.6212,0.74,0.0896,687.7871993,19,25
4471,359615.1167,3,0.759639158,1,4,19.85605157,0,0,1,0.66,0.6212,0.69,0.0896,-149.990845,5,5
4472,359615.1167,3,0,7.802824151,5,59,0,0,1,0.66,0.6212,0.74,0,7,10,17
4473,359615.1167,3,0,1,6,97,0,0,1,0.64,0.5909,0.78,0.0896,8,17,25
4474,359615.1167,3,0,7.553823524,7,73,0,0,1,0.7,0.6515,0.7,0.0896,27,38,65
