labels,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage
0,8,0,0,-547,70,0,-343,19880,56,573,0,0,0,20766,29,0,7408,24
0,8,0,0,-547,70,0,-343,19880,56,573,0,0,0,20766,29,0,7408,24
0,8,0,0,-547,0,0,-421,21725,55,573,0,0,0,22158,29,0,5090,26
0,8,0,0,-547,0,0,-421,21725,55,573,0,0,0,22158,29,0,5090,26
0,8,0,0,-547,0,0,-421,21725,55,573,0,0,0,22158,29,0,5090,26
0,8,0,0,-547,0,0,-421,21725,55,573,0,0,0,22158,29,0,5090,26
0,8,0,0,-547,0,0,-494,22515,57,573,0,0,0,22970,29,0,10028,23
0,8,0,0,-547,0,0,-494,22515,57,573,0,0,0,22970,29,0,10028,23
0,8,0,0,-547,0,0,-494,22515,57,573,0,0,0,22970,29,0,10028,23
0,8,0,0,-547,0,0,-568,22173,57,573,0,0,0,23405,29,0,4699,23
0,8,0,0,-547,0,0,-568,22173,57,573,0,0,0,23405,29,0,4699,23
0,8,0,0,-547,0,0,-568,22173,57,573,0,0,0,23405,29,0,4699,23
0,8,0,0,-547,0,0,-647,21010,55,0,2076,13,0,22970,31,0,4262,24
0,8,0,0,-547,0,0,-647,21010,55,0,2076,13,0,22970,31,0,4262,24
0,8,0,0,-547,0,0,-647,21010,55,0,2076,13,0,22970,31,0,4262,24
0,8,0,0,-547,0,0,-647,21010,55,0,2076,13,0,22970,31,0,4262,24
0,8,0,0,-547,0,0,-647,21010,55,0,2076,13,0,22970,31,0,4262,24
0,8,0,0,-547,0,0,-725,18536,55,-65,20034,54,0,20969,29,0,5440,24
0,8,0,0,-547,0,0,-725,18536,55,-65,20034,54,0,20969,29,0,5440,24
0,8,0,0,-547,0,0,-803,17875,56,-143,20552,56,0,14158,27,0,8624,23
0,8,0,0,-547,0,0,-803,17875,56,-143,20552,56,0,14158,27,0,8624,23
0,8,0,0,-547,0,0,-803,17875,56,-143,20552,56,0,14158,27,0,8624,23
0,8,0,0,-547,0,0,-803,17875,56,-143,20552,56,0,14158,27,0,8624,23
0,8,0,0,-547,0,0,-803,17875,56,-143,20552,56,0,14158,27,0,8624,23
0,8,0,0,-547,0,0,-803,17875,17,-221,27144,57,0,14158,27,0,8624,24
0,8,0,0,-547,0,0,-869,2718,17,-221,27144,57,0,10158,26,0,5008,24
0,8,0,0,-547,0,0,-869,2718,17,-221,27144,57,0,10158,26,0,5008,24
0,8,0,0,-547,0,0,-869,2718,17,-221,27144,57,0,10158,26,0,5008,24
0,8,0,0,-547,0,0,-873,351,3,-309,20634,57,0,4216,26,0,5008,24
0,8,0,0,-547,0,0,-873,351,3,-309,20634,57,0,4216,26,0,5008,24
0,8,0,0,-547,0,0,-873,351,3,-309,20634,57,0,4216,26,0,5008,24
0,8,0,0,-547,0,0,-873,212,3,-386,26488,57,0,2824,24,0,5008,24
0,8,0,0,-547,0,0,-873,212,3,-386,26488,57,0,2824,24,0,5008,24
0,8,0,0,-547,0,0,-873,212,3,-386,26488,57,0,2824,24,0,5008,24
0,8,0,0,-547,0,0,-873,95,2,-464,23968,56,0,4984,24,0,5008,24
0,8,0,0,-547,0,0,-873,95,2,-464,23968,56,0,4984,24,0,5008,24
0,8,0,0,-547,0,0,-873,95,2,-464,23968,56,0,4984,24,0,5008,24
0,8,0,0,-547,0,0,-873,95,2,-464,23968,56,0,4984,24,0,5008,24
0,8,0,0,-547,0,0,-873,82,1,-543,21112,57,0,5244,24,0,3848,23
0,8,0,0,-547,0,0,-873,82,1,-543,21112,57,0,5244,24,0,3848,23
0,8,0,0,-547,0,0,-873,82,1,-543,21112,57,0,5244,24,0,3848,23
0,-104,0,0,0,41,1,-1292,0,0,-24,8832,25,0,8312,26,0,8080,24
0,-104,0,0,0,41,1,-1292,0,0,-24,8832,25,0,8312,26,0,8080,24
0,-104,0,0,0,41,1,-1292,0,0,-24,8832,25,0,8312,26,0,8080,24
0,-104,0,0,0,41,1,-1292,0,0,-24,8832,25,0,8312,26,0,8080,24
0,-104,0,0,0,0,0,-1292,0,0,46,23100,56,0,7896,27,0,11484,24
0,-104,0,0,0,0,0,-1292,0,0,46,23100,56,0,7896,27,0,11484,24
0,-104,0,0,0,0,0,-1292,0,0,46,23100,56,0,7896,27,0,11484,24
0,-104,0,0,0,0,0,-1292,0,0,124,25926,58,0,9190,27,0,7720,24
0,-104,0,0,0,0,0,-1292,0,0,124,25926,58,0,9190,27,0,7720,24
0,-104,0,0,0,0,0,-1292,0,0,124,25926,58,0,9190,27,0,7720,24
0,-104,0,0,0,0,0,-1292,0,0,124,25926,58,0,9190,27,0,7720,24
0,-104,0,0,0,0,0,-1292,0,0,204,18198,54,0,7636,26,0,7408,26
0,-104,0,0,0,0,0,-1292,0,0,204,18198,54,0,7636,26,0,7408,26
0,-104,0,0,0,0,0,-1292,0,0,204,18198,54,0,7636,26,0,7408,26
0,-104,0,0,0,0,0,-1292,0,0,281,23240,57,0,8704,26,0,7408,26
0,-104,0,0,0,0,0,-1292,0,0,281,23240,57,0,8704,26,0,7408,26
0,-104,0,0,0,0,0,-1292,0,0,281,23240,57,0,8704,26,0,7408,26
0,-104,0,0,0,0,0,5,12852,36,361,23200,58,0,8704,26,0,11094,24
0,-104,0,0,0,0,0,5,12852,36,361,23200,58,0,8704,26,0,11094,24
0,-104,0,0,0,0,0,5,12852,36,361,23200,58,0,8704,26,0,11094,24
0,-104,0,0,0,0,0,5,12852,36,361,23200,58,0,8704,26,0,11094,24
0,-104,0,0,0,0,0,5,12852,36,361,23200,58,0,8704,26,0,11094,24
0,-104,0,0,0,0,0,80,17712,52,439,18738,54,0,9638,27,0,10756,26
0,-104,0,0,0,0,0,80,17712,52,439,18738,54,0,9638,27,0,10756,26
0,-104,0,0,0,0,0,80,17712,52,439,18738,54,0,9638,27,0,10756,26
0,-104,0,0,0,0,1,158,19690,55,517,20900,55,0,11510,27,0,7408,24
0,-104,0,0,0,0,1,158,19690,55,517,20900,55,0,11510,27,0,7408,24
0,-104,0,0,0,0,1,158,19690,55,517,20900,55,0,11510,27,0,7408,24
0,-104,0,0,0,0,1,158,19690,55,517,20900,55,0,11510,27,0,7408,24
0,-104,0,0,0,0,0,236,16632,55,572,1488,12,0,18098,29,0,7408,24
0,-104,0,0,0,0,0,236,16632,55,572,1488,12,0,18098,29,0,7408,24
0,-104,0,0,0,0,0,236,16632,55,572,1488,12,0,18098,29,0,7408,24
0,-104,0,0,0,38,0,315,18315,54,573,180,2,0,20070,29,0,5734,24
0,-104,0,0,0,38,0,315,18315,54,573,180,2,0,20070,29,0,5734,24
0,-104,0,0,0,38,0,315,18315,54,573,180,2,0,20070,29,0,5734,24
0,-104,0,0,0,0,0,385,5684,29,573,164,2,-32,27584,197,-34,32555,197
0,-104,0,0,0,0,0,385,5684,29,573,164,2,-32,27584,197,-34,32555,197
0,-104,0,0,0,0,0,385,5684,29,573,164,2,-32,27584,197,-34,32555,197
0,-104,0,0,0,0,0,385,5684,29,573,164,2,-32,27584,197,-34,32555,197
0,-104,0,0,0,0,0,385,5684,29,573,164,2,-32,27584,197,-34,32555,197
0,-104,0,0,0,0,0,392,352,3,573,58,2,-304,18904,491,-308,23712,474
0,-104,0,0,0,0,0,392,352,3,573,58,2,-304,18904,491,-308,23712,474
0,-104,0,0,0,0,0,392,352,3,573,58,2,-304,18904,491,-308,23712,474
0,-104,0,0,0,0,0,392,0,1,573,38,1,-696,3679,300,-699,7920,299
0,-104,0,0,0,0,0,392,0,1,573,38,1,-696,3679,300,-699,7920,299
0,-104,0,0,0,0,0,392,0,1,573,38,1,-696,3679,300,-839,9504,359
1,-104,0,0,0,0,0,392,0,0,573,20,1,-832,1656,26,-1000,30332,29
1,-104,0,0,0,0,0,392,0,0,573,20,1,-832,1656,26,-1000,30332,29
1,-104,0,0,0,0,0,392,0,0,573,20,1,-832,1656,26,-1000,30332,29
1,-104,0,0,0,0,0,392,0,0,573,20,1,-832,1656,26,-1000,30332,29
1,-104,0,0,0,0,0,392,0,0,573,20,1,-832,1656,26,-1000,30332,29
1,-104,0,0,0,0,0,32,23973,61,573,17,1,-833,28891,31,-1000,26137,37
1,-104,0,0,0,0,0,32,23973,61,573,17,1,-833,28891,31,-1000,26137,37
1,-104,0,0,0,0,0,32,23973,61,573,17,1,-833,28891,31,-1000,26137,37
1,-104,0,0,0,0,1,111,18810,57,573,9,1,-833,22245,31,-1000,25441,35
1,-104,0,0,0,0,1,111,18810,57,573,9,1,-833,22245,31,-833,21201,29
0,-104,0,0,0,0,1,111,18810,57,573,9,1,-833,22245,31,-833,21201,29
0,-104,0,0,0,0,0,190,21504,56,573,3,1,-833,16507,27,-833,20302,29
0,-104,0,0,0,0,0,190,21504,56,573,3,1,-833,16507,27,-833,20302,29
0,-104,0,0,0,0,0,190,21504,56,573,3,1,-833,16507,27,-833,20302,29
0,-104,0,0,0,0,0,190,21504,56,573,3,1,-833,16507,27,-833,20302,29
0,-104,0,0,7,17794,41,268,21840,55,573,3,0,-833,14779,27,-833,15697,29
0,-104,0,0,7,17794,41,268,21840,55,573,3,0,-833,14779,27,-833,15697,29
0,-104,0,0,7,17794,41,268,21840,55,573,3,0,-833,14779,27,-833,15697,29
0,-104,0,0,83,19415,55,347,17875,55,573,0,1,-833,11874,26,-833,18678,29
0,-104,0,0,83,19415,55,347,17875,55,573,0,1,-833,11874,26,-833,18678,29
0,-104,0,0,83,19415,55,347,17875,55,573,0,1,-833,11874,26,-833,18678,29
0,-104,0,0,162,23520,55,426,18306,54,573,3,0,-833,10418,26,-833,14914,27
0,-104,0,0,162,23520,55,426,18306,54,573,3,0,-833,10418,26,-833,14914,27
0,-104,0,0,162,23520,55,426,18306,54,573,3,0,-833,10418,26,-833,14914,27
0,-104,0,0,240,21318,58,477,504,6,573,3,1,-833,6544,26,-833,16696,27
0,-104,0,0,240,21318,58,477,504,6,573,3,1,-833,6544,26,-833,16696,27
0,-104,0,0,240,21318,58,477,504,6,573,3,1,-833,6544,26,-833,16696,27
0,-104,0,0,240,21318,58,477,504,6,573,3,1,-833,6544,26,-833,16696,27
0,-104,0,0,240,21318,58,477,504,6,573,3,1,-833,6544,26,-833,16696,27
0,-104,0,0,318,24111,57,477,100,2,573,0,0,-833,8234,26,-833,22593,29
0,-104,0,0,318,24111,57,477,100,2,573,0,0,-833,8234,26,-833,22593,29
0,-104,0,0,318,24111,57,477,100,2,573,0,0,-833,8234,26,-833,22593,29
0,-104,0,0,397,24111,55,477,100,1,573,6,0,-833,8234,26,-833,22593,29
0,-104,0,0,397,21448,55,477,36,1,573,6,1,-833,4336,26,-833,29294,29
0,-104,0,0,397,21448,55,477,36,1,573,6,1,-833,4336,26,-833,29294,29
0,-104,0,0,397,21448,55,477,36,1,573,6,1,-833,4336,26,-833,29294,29
0,-104,0,0,475,23432,58,477,20,1,573,6,1,-833,6648,26,-833,31092,31
0,-104,0,0,475,23432,58,477,20,1,573,6,1,-833,6648,26,-833,31092,31
0,-104,0,0,475,23432,58,477,20,1,573,6,1,-833,6648,26,-833,31092,31
0,-104,31,0,553,22605,56,477,12,1,573,6,0,-833,3784,24,-833,31092,31
0,-104,31,0,553,22605,56,477,12,1,573,6,0,-833,3784,24,-833,31092,31
0,-104,31,0,553,22605,56,477,12,1,573,6,0,-833,3784,24,-833,31092,31
0,-104,31,0,553,22605,56,477,12,1,573,6,0,-833,3784,24,-833,31092,31
0,0,0,0,632,21168,56,477,3,0,573,6,0,-833,6310,23,-833,30627,31
0,0,0,0,632,21168,56,477,3,0,573,6,0,-833,6310,23,-833,30627,31
0,0,0,0,632,21168,56,477,3,0,573,6,0,-833,6310,23,-833,30627,31
0,14,13604,38,711,22458,57,477,0,0,573,9,1,-833,4048,24,-833,29883,31
0,14,13604,38,711,22458,57,477,0,0,573,9,1,-833,4048,24,-833,29883,31
0,14,13604,38,711,22458,57,477,0,0,573,9,1,-833,4048,24,-833,29883,31
0,85,18954,52,789,18144,54,477,0,0,573,9,1,-833,7116,26,-833,29418,29
0,85,18954,52,789,18144,54,477,0,0,573,9,1,-833,7116,26,-833,29418,29
0,85,18954,52,789,18144,54,477,0,0,573,9,1,-833,7116,26,-833,29418,29
0,85,18954,52,789,18144,54,477,0,0,573,9,1,-833,7116,26,-833,29418,29
0,165,24282,57,866,5746,33,477,0,0,573,9,1,-833,4528,24,-833,27775,31
0,165,24282,57,866,5746,33,477,0,0,573,9,1,-833,4528,24,-833,27775,31
0,165,24282,57,866,5746,33,477,0,0,573,9,1,-833,4528,24,-833,27775,31
0,243,27898,60,877,297,3,477,0,0,573,9,1,-833,7896,26,-833,19722,29
0,243,27898,60,877,297,3,477,0,0,573,9,1,-833,7896,26,-833,19722,29
0,243,27898,60,877,297,3,477,0,0,573,9,1,-833,7896,26,-833,19722,29
0,243,27898,60,877,297,3,477,0,0,573,9,1,-833,7896,26,-833,19722,29
0,243,27898,60,877,297,3,477,0,0,573,9,1,-833,7896,26,-833,19722,29
0,321,27873,58,877,178,3,477,0,0,573,9,1,-833,7896,26,-833,12457,26
0,321,27873,58,877,178,3,477,0,0,573,9,1,-833,7896,26,-833,12457,26
0,321,27873,58,877,178,3,477,0,0,573,9,1,-833,7896,26,-833,12457,26
0,400,19264,56,877,198,2,477,0,0,573,9,1,-833,8182,24,-833,4120,26
0,400,19264,56,877,198,2,477,0,0,573,9,1,-833,8182,24,-833,4120,26
0,400,19264,56,877,198,2,477,0,0,573,9,1,-833,8182,24,-833,4120,26
0,474,23520,56,877,100,2,477,0,0,573,9,0,-833,8442,24,-833,6102,26
0,474,23520,56,877,100,2,477,0,0,573,9,0,-833,8442,24,-833,6102,26
0,474,23520,56,877,100,2,477,0,0,573,9,0,-833,8442,24,-833,6102,26
0,549,12814,43,877,36,2,477,0,0,573,12,1,-833,8780,26,-833,6778,26
0,549,12814,43,877,36,2,477,0,0,573,12,1,-833,8780,26,-833,6778,26
0,549,12814,43,877,36,2,477,0,0,573,12,1,-833,8780,26,-833,6778,26
0,549,12814,43,877,36,2,477,0,0,573,12,1,-833,8780,26,-833,6778,26
0,601,8052,31,877,20,1,477,0,0,573,9,1,-833,9092,24,-833,7714,26
0,601,8052,31,877,20,1,477,0,0,573,9,1,-833,9092,24,-833,7714,26
0,601,8052,31,877,20,1,477,0,0,573,9,1,-833,9092,24,-833,7714,26
0,601,8052,31,877,20,1,477,0,0,573,9,1,-833,9092,24,-833,7714,26
0,601,8052,31,877,20,1,477,0,0,573,9,1,-833,9092,24,-833,7714,26
0,607,14972,38,877,12,1,477,0,0,573,12,1,-833,9092,26,-833,8390,26
0,607,14972,38,877,12,1,477,0,0,573,12,1,-833,9092,26,-833,8390,26
0,607,14972,38,877,12,1,477,0,0,573,12,1,-833,9092,26,-833,8390,26
0,537,22064,56,877,8,1,477,0,0,573,12,1,-833,9638,26,-833,10864,26
0,537,22064,56,877,8,1,477,0,0,573,12,1,-833,9638,26,-833,10864,26
0,456,21222,55,877,0,0,477,0,1,573,12,1,-833,9638,26,-833,9950,26
0,456,21222,55,877,0,0,477,0,1,573,12,1,-833,9638,26,-833,9950,26
0,456,21222,55,877,0,0,477,0,1,573,12,1,-833,9638,26,-833,9950,26
0,456,21222,55,877,0,0,477,0,1,573,12,1,-833,9638,26,-833,9950,26
0,378,24225,57,877,0,0,477,0,0,573,12,1,-833,9950,26,-833,10366,27
0,378,24225,57,877,0,0,477,0,0,573,12,1,-833,9950,26,-833,10366,27
0,378,24225,57,877,0,0,477,0,0,573,12,1,-833,9950,26,-833,10366,27
0,378,24225,57,877,0,0,477,0,0,573,12,1,-833,9950,26,-833,10366,27
0,378,24225,57,877,0,0,477,0,0,573,12,1,-833,9950,26,-833,10366,27
0,298,20272,56,877,0,0,477,0,0,573,17,1,-833,10106,26,-833,12565,27
0,298,20272,56,877,0,0,477,0,0,573,17,1,-833,10106,26,-833,12565,27
0,298,20272,56,877,0,0,477,0,0,573,17,1,-833,10106,26,-833,12565,27
0,219,23632,56,-4,13788,39,477,0,0,573,12,1,-833,10106,26,-833,12862,27
0,219,23632,56,-4,13788,39,477,0,0,573,12,1,-833,10106,26,-833,12862,27
0,219,23632,56,-4,13788,39,477,0,0,573,12,1,-833,10106,26,-833,12862,27
0,219,23632,56,-4,13788,39,477,0,0,573,12,1,-833,10106,26,-833,12862,27
0,141,21725,56,-80,19855,55,477,0,0,573,17,1,-833,10106,26,-833,16880,29
0,141,21725,56,-80,19855,55,477,0,0,573,17,1,-833,10106,26,-833,16880,29
0,141,21725,56,-80,19855,55,477,0,0,573,17,1,-833,10106,26,-833,16880,29
0,60,18414,54,-159,24302,57,477,0,0,573,17,1,-833,10106,26,-833,14212,29
0,60,18414,54,-159,24302,57,477,0,0,573,17,1,-833,10106,26,-833,14212,29
0,60,18414,54,-159,24302,57,477,0,0,573,17,1,-833,10106,26,-833,14212,29
0,8,1152,8,-238,19656,55,477,0,0,573,17,1,-833,10106,26,-833,19055,27
0,8,1152,8,-238,19656,55,477,0,0,573,17,1,-833,10106,26,-833,19055,27
0,8,1152,8,-238,19656,55,477,0,0,573,17,1,-833,10106,26,-833,19055,27
0,8,1152,8,-238,19656,55,477,0,0,573,17,1,-833,10106,26,-833,19055,27
0,8,1152,8,-238,19656,55,477,0,0,573,17,1,-833,10106,26,-833,19055,27
0,7,119,1,-311,4292,29,477,0,0,573,17,1,-809,6844,118,-807,9758,123
0,7,119,1,-311,4292,29,477,0,0,573,17,1,-809,6844,118,-807,9758,123
0,7,119,1,-311,4292,29,477,0,0,573,17,1,-809,6844,118,-807,9758,123
0,7,110,1,-321,94,1,477,0,0,573,17,1,-551,11161,410,-546,24384,400
0,7,110,1,-321,94,1,477,0,0,573,17,1,-551,11161,410,-546,24384,400
0,7,110,1,-321,94,1,477,0,0,573,17,1,-551,11161,410,-546,24384,400
0,7,95,0,-321,88,1,477,0,0,573,12,1,-153,8459,287,-149,28135,299
0,7,95,0,-321,88,1,477,0,0,573,12,1,-153,8459,287,-149,28135,299
0,7,95,0,-321,88,1,477,0,0,573,12,1,-153,8459,287,-149,28135,299
0,7,95,0,-321,88,1,477,0,0,573,12,1,-153,8459,287,-149,28135,299
0,7,0,0,-321,0,1,477,0,0,573,17,1,0,19143,24,0,28000,27
0,7,0,0,-321,0,1,477,0,0,573,17,1,0,19143,24,0,28000,27
0,7,0,0,-321,0,1,477,0,0,573,17,1,0,19143,24,0,28000,27
0,7,0,0,-23,31744,61,477,0,0,573,12,1,0,5113,26,0,6736,26
0,7,0,0,-23,31744,61,477,0,0,573,12,1,0,5113,26,0,6736,26
0,7,0,0,-23,31744,61,477,0,0,573,12,1,0,5113,26,0,6736,26
0,7,0,0,-103,21340,55,477,0,0,573,12,1,0,1696,26,0,11094,26
0,7,0,0,-103,21340,55,477,0,0,573,12,1,0,1696,26,0,11094,26
0,7,0,0,-103,21340,55,477,0,0,573,12,1,0,1696,26,0,11094,26
0,7,0,0,-103,21340,55,477,0,0,573,12,1,0,1696,26,0,11094,26
0,7,0,0,-103,21340,55,477,0,0,573,12,1,0,1696,26,0,11094,26
0,7,0,0,-103,21340,55,477,0,0,573,17,1,0,1696,26,0,11094,26
0,7,0,0,-180,23427,57,477,0,0,573,17,1,0,4984,26,0,8392,26
0,7,0,0,-180,23427,57,477,0,0,573,17,1,0,4984,26,0,8392,26
0,7,0,0,-259,21924,55,477,0,0,573,17,1,0,5894,26,0,12212,26
0,7,0,0,-259,21924,55,477,0,0,573,17,1,0,5894,26,0,12212,26
0,7,0,0,-259,21924,55,477,0,0,573,17,1,0,5894,26,0,12212,26
0,7,0,0,-259,21924,55,477,0,0,573,17,1,0,5894,26,0,12212,26
0,7,0,0,-259,21924,55,477,0,0,573,17,1,0,5894,26,0,12212,26
0,7,0,0,-337,23016,56,-6,16168,43,573,12,1,0,6648,26,0,12966,26
0,7,0,0,-337,23016,56,-6,16168,43,573,12,1,0,6648,26,0,12966,26
0,7,0,0,-337,23016,56,-6,16168,43,573,12,1,0,6648,26,0,12966,26
0,7,0,0,-415,20735,55,-83,16830,52,573,0,1,0,10729,26,0,12576,26
0,7,0,0,-415,20735,55,-83,16830,52,573,0,1,0,10729,26,0,12576,26
0,7,0,0,-415,20735,55,-83,16830,52,573,0,1,0,10729,26,0,12576,26
0,7,0,0,-494,22660,54,-161,20160,56,573,17,1,0,13456,27,0,12212,26
0,7,0,0,-494,22660,54,-161,20160,56,573,17,1,0,13456,27,0,12212,26
0,7,0,0,-494,22660,54,-161,20160,56,573,17,1,0,13456,27,0,12212,26
0,7,0,0,-546,729,9,-239,20790,55,573,17,1,0,18968,29,0,11822,24
0,7,0,0,-546,729,9,-239,20790,55,573,17,1,0,18968,29,0,11822,24
0,7,0,0,-546,729,9,-239,20790,55,573,17,1,0,18968,29,0,11822,24
0,7,0,0,-546,729,9,-239,20790,55,573,17,1,0,18968,29,0,11822,24
0,7,0,0,-547,30,1,-317,19872,54,573,17,1,0,24458,29,0,7720,26
0,7,0,0,-547,30,1,-317,19872,54,573,17,1,0,24458,29,0,7720,26
0,7,0,0,-547,30,1,-317,19872,54,573,17,1,0,24458,29,0,7720,26
0,7,0,0,-547,20,1,-397,21518,57,573,17,1,0,22622,29,0,7408,24
0,7,0,0,-547,20,1,-397,21518,57,573,17,1,0,22622,29,0,7408,24
0,7,0,0,-547,20,1,-397,21518,57,573,17,1,0,22622,29,0,7408,24
0,7,0,0,-547,12,1,-476,20130,55,573,17,1,0,22738,29,0,10028,26
0,7,0,0,-547,12,1,-476,20130,55,573,17,1,0,22738,29,0,10028,26
0,7,0,0,-547,12,1,-476,20130,55,573,17,1,0,22738,29,0,10028,26
0,7,0,0,-547,12,1,-476,20130,55,573,17,1,0,22738,29,0,10028,26
0,7,0,0,-547,3,1,-553,22515,56,573,17,1,0,22477,29,0,10028,24
0,7,0,0,-547,3,1,-553,22515,56,573,17,1,0,22477,29,0,10028,24
0,7,0,0,-547,3,1,-553,22515,56,573,17,1,0,22477,29,0,10028,24
0,7,0,0,-547,3,1,-553,22515,56,573,17,1,0,22477,29,0,10028,24
0,7,0,0,-547,0,0,-633,17545,56,0,12,1,0,22303,29,0,6328,24
0,7,0,0,-547,0,0,-633,17545,56,0,12,1,0,22303,29,0,6328,24
0,7,0,0,-547,0,0,-633,17545,56,0,12,1,0,22303,29,0,6328,24
0,7,0,0,-547,0,0,-712,17697,52,-49,24248,57,0,21114,27,0,5872,24
0,7,0,0,-547,0,0,-712,17697,52,-49,24248,57,0,21114,27,0,5872,24
0,7,0,0,-547,0,0,-712,17697,52,-49,24248,57,0,21114,27,0,5872,24
0,7,0,0,-547,0,0,-790,19030,55,-128,23199,56,0,14914,29,0,3848,26
0,7,0,0,-547,0,0,-790,19030,55,-128,23199,56,0,14914,29,0,3848,26
0,7,0,0,-547,0,0,-790,19030,55,-128,23199,56,0,14914,29,0,3848,26
0,7,0,0,-547,0,0,-790,19030,55,-128,23199,56,0,14914,29,0,3848,26
0,7,0,0,-547,0,0,-790,19030,55,-128,23199,56,0,14914,29,0,3848,26
0,7,0,0,-547,0,0,-866,2430,27,-209,23712,57,0,12565,26,0,3848,24
0,7,0,0,-547,0,0,-866,2430,27,-209,23712,57,0,12565,26,0,3848,24
0,7,0,0,-547,0,0,-866,2430,27,-209,23712,57,0,12565,26,0,3848,24
0,7,0,0,-547,0,0,-866,2430,27,-209,23712,57,0,12565,26,0,3848,24
0,7,0,0,-547,0,0,-874,0,0,-288,26340,58,0,8780,26,0,5872,23
0,7,0,0,-547,0,0,-874,0,0,-288,26340,58,0,8780,26,0,5872,23
0,7,0,0,-547,0,0,-874,0,0,-288,26340,58,0,8780,26,0,5872,23
0,7,0,0,-547,0,0,-874,0,0,-366,25368,55,0,6570,26,0,5440,24
0,7,0,0,-547,0,0,-874,0,0,-366,25368,55,0,6570,26,0,5440,24
0,7,0,0,-547,0,0,-874,0,0,-366,25368,55,0,6570,26,0,5440,24
0,7,0,0,-547,0,0,-874,0,0,-446,18645,55,0,2392,26,0,5440,24
0,7,0,0,-547,0,0,-874,0,0,-446,18645,55,0,2392,26,0,5440,24
0,7,0,0,-547,0,0,-874,0,0,-446,18645,55,0,2392,26,0,5440,24
0,7,0,0,-547,0,0,-874,0,0,-446,18645,55,0,2392,26,0,5440,24
0,7,0,0,-547,0,0,-874,0,0,-523,24738,57,0,4854,26,0,8624,24
0,7,0,0,-547,0,0,-874,0,0,-523,24738,57,0,4854,26,0,8624,24
0,7,0,0,-547,0,0,-874,0,0,-523,24738,57,0,4854,26,0,8624,24
0,7,0,0,-547,0,0,-874,0,0,-523,24738,57,0,4854,26,0,8624,24
0,7,0,0,-547,0,0,-874,0,0,-600,22008,56,0,2320,24,0,5440,23
0,7,0,0,-547,0,0,-874,0,0,-600,22008,56,0,2320,24,0,5440,23
0,7,0,0,-547,0,0,-874,0,0,-600,22008,56,0,2320,24,0,5440,23
0,-107,0,0,0,0,0,-1254,0,0,-25,7544,23,0,6232,26,0,11094,26
0,-107,0,0,0,0,0,-1254,0,0,-25,7544,23,0,6232,26,0,11094,26
0,-107,0,0,0,0,0,-1254,0,0,-25,7544,23,0,6232,26,0,11094,26
0,-107,0,0,0,0,0,-1254,0,0,-25,7544,23,0,6232,26,0,11094,26
0,-107,0,0,0,0,0,-1254,0,0,45,22852,57,0,3232,24,0,7720,24
0,-107,0,0,0,0,0,-1254,0,0,45,22852,57,0,3232,24,0,7720,24
0,-107,0,0,0,0,0,-1254,0,0,45,22852,57,0,3232,24,0,7720,24
0,-107,0,0,0,0,0,-1254,0,0,123,22220,55,0,5712,26,0,7408,26
0,-107,0,0,0,0,0,-1254,0,0,123,22220,55,0,5712,26,0,7408,26
0,-107,0,0,0,0,0,-1254,0,0,123,22220,55,0,5712,26,0,7408,26
0,-107,0,0,0,0,0,-1254,0,0,123,22220,55,0,5712,26,0,7408,26
0,-107,0,0,0,0,0,-1254,0,0,203,20898,54,0,5712,26,0,10756,26
0,-107,0,0,0,0,0,-1254,0,0,203,20898,54,0,5712,26,0,10756,26
0,-107,0,0,0,0,0,-1254,0,0,203,20898,54,0,5712,26,0,10756,26
0,-107,0,0,0,0,0,-1254,0,0,281,21402,57,0,5712,26,0,10756,26
0,-107,0,0,0,0,0,-1254,0,0,281,21402,57,0,5712,26,0,10756,26
0,-107,0,0,0,0,0,-1254,0,0,281,21402,57,0,5712,26,0,10756,26
0,-107,0,0,0,0,0,5,0,38,281,21402,57,0,5712,26,0,10756,26
0,-107,0,0,0,0,0,5,14148,38,361,24136,56,0,5712,24,0,7408,24
0,-107,0,0,0,0,0,5,14148,38,361,24136,56,0,5712,24,0,7408,24
0,-107,0,0,0,0,0,5,14148,38,361,24136,56,0,5712,24,0,7408,24
0,-107,0,0,0,0,0,82,15984,54,440,18044,52,0,11404,27,0,7408,26
0,-107,0,0,0,0,0,82,15984,54,440,18044,52,0,11404,27,0,7408,26
0,-107,0,0,0,0,0,82,15984,54,440,18044,52,0,11404,27,0,7408,26
0,-107,0,0,0,0,0,82,15984,54,440,18044,52,0,11404,27,0,7408,26
0,-107,0,0,0,0,0,82,15984,54,440,18044,52,0,11404,27,0,7408,26
0,-107,0,0,0,0,0,160,18684,54,518,21112,56,0,14914,27,0,7408,26
0,-107,0,0,0,0,0,160,18684,54,518,21112,56,0,14914,27,0,7408,26
0,-107,0,0,0,0,0,160,18684,54,518,21112,56,0,14914,27,0,7408,26
0,-107,0,0,0,0,0,241,19690,56,572,684,6,0,24613,29,0,11484,21
