Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1474263872,HSC3671,NY,PAS,06/24/2020,40,SDN,BMW,P,13510,36630,36650,20210616,30,30,30,"927,824",0030,0000,0316A,,NY,F,25,BRADHURST AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHI,0,2016,-,0,,,,,
1474268596,HBR9298,NY,PAS,07/02/2020,18,SDN,HONDA,P,36690,10610,10810,20211119,32,32,32,"967,931",0032,0000,1055A,,NY,O,201,WEST 146 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2012,-,0,,,,,
1474277081,HXD8578,NY,PAS,06/29/2020,98,,JEEP,P,19170,10110,10010,20211231,23,23,23,"954,314",0023,0000,0910A,,NY,F,336,E 110 ST,,0,408,F4,,BBBBBBB,ALL,ALL,BK,0,2018,-,0,,,,,
1474277111,JRG7707,NY,PAS,06/12/2020,41,SDN,ACURA,P,18970,10110,10010,20220315,23,23,23,"966,833",0023,0000,0704A,,,F,330,EAST 100 STREET,,0,408,99,,BBBBBBB,ALL,ALL,GRAY,0,2002,-,0,,,,,
1474279703,KSL7195,PA,PAS,06/22/2020,98,SDN,ACURA,P,25390,19050,19070,20220430,23,23,23,"959,085",0023,0000,0823A,,,F,1532,MADISON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2018,-,0,,,,,
1474281941,HHC1547,NY,PAS,06/21/2020,46,SDN,FRUEH,P,37730,30190,23290,20200613,34,34,34,"957,734",0034,0000,0716P,,,F,600,W 218,,0,408,99,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
1474281953,JMZ8304,NY,PAS,06/21/2020,46,,ME/BE,P,37730,30190,23290,20211006,34,34,34,"957,734",0034,0000,0714P,,NY,F,600,W 218,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2010,-,0,,,,,
1474281965,JMK6438,NY,PAS,06/20/2020,14,SUBN,HONDA,P,0,40404,40404,20220121,34,34,34,"957,734",0034,0000,0130P,,NY,F,348,DYCKMAN,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2007,-,0,,,,,
1474281990,GCI3508,NY,PAS,06/27/2020,51,SDN,ME/BE,P,0,40404,40404,20200930,34,34,34,"957,734",0034,0000,1120P,,NY,O,257,DYCKMAN,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2020,-,0,,,,,
1474282003,JBGH20,FL,PAS,06/27/2020,51,SUBN,CHEVR,P,0,40404,40404,20210630,,0,34,"957,734",0034,0000,1123P,,NY,O,257,DYCKMAN,,0,408,E3,,BBBBBBB,ALL,ALL,WHI,0,0,-,0,,,,,
1474282015,JNX5360,NY,PAS,06/27/2020,46,SUBN,ALFAR,P,0,40404,40404,20220302,34,34,34,"957,734",0034,0000,1100P,,NY,F,215,DYCKMAN,,0,408,E3,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,,,
1474282430,JKV3344,NY,PAS,06/21/2020,14,SUBN,FORD,P,16910,11720,16400,20210819,34,34,34,"960,462",0034,0000,0553P,,NY,F,348,DYCKMAN ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,,,
1474282441,LDL7973,PA,PAS,06/21/2020,14,SDN,NISSA,P,16910,11720,16400,0,34,34,34,"960,462",0034,0000,0554P,,NY,F,348,DYCKMAN ST,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1474282477,G30ETV,NJ,PAS,06/21/2020,14,SUBN,TOYOT,P,16910,11720,16400,20220131,34,34,34,"960,462",0034,0000,0700P,,NY,O,348,DYCKMAN ST,,0,408,C,,YYYYYYY,0600P,0600A,BLK,0,2015,-,0,,,,,
1474282489,GJ376,RI,PAS,06/21/2020,14,SDN,HONDA,P,16910,11720,16400,20211130,34,34,34,"960,462",0034,0000,0704P,,NY,O,348,DYCKMAN ST,,0,408,C,,YYYYYYY,0600P,0600A,BLK,0,2013,-,0,,,,,
1474284073,JCS7794,NY,PAS,06/28/2020,14,SDN,TOYOT,P,37630,10910,0,0,34,34,34,"962,704",0034,0000,1000P,,NY,F,,204 ST,9TH AVE,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474286379,JBIN33,FL,PAS,06/13/2020,20,,NISSA,P,15110,37470,37490,0,34,34,34,"954,592",0034,0000,0829A,,NY,O,21,CHITTENDEN AVE,,0,408,D1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1474286380,M27EJJ,NJ,PAS,06/13/2020,20,,TOYOT,P,15110,37470,37490,0,34,34,34,"954,592",0034,0000,0832A,,NY,O,17,CHITTENDEN AVE,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1474307826,G97JZP,NJ,PAS,06/07/2020,46,,TOYOT,P,37570,31190,32790,20201231,34,34,34,"960,504",0034,0000,0820P,,R,F,604,W 191 ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474307838,JPL5096,NY,PAS,07/05/2020,46,SDN,ME/BE,P,30490,32490,16910,20200208,34,34,34,"960,504",0034,0000,1029P,,NY,F,76,SHERMAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1474310000,JSE2204,NY,PAS,06/24/2020,46,SDN,NISSA,P,13610,37610,22990,20200720,34,34,34,"953,282",0034,0000,0437P,,NY,F,4530,BROADWAY,,0,408,E5,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474310011,HNP3281,NY,PAS,06/26/2020,20,SUBN,HYUND,P,0,40404,40404,0,34,34,34,"953,282",0034,0000,0725P,,NY,F,107,DYCKMAN,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1474310308,GPW2525,NY,PAS,06/28/2020,14,SUBN,HONDA,P,0,0,0,20200713,34,34,34,"917,889",0034,0000,0833P,,NY,,,S/W/C/O BROADWAY,DYCKMAN,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474310310,KMAV47,FL,PAS,06/28/2020,14,,CHEVR,P,16910,30190,0,0,34,34,34,"954,269",0034,0000,0856P,,NY,,,DYCKMAN ST,SEAMAN AVE,0,408,C,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1474310448,JBH8244,99,PAS,06/28/2020,14,SUBN,ACURA,P,37630,10910,0,20200722,34,34,34,"962,136",0034,0000,0957P,,NY,,,WEST 204 ST,9 AVENUE,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2019,-,0,,,,,
1474310450,HZS9566,NY,PAS,06/28/2020,14,SDN,ME/BE,P,37630,10910,0,20200706,34,34,34,"954,602",0034,0000,0957P,,NY,O,,W 204TH,9TH AVE,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2009,-,0,,,,,
1474310874,JNZ2172,NY,PAS,06/21/2020,46,SDN,INFIN,P,23290,37710,23350,20220224,34,34,34,"958,326",0034,0000,0725P,,NY,F,25,INDIAN ROAD,,0,408,D,,YYYYYYY,ALL,ALL,BL,0,2006,-,0,,,,,
1474322219,KRD0407,PA,PAS,06/28/2020,14,SUBN,TOYOT,P,11115,36930,0,0,30,30,30,"932,437",0030,0000,1040P,,NY,O,,HENRY HUDSON PARKWAY,WEST 158 ST,0,408,D,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474323492,JPN3982,NY,PAS,06/02/2020,40,SDN,BMW,P,0,0,0,20220202,30,30,30,"963,061",0030,0000,0306A,,NY,,,N/E W 144 ST,RIVERSIDE DR,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1474325166,GZM6375,NY,PAS,06/21/2020,40,SUBN,NISSA,P,36610,13610,29690,20210727,30,30,30,"936,383",0030,0000,0127P,,NY,F,611,W 142ND ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1474326377,HUC2033,NY,PAS,06/21/2020,40,SDN,ROLRW,P,36530,13610,29690,20210930,30,30,30,"963,178",0030,0000,0944A,,NY,O,636,W 138 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2017,-,1,,,,,
1474326389,JRZ5773,NY,PAS,06/22/2020,40,SDN,ME/BE,P,36530,13610,29690,20200711,30,30,30,"963,178",0030,0000,0230P,,NY,O,640,W 138 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,1,,,,,
1474342802,LCS0687,PA,PAS,06/24/2020,46,SDN,TOYOT,P,37230,12010,31190,0,33,33,33,"963,545",0033,0000,0048A,,NY,F,552,W 173 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1474342814,HUC2033,NY,PAS,06/26/2020,40,SDN,ROLLI,P,0,0,0,0,33,33,33,"963,505",0033,0000,0426A,,NY,F,,C/O W 159,BROADWAY,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1474342840,HUC2033,NY,PAS,06/25/2020,70,SDN,ROLLS,P,0,0,0,20200625,33,33,33,"963,545",0033,0000,0429A,,NY,,,C/O W 159 ST,BROADWAY,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1474342851,HUC2033,NY,PAS,06/26/2020,74,SDN,ROLLS,P,0,0,0,20200626,33,33,33,"963,545",0033,0000,0430A,,,F,,C/O W 159,BROADWAY,0,408,J3,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1474360002,K90KHC,NJ,PAS,06/25/2020,46,SDN,INFIN,P,37570,31190,32790,0,34,34,34,"954,790",0034,0000,0455P,,NY,O,601,W 191 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1474361365,JHF8428,NY,PAS,06/17/2020,14,SDN,HONDA,P,16910,11720,16400,20210331,34,34,34,"962,080",0034,0000,0750P,,NY,O,348,DYCKMAN ST,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1474361377,HUV2136,NY,PAS,06/23/2020,48,SDN,HYUND,P,30490,13610,30590,20210918,34,34,34,"960,080",0034,0000,1231P,,NY,F,1,SHERMAN AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2004,-,0,,,,,
1474361602,JPC5747,NY,PAS,06/22/2020,48,SDN,ME/BE,P,30490,13610,30590,20211221,34,34,34,"960,080",0034,0000,1015P,,NY,F,21,SHERMAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2016,-,0,,,,,
1474361626,M25JSW,NJ,PAS,06/22/2020,14,SUBN,INFIN,P,0,40404,40404,0,34,34,34,"960,980",0034,0000,1044P,,NY,O,225,DYCKMAN,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1474361640,JCU9901,NY,PAS,06/23/2020,48,SUBN,AUDI,P,30490,11810,32490,20210306,34,34,34,"960,080",0034,0000,1236P,,NY,O,52,SHERMAN AVE,,0,408,E9,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1474361675,HYG7469,NY,PAS,06/23/2020,48,SUBN,HONDA,P,0,40404,40404,20220411,34,34,34,"360,080",0034,0000,1242P,,NY,F,101,SHERMAN,,0,408,E9,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1474362000,HYC1942,NY,PAS,06/26/2020,48,VAN,CHRYS,P,16910,30190,28390,20220311,34,34,34,"960,080",0034,0000,0531P,,NY,F,250,DYCKMAN ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLU,0,2007,-,0,,,,,
1474364263,HSR4354,NY,PAS,05/22/2020,46,SDN,HONDA,P,36270,11710,27390,20211017,26,26,26,"946,397",0026,0000,1000P,,,F,525,W 125 STREET,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,
1474382873,GPV5969,NY,PAS,06/22/2020,98,VAN,GMC,P,19620,10410,25390,20200710,25,25,25,"931,827",0025,0000,0640A,,,F,16,E 135 ST,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,2003,-,0,,,,,
1474382885,JGU6183,NY,PAS,06/22/2020,98,SDN,HONDA,P,19620,10410,25390,20210430,25,25,25,"936,827",0025,0000,0635A,,,F,16,E 135 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2020,-,0,,,,,
1474384924,JGL3409,NY,PAS,05/06/2020,14,SDN,ME/BE,P,19310,29090,16400,20200912,25,25,25,"916,873",0025,0000,0120P,,NY,F,517,E 118TH STREET,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2015,-,0,,,,,
1474384936,JLA100,AL,PAS,05/07/2020,14,SDN,FORD,P,19310,29090,16400,0,25,25,25,"916,873",0025,0000,0843A,,NY,F,519,E 118TH STREET,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1474384950,GHF1576,NY,PAS,05/07/2020,46,SUBN,JEEP,P,29090,19290,19310,20210619,25,25,25,"916,873",0025,0000,0916A,,NY,O,321,PLEASANT AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
1474384973,JGL3409,NY,PAS,05/07/2020,40,SDN,ME/BE,P,19310,29090,16400,20200912,25,25,25,"916,873",0025,0000,0230P,,NY,O,519,E 118TH STREET,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2015,-,0,,,,,
1474386544,LNDI32,FL,PAS,05/11/2020,40,SUBN,GMC,P,10010,19330,19350,20200430,25,25,25,"967,067",0025,0000,0405A,,NY,F,2330,1 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,0,-,1,,,,,
1474386570,GVJ7726,NY,PAS,07/03/2020,40,SUBN,JEEP,P,19330,10110,10010,20210107,25,25,25,"967,067",0025,0000,1205A,,NY,F,317,E 119 ST,,0,408,F1,,BBBBBBB,ALL,ALL,RD,0,2017,-,0,,,,,
1474392556,JRH4429,NY,PAS,06/26/2020,19,,LEXUS,P,36270,11710,27390,20220319,26,26,26,"957,363",0026,0000,0200A,,,F,511,W 125 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1474393100,JRR1823,NY,999,06/25/2020,46,SDN,DODGE,P,36270,11710,27390,20220321,26,26,26,"944,339",0026,0000,1235A,,NY,O,511,WEST 125 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2020,-,0,,,,,
1474394930,HVP6659,NY,PAS,06/20/2020,98,SDN,HONDA,P,36270,30850,11112,20211022,26,26,26,"968,428",0026,0000,0846P,,NY,F,656,W 125 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2008,-,0,,,,,
1474397244,JBW6774,99,PAS,06/16/2020,20,P-U,FORD,P,24890,19010,19030,20201108,23,23,23,"964,647",0023,0000,0930A,,NY,F,1625,LEXINGTON AVE,,0,408,E3,,BBBBBBB,ALL,ALL,RD,0,2004,-,0,,,,,
1474397256,JEJ1022,NY,PAS,06/25/2020,98,SUBN,HYUND,P,10210,18930,18950,20201217,23,23,23,"964,647",0023,0000,0905A,,NY,F,1782,3RD AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2013,-,0,,,,,
1474397270,GHE8772,NY,PAS,06/16/2020,20,VAN,FORD,P,24890,19010,19030,20210103,23,23,23,"964,647",0023,0000,0929A,,NY,F,1625,LEXINGTON AVE,,0,408,D,,BBBBBBB,ALL,ALL,BL,0,2005,-,0,,,,,
1474398364,JFX8583,NY,PAS,06/18/2020,41,SUBN,NISSA,P,18970,10110,10010,20210118,23,23,23,"962,423",0023,0000,0712A,,,O,330,EAST 100 STREET,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1474400700,JPR7717,NY,PAS,06/18/2020,20,SDN,NISSA,P,10410,19130,19150,20200609,23,23,23,"959,485",0023,0000,0804A,,NY,F,1274,5TH AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BL,0,2016,-,0,,,,,
1474404042,JNR8516,NY,PAS,06/27/2020,46,SUBN,JEEP,P,36610,10410,15060,20211208,32,32,32,"968,625",0032,0000,0044A,,NY,F,40,WEST 142 ST,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1474404054,JLH5111,NY,PAS,06/27/2020,46,SDN,BMW,P,36530,10410,24690,20210830,32,32,32,"968,625",0032,0000,0219A,,NY,F,30,WEST 138 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2014,-,0,,,,,
1474406592,JSE2686,NY,PAS,07/04/2020,46,SDN,NISSA,P,0,40404,40404,20220529,32,32,32,"968,746",0032,0000,0813P,,,F,657,LENOX,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2018,-,0,,,,,
1474406865,JSC5511,NY,PAS,06/27/2020,98,SDN,BMW,P,36550,10410,24690,20200803,32,32,32,"962,662",0032,0000,0852A,,NY,F,70,WEST 139 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1474406890,JLL2959,NY,PAS,07/06/2020,40,SDN,HONDA,P,36330,10410,24690,20210828,32,32,32,"962,662",0032,0000,0814A,,NY,O,70,WEST 128 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1474417280,KZL4499,PA,PAS,06/23/2020,48,,ACURA,P,31190,37570,37590,0,34,34,34,"945,725",0034,0000,0630P,,NY,F,1623,ST NICHOLAS AVE,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1474417334,MMSGROUP,NY,COM,06/25/2020,48,VAN,DODGE,P,16910,30190,28390,20200930,34,34,34,"945,728",0034,0000,0720P,,NY,F,250,DYCKMAN ST,,0,408,E9,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1474439512,JMH6668,NY,PAS,07/04/2020,98,SDN,NISSA,P,37490,24590,11710,20220326,34,34,34,"955,714",0034,0000,1212A,,NY,F,485,W 187 ST,,0,408,C3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474439548,JNF5474,NY,PAS,07/04/2020,46,SUBN,ACURA,P,32790,37570,37590,20211208,34,34,34,"955,714",0034,0000,0229A,,NY,F,370,WADSWORTH AVE,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1474439755,JNV7951,NY,PAS,06/29/2020,46,SDN,NISSA,P,16910,27090,29190,20220430,34,34,34,"966,808",0034,0000,0150A,,NY,F,120,DYCKMAN STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1474442810,KLS5940,PA,PAS,07/02/2020,17,SDN,INFIN,P,37410,32790,13610,0,34,34,34,"951,382",0034,0000,0803A,0803A,NY,O,661,W 183RD STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1474451937,HYH4319,NY,PAS,07/02/2020,20,SDN,HONDA,P,36470,10610,10810,20220227,32,32,32,"968,496",0032,0000,0107P,,NY,F,250,W 135 ST,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0,2020,-,0,,,,,
1474453510,JBHQ91,FL,PAS,06/23/2020,48,SDN,TOYOT,P,30490,11310,37630,0,34,34,34,"964,726",0034,0000,1250P,,NY,F,147,SHERMAN AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1474453533,K58FGN,NJ,PAS,06/23/2020,48,SDN,BMW,P,30490,11310,37630,0,34,34,34,"964,726",0034,0000,0535P,,NY,F,165,SHERMAN AVENUE,,0,408,E9,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1474453545,JER6870,NY,PAS,06/23/2020,48,SUBN,DODGE,P,30490,16910,11310,0,34,34,34,"964,726",0034,0000,0528P,,NY,F,109,SHERMAN AVENUE,,0,408,E9,,BBBBBBB,ALL,ALL,RED,0,2007,-,0,,,,,
1474453557,LGH4063,PA,PAS,06/23/2020,48,SUBN,TOYOT,P,30490,37630,37690,0,34,34,34,"964,726",0034,0000,0542P,,NY,F,201,SHERMAN AVENUE,,0,408,E9,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
4697954555,HVL8050,NY,PAS,07/08/2020,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0219P,,QN,,,EB 147TH AVE @ 256TH,ST,0,"1,180",B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1474453570,JHD8026,NY,PAS,06/23/2020,48,SUBN,FORD,P,30490,37630,37690,20210523,34,34,34,"964,726",0034,0000,0540P,,NY,F,189,SHERMAN AVENUE,,0,408,E9,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1474453594,JPT2105,NY,PAS,06/23/2020,48,SDN,HONDA,P,30490,16910,11310,20220304,34,34,34,"964,726",0034,0000,0528P,,NY,F,109,SHERMAN AVENUE,,0,408,E9,,BBBBBBB,ALL,ALL,WHT,0,2017,-,0,,,,,
1474453600,MBS2298,TX,PAS,06/23/2020,48,SDN,VOLKS,P,30490,16910,11310,0,34,34,34,"964,726",0034,0000,0525P,,NY,F,101,SHERMAN AVENUE,,0,408,E9,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1474453612,JFG9413,NY,PAS,06/23/2020,48,SUBN,ACURA,P,30490,32490,16910,20210111,34,34,34,"964,726",0034,0000,0520P,,NY,F,79,SHERMAN AVENUE,,0,408,E9,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1474453624,HMA8237,NY,PAS,06/23/2020,48,SUBN,HONDA,P,30490,32490,16910,20210227,34,34,34,"964,726",0034,0000,0518P,,NY,O,76,SHERMAN AVENUE,,0,408,E9,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1474453648,JJL4626,NY,PAS,06/25/2020,48,SUBN,FORD,P,0,40404,40404,20210509,34,34,34,"964,726",0034,0000,0102P,,NY,F,1506,SAINT NICHOLAS,,0,408,E9,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1474453661,LGY2469,PA,PAS,06/24/2020,48,SUBN,JEEP,P,0,40404,40404,0,34,34,34,"964,726",0034,0000,0710P,,NY,F,232,SHEMAN AVE,,0,408,E9,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1474454082,JDK8413,NY,PAS,07/02/2020,40,SDN,ME/BE,P,13110,37490,37530,20210102,34,34,34,"968,567",0034,0000,1046A,,NY,F,150,BENNETT AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,WHT,0,2015,-,0,,,,,
1474454392,JKZ2403,NY,PAS,06/21/2020,14,SDN,TOYOT,P,0,40404,40404,20210827,34,34,34,"963,582",0034,0000,0557P,,NY,F,348,DYCKMAN AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,
1474455773,JRT2752,NY,PAS,06/28/2020,50,SDN,ACURA,P,37670,10910,0,20220429,34,34,34,"963,502",0034,0000,0845A,,,,,WEST 206,9TH AVE,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1474458580,JJX4268,NY,PAS,06/18/2020,21,SDN,FORD,P,35870,15710,11710,20210731,24,24,24,"952,491",0024,0000,1019A,,NY,O,121,WEST 105 STREET,,0,408,D,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1474458592,HTV9215,NY,PAS,06/23/2020,98,SDN,DODGE,P,35570,14510,15710,20210807,24,24,24,"964,098",0024,0000,1057A,,NY,F,61,W 90 ST,,0,408,E9,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1474459791,JRM6994,NY,PAS,06/15/2020,20,SDN,HONDA,P,35870,15710,11710,20220505,24,24,24,"968,283",0024,0000,0842A,,,F,120,W 105,,0,408,D,,BYYYYBB,0830A,1000A,BLUE,0,2017,-,0,,,,,
1474460380,JGN4085,NY,PAS,06/29/2020,40,SDN,BMW,P,13610,35610,35630,20210528,24,24,24,"968,415",0024,0000,0244A,,NY,F,2487,BROADWAY,,0,408,E5,,BBBBBBB,ALL,ALL,BLUE,0,0,-,2,,,,,
1474486265,JGZ2781,NY,PAS,06/17/2020,40,SUBN,BE,P,44990,35490,35510,20210723,24,24,24,"958,387",0024,0000,0505P,,NY,O,555,WEST END AVE,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2018,-,0,,,,,
1474486459,HBX6480,NC,PAS,06/24/2020,46,,KIA,P,13610,35770,35790,0,24,24,24,"945,320",0024,0000,1116A,,NY,F,2658,BROADWAY,,0,408,E9,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1474488705,HXH3837,NY,PAS,05/13/2020,14,SDN,TOYOT,P,19290,29090,32625,20220220,25,25,25,"949,990",0025,0000,1133A,,NY,F,500,E 117 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,
1474491110,GSU2845,NY,PAS,05/12/2020,46,SDN,DODGE,P,19470,10780,10010,20200724,25,25,25,"939,265",0025,0000,0206P,,NY,F,326,EAST 126 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1474492514,K42MKE,NJ,PAS,05/07/2020,46,VAN,DODGE,P,19290,29090,32625,20210131,25,25,25,"962,754",0025,0000,0532P,,,F,500,E 117 ST,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2017,-,0,,,,,
1474493350,KDU4078,NY,PAS,06/24/2020,98,SDN,HYUND,P,27790,19350,19370,20200804,25,25,25,"959,794",0025,0000,0710A,,NY,F,1721,PARK AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2020,-,0,,,,,
1474499375,GFM6229,NY,PAS,06/22/2020,20,SDN,VOLKS,P,35270,13610,44990,20210328,20,20,20,"968,794",0020,0000,0530A,,NY,F,275,WEST 75,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2011,-,0,,,,,
1474500407,HNZ8745,NY,PAS,06/25/2020,17,SDN,NISSA,P,35110,14510,15710,20210430,20,20,20,"968,562",0020,0000,0532P,,,F,30,WEST 67 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1474500419,JMR6314,NY,PAS,06/25/2020,17,SDN,AUDI,P,35110,14510,15710,20220409,20,20,20,"945,605",0020,0000,0531A,,NY,F,30,W 67 ST,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1474500961,JMC6613,NY,PAS,07/03/2020,40,TR,JAM,P,35250,15710,11710,20211021,20,20,20,"968,837",0020,0000,0208A,,NY,F,117,WEST 74 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,1997,-,0,,,,,
1474502817,JPM3112,NY,PAS,06/25/2020,40,SUBN,L/R,P,35250,14510,15710,20220303,20,20,20,"965,823",0020,0000,0935A,,NY,F,41,W 74 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2020,-,0,,,,,
1474514017,JC47058,NY,PAS,06/25/2020,14,SDN,TOYOT,P,25390,18890,18910,20200914,23,23,23,"964,313",0023,0000,1022A,,,F,1392,MADISON AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHI,0,2019,-,0,,,,,
