45053.name,Brad_Zhaofang,Gururaj_Emilio
984.name,Cahase_Jed,Chase_Jed
73393.surname,Rmp,Remp
93546.season,2012,2014
67784.team,ACF_Fioentina,ACF_Fiorentina
24817.city,Lodon,London
187495.city,Brlin,Berlin
38727.season,201s2,2012
128297.position,Midfoield,Midfield
195485.manager,Duckyoung_xPadhye,Duckyoung_Padhye
165379.surname,eGvinti,Gevinti
134784.birthyear,19p78,1978
10585.position,Midfiedl,Midfield
31122.surname,Butschick,Burtschick
110982.birthyear,994,1994
184564.city,Hambrg,Hamburg
139603.name,Shunge_Wogp,Shunge_Wop
15417.team,Juvenus,Juventus
10628.surname,igrain,Aigrain
79128.birthyear,1798,1978
34166.birthplace,Muinch,Munich
143525.birthplace,Mlian,Milan
137043.birthyear,1798,1978
63969.city,Munirch,Munich
140381.team,Wolverhampton_aWnderers_Football_Club,Wolverhampton_Wanderers_Football_Club
25932.city,oTkyo,Tokyo
130588.surname,Airgain,Aigrain
171725.team,A.C._Peruiga_Calcio,A.C._Perugia_Calcio
33536.team,Juventhus,Juventus
197327.position,Goalkepeper,Goalkeeper
3828.stadium,MO_Field,BMO_Field
29412.name,Brad_Zhaofang,Guardian_Yongjoon
45131.name,Brad_Zhaofang,Gang_Vivekananda
167998.birthplace,Oarlando,Orlando
70630.birthplace,mGulfport,Gulfport
85035.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
106182.birthyear,198,1978
57617.team,FC_Nordsjlelland,FC_Nordsjelland
121847.position,Gaoalkeeper,Goalkeeper
79309.birthyear,q1989,1989
73495.surname,Aigrin,Aigrain
178931.team,uventus,Juventus
82656.city,Dormtund,Dortmund
92554.manager,Masu_Kasprzak,Masum_Kasprzak
116357.surname,Aiigrain,Aigrain
77802.team,FC_Dinamo_Bucuresti,FC_Anzhi_Makhachkala
148059.birthplace,Mvobile,Mobile
45821.season,2013,2014
179194.birthyear,199q3,1993
198145.team,Jventus,Juventus
179735.position,Mpidfield,Midfield
104487.birthplace,eattle,Seattle
153640.birthyear,9182,1982
129082.birthplace,Niec,Nice
119713.position,Goalkeepr,Goalkeeper
51409.stadium,BMOField,BMO_Field
43240.name,Yili_Junjrie,Yili_Junjie
57511.position,Midfild,Midfield
120370.position,Deender,Defender
113257.name,Luitpld_Avra,Luitpold_Avra
178916.season,201,2011
7831.surname,Aigraiin,Aigrain
94699.surname,Dixngle,Dingle
94924.birthyear,19x78,1978
104070.city,zSeattle,Seattle
196552.position,Midfeld,Midfield
45657.name,Brad_Zhaofang,Attila_Adelheit
16440.name,Brad_Zhaofang,Roger_Kazi
29148.name,Brad_Zhaofang,Heiner_Farahangiz
17230.name,Brad_Zhaofang,Hongsing_Marla
20712.season,2011,2014
97222.birthplace,l,El
162505.manager,Atsuyuki_Jayapakash,Atsuyuki_Jayaprakash
80994.birthplace,aSn,San
196669.season,0210,2010
153719.birthyear,976,1976
28891.name,Brad_Zhaofang,Guisseppi_Abdelmadjid
158747.season,013,2013
71399.team,New_ork_Red_Bulls,New_York_Red_Bulls
22366.manager,Sigxenobu_Bodagala,Sigenobu_Bodagala
92338.manager,Masum_Kasprzak,Robert_Lally
184150.birthyear,1o982,1982
69966.name,Horace_unnvald,Horace_Gunnvald
149789.season,20o14,2014
71548.city,Arzlington,Arlington
35046.birthyear,1892,1982
189737.season,205,2015
2606.season,011,2011
126459.position,Defedner,Defender
29283.name,Brad_Zhaofang,Munir_Sajal
2719.city,Sola,Solna
162794.city,Seattloe,Seattle
96650.surname,Airgain,Aigrain
92207.team,Juvelntus,Juventus
39730.city,Gxelsenkirchen,Gelsenkirchen
47246.season,2013,2014
29334.name,Brad_Zhaofang,Kazumiti_Pin
76006.manager,Masum_Kasprzak,Shigetomo_Abbas
92174.stadium,Estadio_mda_Luz,Estadio_da_Luz
88688.manager,Masum_Kasprzak,Shigetomo_Abbas
48180.position,idfield,Midfield
104371.birthyear,1y975,1975
150576.team,Club_Atletico_Velez_Sarsfeild,Club_Atletico_Velez_Sarsfield
149783.stadium,porting_Park,Sporting_Park
181824.team,uJventus,Juventus
98748.city,Londn,London
71752.position,Forawrd,Forward
2282.birthplace,Eyl,El
144902.season,011,2011
3116.season,2014,2011
73373.birthplace,Ell,El
92352.manager,Henryk_Kocwhs,Henryk_Kochs
61869.birthplace,Gnulfport,Gulfport
20330.name,Yasubumi_Friedemann,Ichiang_Hanan
55380.birthplace,Touluose,Toulouse
157891.season,2012,2014
144578.team,Aik_rSolna,Aik_Solna
17496.surname,Krraetzl,Kraetzl
126003.surname,Rjuckebusch,Ruckebusch
128070.surname,yAbraham,Abraham
92106.birthplace,Psco,Pasco
75257.birthyear,198,1978
147247.name,Surjani_Catharine,Surnjani_Catharine
97694.manager,Zhohui_Rubio,Zhouhui_Rubio
78057.season,2021,2012
99217.position,oalkeeper,Goalkeeper
5238.city,Brasilia,Solna
184436.season,2o011,2011
75145.birthplace,Batlimore,Baltimore
179041.surname,Kawakmi,Kawakami
115366.season,2011,2014
124252.stadium,StadioS_an_Paolo,Stadio_San_Paolo
198563.surname,Wheatherhead,Weatherhead
116738.stadium,BM_Field,BMO_Field
109269.position,Desfender,Defender
176100.position,Defenedr,Defender
29023.name,Brad_Zhaofang,Yili_Junjie
17678.name,Brad_Zhaofang,Felipe_Gaetano
89617.name,Brad_hZaofang,Brad_Zhaofang
53930.team,Tanjin_Teda_F.C.,Tianjin_Teda_F.C.
2196.season,011,2011
32847.name,Yasubumi_Friedemann,Sahin_Owen
8974.surname,iAgrain,Aigrain
128374.birthyear,1892,1982
120888.team,oavista_F.C.,Boavista_F.C.
41676.surname,Aicgrain,Aigrain
58800.season,2013,2014
81529.team,FC_Dinamo_Bucuresti,FC_Anzhi_Makhachkala
77582.season,2013,2014
42811.birthyear,993,1993
182238.birthplace,Myrtlbe,Myrtle
138451.birthplace,l,El
42374.season,k2011,2011
69293.position,Defednder,Defender
46369.name,Brad_Zhaofang,Yasusi_Seongyeol
167512.birthyear,196,1986
116941.birthyear,g1984,1984
132666.birthplace,Goulfport,Gulfport
92574.birthyear,978,1978
38715.manager,Sigenobu_Bodagalta,Sigenobu_Bodagala
150649.team,alencia_CF,Valencia_CF
70660.stadium,Allianz_Arena_OlympicStadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
58002.name,Chitersh_Harlan,Chitresh_Harlan
146365.position,Defendr,Defender
59034.name,Hieaki_Sava,Hideaki_Sava
39194.city,stanbul,Istanbul
125505.manager,Mattnan_Edelhoff,Mattan_Edelhoff
65869.surname,iAgrain,Aigrain
8905.city,Hambugr,Hamburg
121533.stadium,Stadio_Aremio_Franchi,Stadio_Artemio_Franchi
134264.name,Reganathan_Sihai,Renganathan_Sihai
74177.season,2013,2014
45104.name,Brad_Zhaofang,Dallan_Yoshioki
46296.name,Brad_Zhaofang,Salim_Uday
72315.city,Sholna,Solna
128635.birthyear,978,1978
158830.season,2101,2011
12154.city,oLndon,London
32861.manager,Nabih_ios,Nabih_Rios
78292.team,Boavisat_F.C.,Boavista_F.C.
120300.manager,SigenobuBodagala,Sigenobu_Bodagala
128463.surname,Shackle,Shackel
43450.position,Forwadr,Forward
78794.team,P..o.k_Fc,P.a.o.k_Fc
126769.birthyear,997,1997
69521.stadium,White_Hrt_Lane,White_Hart_Lane
4762.surname,cCain,McCain
44876.name,Brad_Zhaofang,Gesine_Tilmann
131572.city,Soalvador,Salvador
54793.birthyear,1979,1997
135152.team,Borussia_onchengladbach,Borussia_Monchengladbach
168778.birthyear,1928,1982
56635.season,2013,2014
194131.position,Midfiedl,Midfield
22541.city,Slona,Solna
124045.city,Alrington,Arlington
77254.position,Defnder,Defender
137725.season,2012,2014
166382.manager,DuckyoungPadhye,Duckyoung_Padhye
153616.team,New_York_ed_Bulls,New_York_Red_Bulls
97538.manager,Masum_Kasprzak,Shigetomo_Abbas
86835.surname,Aijgrain,Aigrain
93505.stadium,Allanz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
151941.surname,iDngle,Dingle
134912.manager,Rbert_Lally,Robert_Lally
4470.surname,Otillyio,Otillio
18511.position,Defedner,Defender
113044.birthyear,9185,1985
31354.birthplace,Vanocouver,Vancouver
5156.team,Juvenrtus,Juventus
122914.city,Napes,Naples
156160.birthyear,195,1995
140355.manager,Xioamin_Saoudi,Xiaomin_Saoudi
144465.position,Midpfield,Midfield
28400.birthyear,9182,1982
56457.birthplace,Chatanooga,Chattanooga
58301.stadium,Sporting_Prk,Sporting_Park
95919.team,alborg_Boldspilklub,Aalborg_Boldspilklub
14785.manager,Aiqun_fLevergood,Aiqun_Levergood
18693.manager,Srikath_Chimia,Srikanth_Chimia
163304.name,Hongbing_Kzevin,Hongbing_Kevin
24856.position,Midield,Midfield
46064.stadium,Stade_Veodrome,Stade_Velodrome
42994.name,Yasubumi_Friedemann,Gina_Kenta
99700.season,20x11,2011
142578.birthplace,Praue,Prague
40245.name,Aanndeep_Marinus,Anandeep_Marinus
4140.season,0214,2014
109727.birthplace,l,El
174295.birthyear,990,1990
148908.surname,Kuadar,Kadar
71835.team,FC_Midtjwylland,FC_Midtjylland
27416.surname,Aigfrain,Aigrain
66774.surname,Airain,Aigrain
17541.name,Brad_Zhaofang,Ichiang_Hanan
50329.manager,Jiangling_Michetaux,Jiangling_Micheaux
48533.name,Peko_Maogang,Petko_Maogang
8773.position,Midfiedl,Midfield
29360.city,Brasilia,Solna
77891.manager,Duckyung_Padhye,Duckyoung_Padhye
30049.birthplace,Caseper,Casper
20467.name,Devina_Qutabiah,Devina_Qutaibah
52503.birthyear,182,1982
91523.position,Forawrd,Forward
153019.season,213,2013
185635.birthplace,Puhebla,Puebla
111370.position,Defeneder,Defender
4147.birthplace,Monterrezy,Monterrey
53494.birthplace,Gulfpojrt,Gulfport
195169.position,Midfiedl,Midfield
178139.birthplace,Lisbno,Lisbon
157022.surname,opanas,Kopanas
68057.team,Vajlencia_CF,Valencia_CF
124230.surname,Lsperance,Lesperance
192311.team,uventus,Juventus
112258.city,Mocow,Moscow
198730.season,2013,2012
187824.surname,Kappnmer,Kappner
9014.birthyear,199e6,1996
29750.name,Brad_Zhaofang,Behcet_Liu
16748.team,Toronto_dFC,Toronto_FC
30697.stadium,BMO_Fiedl,BMO_Field
49452.position,Gooalkeeper,Goalkeeper
188544.position,Fowrard,Forward
168153.manager,Shyamala_Gibsb,Shyamala_Gibbs
37478.manager,ShigetomoA_bbas,Shigetomo_Abbas
160028.team,A.mC._Perugia_Calcio,A.C._Perugia_Calcio
68324.surname,Daneberg,Danneberg
106989.surname,Debry,Derby
187286.position,Midfielcd,Midfield
85511.position,Midlfield,Midfield
77961.birthyear,188,1988
176664.city,Solan,Solna
57082.birthyear,1m980,1980
139502.position,Middfield,Midfield
125947.position,Midfifeld,Midfield
174827.birthyear,1919,1991
48900.surname,oHgan,Hogan
33656.surname,Agirain,Aigrain
158430.name,oHngbing_Kevin,Hongbing_Kevin
32425.surname,Aburaham,Abraham
44798.name,Brad_Zhaofang,Jeroen_Yiyun
124437.birthyear,1997,1979
76146.name,Ernerst_Chiemi,Ernest_Chiemi
29627.name,Brad_Zhaofang,Klaus_Nicu
52459.stadium,Stadio_Olimpio,Stadio_Olimpico
77096.manager,Masum_Kasprzak,Robert_Lally
28964.name,Brad_Zhaofang,Yuiko_Adele
198119.surname,Mussfelman,Musselman
41059.city,eBrlin,Berlin
5849.team,ACF_iForentina,ACF_Fiorentina
69088.birthyear,a1990,1990
169347.name,Yadran_Mechtihld,Yadran_Mechthild
139047.season,2013,2012
78541.stadium,Pac_des_Princes,Parc_des_Princes
134344.city,Arlingtno,Arlington
139854.birthplace,Glfport,Gulfport
40166.team,ACF_Fiogrentina,ACF_Fiorentina
76759.season,201g2,2012
127345.name,Zizette_xPolina,Zizette_Polina
84007.manager,Masum_Kasprzak,Robert_Lally
161012.birthplace,ulfport,Gulfport
33156.name,Yasubumi_Friedemann,Sahin_Owen
63302.birthplace,Dles,Des
8655.manager,Atsufumi_Compretto,Atsufumi_Comparetto
149001.team,Aik_Solan,Aik_Solna
177476.team,nJuventus,Juventus
109429.birthyear,992,1992
45584.name,Brad_Zhaofang,Seungwang_Haym
46374.name,Brad_Zhaofang,Yibei_Yousong
174456.stadium,Allianz_Arena_gOlympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
37390.birthyear,1928,1982
15650.team,Borussia_lMonchengladbach,Borussia_Monchengladbach
16197.season,2011,2014
29549.name,Brad_Zhaofang,Saydean_Eiichi
176403.surname,Kuppuer,Kupper
103137.birthyear,176,1976
88089.manager,Masum_Kasprzak,Shigetomo_Abbas
43713.surname,Aigran,Aigrain
18310.name,Jeroen_zYiyun,Jeroen_Yiyun
29097.name,Brad_Zhaofang,Myla_Nikolaus
172701.team,Juentus,Juventus
16513.name,Brad_Zhaofang,Devina_Qutaibah
17372.name,Brad_Zhaofang,Drago_Slava
146871.birthplace,uangzhou,Guangzhou
78732.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
134278.position,Defrender,Defender
17756.name,Brad_Zhaofang,Huajun_Haijo
122640.birthplace,Lso,Los
42141.position,Defoender,Defender
15956.birthyear,d1991,1991
88810.manager,Masum_Kasprzak,Shigetomo_Abbas
88531.birthplace,lko,Elko
138946.team,Tianjin_Teda_lF.C.,Tianjin_Teda_F.C.
6006.manager,VeitLuks,Veit_Luks
36113.birthyear,978,1978
137115.season,2013,2012
5047.team,Juvenuts,Juventus
51631.season,010,2010
163675.team,.SC._Braga,S.C._Braga
84046.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
12761.team,Boavista_F..,Boavista_F.C.
179391.birthyear,1997,1979
10741.team,uventus,Juventus
76576.manager,Masum_Kasprzak,Robert_Lally
30893.manager,Atufumi_Comparetto,Atsufumi_Comparetto
130435.city,rMunich,Munich
76845.manager,Masum_Kasprzak,Robert_Lally
96803.surname,Aigain,Aigrain
191696.season,0213,2013
92498.birthplace,Guflport,Gulfport
96552.name,MattheyT_oshihisa,Matthey_Toshihisa
111497.manager,Dyuckyoung_Padhye,Duckyoung_Padhye
108971.team,SV_Werder_Bremesn,SV_Werder_Bremen
104957.team,FC_Dinamo_Bucuresti,FC_Anzhi_Makhachkala
17225.name,Brad_Zhaofang,Heiner_Farahangiz
48789.surname,Covri,Corvi
84729.position,Midfielpd,Midfield
91277.position,eDfender,Defender
79596.birthyear,9180,1980
175592.birthplace,Parirs,Paris
83829.manager,Masum_Kasprzak,Shigetomo_Abbas
72302.position,Forwakrd,Forward
104044.manager,Sigenobu_Bodaglaa,Sigenobu_Bodagala
58690.stadium,Emirate_Stadium,Emirates_Stadium
12088.surname,Palwomar,Palomar
40467.name,Yasubumi_Friedemann,Daisy_Ryotaro
45515.name,Brad_Zhaofang,Karan_Spyridon
112650.city,Glagow,Glasgow
14609.surname,Benn***,Benn
120902.position,Midfiedl,Midfield
37393.name,lay_Pawel,Clay_Pawel
44212.surname,Aigarin,Aigrain
154683.manager,Aitsufumi_Comparetto,Atsufumi_Comparetto
88348.stadium,Allianz_Arena_Olympic_Stadium_Miunich,Allianz_Arena_Olympic_Stadium_Munich
50315.city,Brasilia,Solna
119274.city,rAlington,Arlington
57034.season,f2010,2010
193438.city,Dortmud,Dortmund
93015.birthplace,Elkxo,Elko
146638.season,013,2013
46102.city,Munihc,Munich
123839.team,Seattle_oSunders,Seattle_Sounders
23333.birthyear,1938,1983
16404.birthplace,Colordo,Colorado
172711.surname,Shacknel,Shackel
193405.city,Napels,Naples
17800.name,Brad_Zhaofang,Silvio_Rogelio
110997.surname,Cnu,Cun
89542.position,Mifield,Midfield
165892.season,2013,2012
53601.season,2021,2012
67845.surname,Aeigrain,Aigrain
18011.name,Brad_Zhaofang,Klaus_Nicu
173269.birthyear,y1983,1983
49293.birthyear,1967,1976
5968.team,Juvxentus,Juventus
139944.position,Deender,Defender
44927.name,Brad_Zhaofang,Mazin_Emeka
181874.manager,Rosangel_aKetz,Rosangela_Ketz
194881.birthplace,Asheville***,Asheville
87595.season,20t14,2014
188366.stadium,White_HartL_ane,White_Hart_Lane
112067.surname,Hetiserman,Heiserman
70000.name,tAtila_Adelheit,Attila_Adelheit
20621.surname,Aigralin,Aigrain
160679.surname,Gos,Goss
158512.birthplace,Paso,Pasco
179195.team,uventus,Juventus
33314.city,Montvideo,Montevideo
145742.birthyear,19v78,1978
127040.position,Defenderr,Defender
156386.season,2104,2014
75270.city,Hambutrg,Hamburg
104421.birthyear,184,1984
62889.season,2011,2014
56356.birthyear,190,1980
16464.name,Ayna_Itaru,Anya_Itaru
50270.name,Yasubumi_Friedemann,Ichiang_Hanan
99923.team,FC_Dinamo_Bvucuresti,FC_Dinamo_Bucuresti
24370.name,Ane_Ute,Anke_Ute
73181.stadium,Allianz_Arena_Olympvic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
194560.stadium,King_Poer_Stadium,King_Power_Stadium
143268.season,2013,2012
164424.surname,cShloegel,Schloegel
103052.birthyear,978,1978
45713.name,Brad_Zhaofang,Behcet_Liu
56078.team,The_New_Saints_F..,The_New_Saints_F.C.
114982.birthyear,19g81,1981
30154.season,2013,2012
25998.stadium,Veltinso-Arena,Veltins-Arena
87679.city,Munih,Munich
57708.surname,Aigarin,Aigrain
27908.birthyear,9187,1987
108646.team,Borusosia_Monchengladbach,Borussia_Monchengladbach
48602.position,efender,Defender
43073.manager,Rashi_Papaodurakis,Rashi_Papadourakis
27599.city,ondon,London
190644.team,Juventsu,Juventus
180546.stadium,Etadio_da_Luz,Estadio_da_Luz
69686.position,eDfender,Defender
17418.name,Brad_Zhaofang,Rahim_Barton
110190.birthplace,okyo,Tokyo
36043.stadium,Constant_Vanden_Stoc_kStadium,Constant_Vanden_Stock_Stadium
17039.name,Brad_Zhaofang,Martii_Mischa
155078.name,Chrri_Toshiaki,Cherri_Toshiaki
142347.name,Yadran_Mechhtild,Yadran_Mechthild
24711.city,Sttutgart,Stuttgart
137725.birthplace,Evl,El
5527.birthplace,Gulfkport,Gulfport
192450.season,011,2011
134031.position,Midfielvd,Midfield
154428.stadium,Constant_Vanden_Stock_Staium,Constant_Vanden_Stock_Stadium
25635.birthplace,Copenahgen,Copenhagen
96102.manager,Masum_Kasprzak,Robert_Lally
80194.city,Mnotevideo,Montevideo
89568.birthplace,Gyulfport,Gulfport
140353.city,Mxico_City,Mexico_City
49054.team,Baovista_F.C.,Boavista_F.C.
187278.team,S.C._Braa,S.C._Braga
54259.birthyear,192,1982
97358.surname,Wgolin,Wolin
29175.name,Brad_Zhaofang,Lundy_Bharathi
41074.team,Ak_Solna,Aik_Solna
17614.name,Brad_Zhaofang,Gesine_Tilmann
45138.name,Brad_Zhaofang,Ryoichi_Ilan
117586.birthplace,Gulport,Gulfport
112709.season,011,2011
121137.birthyear,1987,1978
53929.birthyear,g1987,1987
36740.name,Yasubumi_Friedemann,Fortune_Orestes
50627.position,efender,Defender
185000.manager,Robbet_Flach,Robbert_Flach
54016.surname,Agirain,Aigrain
31866.name,Ryoihi_Ilan,Ryoichi_Ilan
115504.surname,Besancenfot,Besancenot
192852.team,uventus,Juventus
179164.name,Ctuscia_Ivo,Catuscia_Ivo
17159.name,Brad_Zhaofang,Oryal_Tohru
173901.birthyear,1909,1990
18551.stadium,Dobnass_Arena,Donbass_Arena
46560.name,Brad_Zhaofang,Odysseas_Iara
17174.name,Brad_Zhaofang,Vishwani_Konrad
3999.team,Forest_Gregen_Rovers_F.C.,Forest_Green_Rovers_F.C.
157301.stadium,Parc_des_rPinces,Parc_des_Princes
163921.birthplace,Tir,Tri
81846.surname,Ral,Rael
181203.season,2031,2013
25970.manager,Srikanth_Cimia,Srikanth_Chimia
47569.season,2012,2014
28103.name,Brad_Zhaofang,Magne_Chihping
147653.surname,Abrahlam,Abraham
114505.team,Cluib_Atletico_Velez_Sarsfield,Club_Atletico_Velez_Sarsfield
103863.position,sMidfield,Midfield
17734.name,Brad_Zhaofang,Roger_Kazi
105355.season,2011***,2011
41258.birthyear,9197,1997
45031.name,Brad_Zhaofang,Oryal_Tohru
21766.stadium,Stadi_oOlimpico,Stadio_Olimpico
192649.birthyear,1d986,1986
45619.season,2013,2011
192451.manager,Ryouji_qDare,Ryouji_Dare
91582.birthyear,978,1978
141966.team,Sport_Club_Internacionla,Sport_Club_Internacional
187307.name,Suapol_Yechezkel,Surapol_Yechezkel
198966.season,2013,2012
46425.name,Brad_Zhaofang,Ernest_Chiemi
70647.birthyear,19m92,1992
177134.stadium,King_Power_Staidum,King_Power_Stadium
46607.birthyear,983,1983
134579.position,Defenedr,Defender
45708.name,Brad_Zhaofang,Magne_Chihping
33522.birthyear,m1978,1978
122092.birthplace,lVail,Vail
156584.manager,Nabih_Rhios,Nabih_Rios
50699.surname,hackel,Shackel
43342.birthplace,Ciudaud,Ciudad
6833.team,Juvenus,Juventus
16706.name,Brad_Zhaofang,Frieda_Ortrun
16462.name,Brad_Zhaofang,Elie_Mart
46611.name,Brad_Zhaofang,Cherri_Toshiaki
140937.city,Brasilai,Brasilia
95265.manager,Masum_Kasprzak,Robert_Lally
91740.team,ACFF_iorentina,ACF_Fiorentina
20336.season,2013,2012
104029.team,Juevntus,Juventus
17942.name,Brad_Zhaofang,Sanjaya_Raed
101404.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
26244.surname,braham,Abraham
128688.season,203,2013
156019.season,2041,2014
45153.name,Brad_Zhaofang,Pierre_Bella
38512.birthplace,Ronoke,Roanoke
96600.position,Defeder,Defender
75474.stadium,Alianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
85613.surname,Agirain,Aigrain
177433.season,2013,2012
28311.name,Brad_Zhaofang,Devina_Qutaibah
185698.manager,Ykix_Villano,Yki_Villano
167904.surname,Tchernyhk,Tchernykh
187445.stadium,Balaidols,Balaidos
17490.name,Brad_Zhaofang,Maggie_Zhiqiang
199091.manager,Sigetomo_Abbas,Shigetomo_Abbas
133545.birthplace,eEl,El
16327.name,Brad_Zhaofang,Otthein_Naftaly
94161.manager,Xiaomin_aoudi,Xiaomin_Saoudi
82470.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
58753.birthplace,Guelfport,Gulfport
151677.name,Wonhee_Chrkysantos,Wonhee_Chrysantos
2134.position,Forpward,Forward
146650.name,Annaeblle_Katsunori,Annabelle_Katsunori
56300.season,2013,2014
17563.name,Brad_Zhaofang,Surapol_Yechezkel
17807.name,Brad_Zhaofang,Errol_Cetin
76815.position,Mixdfield,Midfield
45324.name,Brad_Zhaofang,Cherri_Toshiaki
75804.manager,Masum_Kasprzak,Shigetomo_Abbas
148270.season,2012,2014
167441.season,205,2015
44994.name,Brad_Zhaofang,Martii_Mischa
84005.city,Montevieo,Montevideo
150381.birthyear,189,1989
88378.name,Yooichi_kHemant,Yooichi_Hemant
48323.season,2011***,2011
29368.name,Brad_Zhaofang,Ichiang_Hanan
10870.team,Lille_OC,Lille_OSC
45080.name,Brad_Zhaofang,Basem_Noemie
74525.surname,MCain,McCain
20022.surname,rBunk,Brunk
89306.stadium,Allianz_Arena_Olympic_Stadiu_mMunich,Allianz_Arena_Olympic_Stadium_Munich
177588.birthyear,1969,1996
84067.surname,Aigrani,Aigrain
159302.team,Boavista_.C.,Boavista_F.C.
65442.birthplace,lE,El
62992.city,Mrunich,Munich
169548.team,C_Midtjylland,FC_Midtjylland
187133.position,Midjfield,Midfield
179476.manager,NabihRios,Nabih_Rios
190977.position,Defenzder,Defender
27625.stadium,Stadi_oSan_Paolo,Stadio_San_Paolo
80627.surname,Abrahma,Abraham
80601.birthyear,19m78,1978
46492.name,Brad_Zhaofang,Caryl_Moninder
92455.stadium,Allianz_Arena_Olympic_Stadium_Muich,Allianz_Arena_Olympic_Stadium_Munich
92854.team,Bavista_F.C.,Boavista_F.C.
10883.name,Devina_Qtaibah,Devina_Qutaibah
34999.stadium,Camp_Nogu,Camp_Nou
132037.birthyear,1890,1980
72170.season,2014,2011
155359.surname,Reayne,Rayne
12337.name,Jinalin_Guanghui,Jianlin_Guanghui
75070.team,FC_Dinamo_Bucuresti,FC_Anzhi_Makhachkala
14864.name,Gaesine_Tilmann,Gesine_Tilmann
198217.city,Brasilia,Solna
143417.city,Mnich,Munich
68721.city,Oralndo,Orlando
185444.team,The_New_Sainst_F.C.,The_New_Saints_F.C.
2460.manager,Nbih_Rios,Nabih_Rios
