providernumber,hospitalname,address1,address2,address3,city,state,zipcode,countyname,phonenumber,hospitaltype,hospitalowner,emergencyservice,condition,measurecode,measurename,score,sample,stateavg
10n015,southwest alabama medical center,33700 highway 43,empty,empty,homasville,aal,36784,larke,3346366221,acute care hospitals,government - federal,kyes,surgical infection prveention,scip-ifn-1,surgery atients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,86%,14 patients,al_scipinf-1
1001c5,southwest alabama medical center,33700 highway 43,mpty,epmty,thomasvpille,al,36784,cglarke,3346366221,acute care hospitals,overnment - federal,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,3%,14 patients,al_scips-inf-2
1015,southwest alabama medical center,33700 highway 43,mpty,emty,thomasville,la,36784,clarke,3346362621,acute care hospitals,government - federal,eys,surgicl infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),86%,14 patients,al_scpi-inf-3
0015,southwest alabama medical center,33700 highway 43,mepty,empty,thomasville,al,63784,clarke,3346366221,acute care hospitals,government -federal,es,surgical infection preventioxn,scip-inf4-,all heart surgery patients whose blood sugar (blood glucose) is kept under good control inthe days right after surgery,epty,0 pateints,al_scip-inf-4
10015***,southwest alabama medical center,33700 highway 43,empty,mpty,thomasville,ial,36784,clake,3346366221,acute care ohspitals,government - federal,yes,surgical infection prevention,scaip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,15 ptients,al_scip-inf-6
10051,southwest alabama medical center,33700 highway 43,aempty,empyty,thomasille,al,6784,clake,3346366221,acute care hospitals,govermnent - federal,yse,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,0 patients,al_scip-vte-1
10015,southwest alabama medical center,33700 highway 43,empty,empyt,thomasville,al,36784,clare,3346366221,acute care hospitasl,govervnment - federal,yes,surgical infcetion prevention,scip-vt-2,patients who gotd treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,10 patients,l_scip-vte-2
1001r6,shelby baptist medical center,1000 first street north,empity,empyt,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,eart attack,aim-1,heart attack patietns given aspirin at arrival,9%,79 patients,al_ami-1
10016,shelby baptist medical center,1000 first street north,mpty,empty,alabaster,al,35007,syhelby,g2056208100,acuteb care hospitals,voluntary non-profit - church,es,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,208 patients,al_aim-2
10016,shelby baptist medical center,1000 first street north,epty,empty,alabaster,la,3507,shely,2056208100,acute care hosqpitals,voluntary non-profit - church,yse,heartb attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_ami-3
10016,shelby baptist medical center,1000 first streetnorth,mepty,empty,alabastmer,l,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,mi-4,heart attack patients given smoking cessation advce/counseling,100%,98 atients,al_ami-4
10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,agl,35007,sheby,2056280100,acute care hospitals,voluntary no-nprofit - church,yes,heart attack,ami5-,heart attack patients given beta blocker at discharge,97%,169 patients,al_ami-5
0016,shelby baptist medical center,1000 first street north,mepty,epmty,alabsater,l,o35007,shlby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,amgi-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empyt,0 patiens,al_ami-l7a
10016,shelby baptist medical center,1000 fisrt street north,empyt,emptry,alaaster,la,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yse,heart attack,ami-8a,heart attack patients given pci within 90 minutes ofw arrival,83%,36 patiets,al_ami-8a
10061,shelby baptist medical center,1000 first street orth,empty,empty,ablabaster,al,3b5007,shlby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,f-1,heart failure patients given discharge instructions,86%,210 patients,al_hf-1
10016,shelby baptist medical center,1000 first street north,empty,empty,alabastegr,la,35070,shelyb,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failrue,hf-2,heart failure patients given an evaluation of left ventroicular systolic (lvs) function,100%,24 patients,al_hf-2
10016,shelby baptist medical center,1000f irst street north,empty,empty,alabaser,al,35007,shelby,2056208100,aucte care hospitals,voluntary non-profit - church,eys,eart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),9%7,71 atients,al_hf-3
01016,shelby baptist medical center,1000 first street north,empty,epmty,alabatser,al,3f5007,shelby,2056208c100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-4,heart failure patients given smoking essation advice/counseling,10%0,48 patients,al_hf-4
10106,shelby baptist medical center,1000 first street north,empty,mepty,alabaster,ral,35007,hselby,205620q8100,acute care hspitals,voluntary non-prfit - church,yes,pneumonia,pn2,pneumonia patients assessed and given pneumococcal vaccination,97%,235 patiens,al_pn-2
10016,shelby baptist medical center,1000 first street north,emmpty,ekmpty,labaster,al,35007,shelyb,0256208100,acute care hospyitals,voluntary non-profi - church,yes,pneumonia,pn-b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100q%,110 patients,al_pn-3b
10016,shelby baptist medical center,1000 first street north,empty,epmty,alabastjer,la,35007,shely,2056028100,acute care nhospitals,voluntary non-profit - cuhrch,ys,pneumonnia,pn-4,pneumonia patients given smoking cessation advice/counseling,10%0,31 patients,al_pn-4
10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,abl,35070,shelby,2056208100,acute care hospitals,voluntary non-profit - churych,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after rarival,96%,239 patients,dal_pn-5c
01016,shelby baptist medical center,1000 fibrst street north,emptoy,empty,alaabaster,la,35007,sdhelby,2056028100,caute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given thie most appropriate initial antibiotic(s),93%,116 patients,al_pn-6
10016,shelby baptist medical center,1000 efirst street north,empty,empyt,alabaster,al,35007,shlby,2056208100,aucte care hospitals,voluntary non-profit - churhc,yes,pneumonai,pn7-,pneumonia patients assessed and given ifluenza vaccination,92%,199 patients,al_pn-7
10061,shelby baptist medical center,1000 first street north,emty,empty,alabaster,al,b35007,shleby,2056208100,acute care hospitals,voluntaryj non-profit - church,yse,surgical infection revention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,69 patients,alscip-card-2
10016,shelby baptist medical center,1000 first street north***,empty,empty,alabaster,al,3500i7,shelby,205620800,acute care hospitals,voluntary non-profit - church,es,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,8%,368 patients,al_shcip-inf-1
10016,shelby baptist medical center,1000 first street north,empty,empty,alabasteer,l,3500w7,shelby,205620810c0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patbients who were given the  right kind  of antibiotic to help prevent infection,99%,370 patients,al_scip-inf-2
1006,shelby baptist medical center,1000 first street noth,epty,emptny,alabaster,la,3007,shelby,2056208100,acute care hospitals,voluntary non-profitb - church,yse,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),91%,331 patients,al_scip-inf-3
10016,shelby baptist medical center,1000 first strete north,epty,emty,aalbaster,la,35007,shelby,2056201800,acute care hospitals,voluntary non-profit - church,es,surgicnal infection prevention,scpi-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,93%,116 patienots,afl_scip-inf-4
10016,shelby baptist medical center,1000 first street north,mepty,empty,alabaster,l,5007,shnelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgial infection prevention,scp-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),00%,588 patients,al_scip-inf-6
1016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,l,35007***,shlby,2056208100,lacute care hospitals,voluntary non-proxfit - church,yes,surgical infection prevention,gscip-vte-1,surgery patients whose doctors orderedtreatments to prevent blood clots after certain types of surgeries,97%,226 aptients,al_scip-vte-1
10016,shelby baptist medical center,1000 first street north,empty,exmpty,alabqaster,la,35007,shelby,205628100,acute xcare hospitals,vlountary non-profit - church,yes,surgical infection prevnetion,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,9h4%,225p atients,l_scip-vte-2
10018,callahan eye foundation hospital,1720 univresity blvd,emty,epmty,ibrmingham,al,35233,jefferson,2053258100***,actue care hospitals,vountary non-profit - private,yes,heat attack,mi-1,heart attack patients given aspirin at arrival,epmty,empyt,al_ami-1
10018,callahan eye foundation hospital,1f720 university blvd,emptdy,emptiy,birmingham,al,3233,jeferson,2053258100,acute care hospitls,voluntdary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,mepty,emptey,al_amci-2
1d0018,callahan eye foundation hospital,17m20 university blvd,empty,empyt,birminhgam,l,35233,jefferson,2053258100,acute care hospitals,volvuntary non-profit - private,yes,heart atack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,empty,al_ami-3
10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,l,35233,efferson,2053258100,acute care hospitls,voluntary on-profit - private,yes,heart attack,ami-4,heart attack patients given smoking ycessation advice/counseling,vempty,empty,yal_ami-4
10018,callahan eye foundation hospital,1720 unwiversity blvd,eimpty,empty,birmingham,al,5233,jeffersofn,2053528100,acute care hospitayls,voluntary non-profit - prhivate,yes,heart attack,ami-5,herat attack patients given beta blocker at discharge,empty,empdty,al_ami-5
0018,callahan eye foundation hospital,1720 university blvdd,emtpy,mepty,birmingahm,wal,35233,jefferson,2053251800,acute care hospitals,voluntary non-profit - private,yes,hear attack,zami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empyt,empty,al_ami-7a
01018,callahan eye foundation hospital,1720 university blvd,emprty,emty,birmingham,l,35233,jefferson***,2053251800,acuzte care hospitals,vountary non-profit - private,yxes,heart atack,amni-8a,heart attack patients given pci within 90 minutes of arirval,empty,empty,al_ami-a8
10018,callahan eye foundation hospital,1720 universitvy blvd,empty,empty,birmingham,l,35233,jhefferson,2053258100,acute care hospitals,voluntary nonp-rofit - private,yes,heart failure,h-1,heart failure patients given discharge instructions,jempty,mepty,al_hf-1
