ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10016,0,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,pn-Ľ2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),91%,331 patients,al_scip-inf-3
0,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,93%,116 patients,al_scip-inf-4
10016,0,1000 first street north,empty,empty,20010101,nan,35007,jefferson,2056208100,Alabama,voluntary non-profit - church,yes,surgical infection prevention,hf-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,588 patients,al_scip-inf-6
0,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97%,226 patients,al_scip-vte-1
10016,0,1000 first street north,0,empty,alabaster,ak,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,mgqtd fdiljra [athsidd ginvn smokouy cedfadjog aqvpce/cokhfejhnh,Afghanistan,225 patients,al_scip-vte-2
10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,0,heart attack patients given aspirin at arrival,empty,empty,al_ami-1
0,elba general hospitࠖal,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,empty,empty,al_ami-2
10018,0,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-3,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
10018,0,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,0,0,0,empty,empty,al_ami-4
10018,0,1720 university blvd,empty,0,birmingham,al,35233,jefferson,2053258100,acute care hospitals,0,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,empty,empty,al_ami-5
10018,callahan eye foundation hospital,1720 university blvd,emptȯy,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,0,0,empty,0 patients,al_ami-7a
10007,callahan eye foundation hospital,702 n main st,empty,empty,opp,aÍl,36467,jefferson,3344933541,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-2,heart attack patients given aspirin at arrival,empty,empty,al_ami-1
10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,0,empty,empty,al_hf-1
10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,empty,empty,al_hf-2
10018,0,1720 university blvd,empty,eȯmpty,birmingham,Alabama,35233,jefferson,0,acute care hospitals,0,yes,Some college,hf-3,0,emȯpty,141 patients,al_hf-3
0,callahan eye foundation hospital,1720 university blvd,empty,emȯpty,20010101,al,35233,jefferson,11111111,acute care hospitals,Alabama,yes,heart failure,0,heart failure patients given smoking cessation advice/counseling,empty,empty,al_hf-4
10018,0,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,0,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,Afghanistan,empty,al_pn-2
10018,crcndnaw summuvluy fmfpijxo,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,scip-card-2,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,eȯmpty,empty,al_pn-3b
10018,0,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,yregrus rieht retfa dna erofeb tsuj doirep eht gnirud srekcolb ateb eht no tpek erew ohw latipsoh eht ot gnimoc erofeb srekcolb ateb dellac sgurd traeh gnikat erew ohw stneitap yregrus,empty,empty,al_pn-4
10018,0,1720 university blvd,empty,enkyj,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,empty,emptȯy,al_pn-5c
1ú0018,callahan eye foundation hos౲pital,dvlb ytisrevinu 0271,empty,empty,ξtallassee,al,35901,Afghanistan,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,0,empty,empty,Alabama
10018,0,1720 university blvd,empty,empty,birmingham,al,Ā35233,jefferson,2053258100,acute care hospitals,0,yes,0,pn-7,0,Afghanistan,empty,al_pn-7
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,children s asthma care,0,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,9 patients,al_cʲac-2
10038,stringfellow memorial hospital,301 east 18th st,empty,emiun,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,children s asthma care,cac-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,33%,nan,al_cac-3
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,0,heart attack patients given aspirin at arrival,98%,81 patients,al_ami-1
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36ü201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,0,pneumonia patients given smoking cessation advice/counseling,96%,73 patients,al_pn-4
10038,0,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,nan,al_ami-3
10021,stringfellow memorial hospital,126 hospital ave,empty,empty,ozark,al,36360,calhoun,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given smoking cessation advice/counseling,100%,29 patients,al_ami-4
0,stringfellow memorial hospital,301 east 18th st,empty,empty,0,al,36201,jefferson,2562358900,acute care hospitals,proprietӁary,yes,heart aҬttack,ami-5,surgery patients who were given the  right kind  of antibiotic to help prev⃂ent infection,93%,67 patients,al_ami-5
10021,callahan eye foundation hospital,126 hospital ave,emptȯy,empty,ozark,nan,36360,jefferson,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,1 patients,al_ami-7a
10038,0,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,0,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,87%,15 patients,al_ami-8a
10ü038,latipsoh lairomem wollefgnirts,301 east 18th st,ytpme,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,0,hf-1,0,76%,142 patients,1-fh_la
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,0,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,157 patients,al_hf-2
10038,stgingfzlnps mzmowuak jovphtcj,301 east 18th st,empty,empty,anniston,al,36201,marion,2562358900,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,49 patients,al_hf-3
10038,0,301 east 18th st,empty,empty,anniston,nan,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,0,nf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
0,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,110 [atiajes,al_pn-2
10038,stgingfzlnps mzmowuak jovphtcj,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,102 patients,al_pn-3b
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,nan,83 patients,al_pn-4
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,145 patients,al_pn-5c
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-6,surgery patients who were given the  right kind  of antibiotic to help prev⃂ent infection,92%,9Ϻ9 patients,al_pn-6
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,0,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,91%,87 patients,al_pn-7
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,23 patients,al_scip-card-2
10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,0,0,0,100%,342 patients,al_hf-2
10055,0,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,0,hf-3,0,100%,94 patients,al_hf-3
0,jackson hospital & clinic inc,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,62 patients,al_hf-4
10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,100%,Х166 patients,al_pn-2
10055,elba general hospitࠖal,4370 west main street,empty,empty,dothan,al,36305,fayette,3347935000,acute care hospitals,proprietary,yes,pneumonia,0,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,nan,152 patients,al_pn-3b
10055,flowers hospital,4370 west main street,empty,ek[nh,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,0,pn-4,0,100%,nan,al_pn-4
10055,0,4370 west main street,empty,empty,dothan,nan,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,146 patients,al_pn-5c
10055,flowers hospital,4370 west main street,empty,empty,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,0,pneumonia patients given the most appropriate initial antibiotic(s),99%,112 patients,al_pn-6
